source_table,parametre,type_entite_geo,nom_propose,code_propose,x,y,geom_wkt,attributs_detectes,table_geo_cible,confiance,justification
staging.raw_idp_2024_mesures_qualite_marche_cadre,[multi],station,AMONT STEP TAOUNATE,staging_raw_idp_2024_mesures_qualite_marche_cadre_amont_step_taounate,571757.0,435740.0,POINT(571757.000 435740.000),"{""commune"": ""Bouhouda"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AMONT STEP TAOUNATE"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Bilan_Ionique"", ""CF"", ""CO3"", ""CT"", ""Ca++"", ""Cl-_IC"", ""DBO5"", ""DCO"", ""Fe"", ""HCO3"", ""Huiles Graisses (H G T)"", ""K+"", ""K+4"", ""MEST Filtr"", ""Mg++"", ""NH4+"", ""NH4+ Spect"", ""NO2- _Spectro."", ""NO3-_Spectro"", ""NTK Spectr"", ""Na+"", ""Na+3"", ""OH-"", ""PO43-"", ""PT"", ""SF"", ""SO42-_IC"", ""Somme cations_meq/l"", ""Somme cations_mg/l"", ""TA/Tas_meq/l"", ""TA/Tas_°F"", ""TAC/TACs_meq/l"", ""TAC/TACs_°F"", ""TH"", ""indice de phénol M:A"", ""somme anions_meq/l"", ""somme anions_mg/l""], ""volume"": 37, ""nearest"": [{""table"": ""infra.rejet_domestique"", ""id"": ""165"", ""code"": ""TNT_PDS_R1"", ""name"": ""TNT_PDS_R1"", ""type"": ""rejet_domestique"", ""distance_m"": 89.538}, {""table"": ""infra.step"", ""id"": ""34"", ""code"": ""TNT-PDS"", ""name"": ""TNT-PDS"", ""type"": ""step"", ""distance_m"": 373.466}, {""table"": ""qualite.source_pollution_prelevement"", ""id"": ""ababc484-d959-4bc7-a630-72fa744e1a5a"", ""code"": """", ""name"": ""TNT_PDS_R6"", ""type"": ""point_pollution"", ""distance_m"": 2755.896}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=station, nearest=infra.rejet_domestique:TNT_PDS_R1:89.538m"
staging.raw_idp_2024_mesures_qualite_marche_cadre,[multi],station,AVAL STEP TAOUNATE,staging_raw_idp_2024_mesures_qualite_marche_cadre_aval_step_taounate,571892.0,435379.0,POINT(571892.000 435379.000),"{""commune"": ""Taounate"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AVAL STEP TAOUNATE"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Bilan_Ionique"", ""CF"", ""CO3"", ""CT"", ""Ca++"", ""Cl-_IC"", ""DBO5"", ""DCO"", ""Fe"", ""HCO3"", ""Huiles Graisses (H G T)"", ""K+"", ""K+4"", ""MEST Filtr"", ""Mg++"", ""NH4+"", ""NH4+ Spect"", ""NO2- _Spectro."", ""NO3-_Spectro"", ""NTK Spectr"", ""NTK Titri"", ""Na+"", ""Na+3"", ""OH-"", ""PO43-"", ""PT"", ""SF"", ""SO42-_IC"", ""Somme cations_meq/l"", ""Somme cations_mg/l"", ""TA/Tas_meq/l"", ""TA/Tas_°F"", ""TAC/TACs_meq/l"", ""TAC/TACs_°F"", ""TH"", ""indice de phénol M:A"", ""pH au laboratoire"", ""somme anions_meq/l"", ""somme anions_mg/l""], ""volume"": 39, ""nearest"": [{""table"": ""infra.rejet_domestique"", ""id"": ""165"", ""code"": ""TNT_PDS_R1"", ""name"": ""TNT_PDS_R1"", ""type"": ""rejet_domestique"", ""distance_m"": 322.932}, {""table"": ""infra.step"", ""id"": ""34"", ""code"": ""TNT-PDS"", ""name"": ""TNT-PDS"", ""type"": ""step"", ""distance_m"": 545.605}, {""table"": ""infra.rejet_domestique"", ""id"": ""159"", ""code"": ""TNT_PDS_R7"", ""name"": ""TNT_PDS_R7"", ""type"": ""rejet_domestique"", ""distance_m"": 2974.072}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=station, nearest=infra.rejet_domestique:TNT_PDS_R1:322.932m"
staging.raw_idp_2024_mesures_qualite_marche_cadre,[multi],barrage,BARRAGE BOUHOUDA (FOND),staging_raw_idp_2024_mesures_qualite_marche_cadre_barrage_bouhouda_fond,575900.0,444500.0,POINT(575900.000 444500.000),"{""commune"": ""Bouhouda"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""BARRAGE BOUHOUDA (FOND)"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Chl a"", ""Cl-_IC"", ""Fe2+"", ""MEST Filtr"", ""Mn5"", ""NH4+"", ""NH4+ Spect"", ""NO3-_Spectro"", ""PO43-"", ""PT"", ""SO42-_IC""], ""volume"": 11, ""nearest"": [{""table"": ""infra.rejet_domestique"", ""id"": ""184"", ""code"": ""BHD_PDS_R1"", ""name"": ""BHD_PDS_R1"", ""type"": ""rejet_domestique"", ""distance_m"": 1225.471}, {""table"": ""api.v_barrage_dimension"", ""id"": ""87f735e2-e975-43f5-98f1-1494be18d00a"", ""code"": ""1699/9"", ""name"": ""bouhouda"", ""type"": ""barrage"", ""distance_m"": 1410.048}, {""table"": ""api.v_station_dimension"", ""id"": ""6747a9ef-4d08-46af-84b4-5dc4ed1b7b83"", ""code"": ""1699/9"", ""name"": ""brg bouhouda"", ""type"": ""station"", ""distance_m"": 1423.026}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=barrage, nearest=infra.rejet_domestique:BHD_PDS_R1:1225.471m"
staging.raw_idp_2024_mesures_qualite_marche_cadre,[multi],barrage,BARRAGE BOUHOUDA (MILIEU),staging_raw_idp_2024_mesures_qualite_marche_cadre_barrage_bouhouda_milieu,575900.0,444500.0,POINT(575900.000 444500.000),"{""commune"": ""Bouhouda"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""BARRAGE BOUHOUDA (MILIEU)"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Chl a"", ""Cl-_IC"", ""Fe2+"", ""MEST Filtr"", ""Mn5"", ""NH4+"", ""NH4+ Spect"", ""NO3-_Spectro"", ""PO43-"", ""PT"", ""SO42-_IC""], ""volume"": 11, ""nearest"": [{""table"": ""infra.rejet_domestique"", ""id"": ""184"", ""code"": ""BHD_PDS_R1"", ""name"": ""BHD_PDS_R1"", ""type"": ""rejet_domestique"", ""distance_m"": 1225.471}, {""table"": ""api.v_barrage_dimension"", ""id"": ""87f735e2-e975-43f5-98f1-1494be18d00a"", ""code"": ""1699/9"", ""name"": ""bouhouda"", ""type"": ""barrage"", ""distance_m"": 1410.048}, {""table"": ""api.v_station_dimension"", ""id"": ""6747a9ef-4d08-46af-84b4-5dc4ed1b7b83"", ""code"": ""1699/9"", ""name"": ""brg bouhouda"", ""type"": ""station"", ""distance_m"": 1423.026}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=barrage, nearest=infra.rejet_domestique:BHD_PDS_R1:1225.471m"
staging.raw_idp_2024_mesures_qualite_marche_cadre,[multi],barrage,BARRAGE BOUHOUDA (SURFACE),staging_raw_idp_2024_mesures_qualite_marche_cadre_barrage_bouhouda_surface,575900.0,444500.0,POINT(575900.000 444500.000),"{""commune"": ""Bouhouda"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""BARRAGE BOUHOUDA (SURFACE)"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Chl a"", ""Cl-_IC"", ""Fe2+"", ""MEST Filtr"", ""Mn5"", ""NH4+"", ""NH4+ Spect"", ""NO3-_Spectro"", ""PO43-"", ""PT"", ""SO42-_IC""], ""volume"": 11, ""nearest"": [{""table"": ""infra.rejet_domestique"", ""id"": ""184"", ""code"": ""BHD_PDS_R1"", ""name"": ""BHD_PDS_R1"", ""type"": ""rejet_domestique"", ""distance_m"": 1225.471}, {""table"": ""api.v_barrage_dimension"", ""id"": ""87f735e2-e975-43f5-98f1-1494be18d00a"", ""code"": ""1699/9"", ""name"": ""bouhouda"", ""type"": ""barrage"", ""distance_m"": 1410.048}, {""table"": ""api.v_station_dimension"", ""id"": ""6747a9ef-4d08-46af-84b4-5dc4ed1b7b83"", ""code"": ""1699/9"", ""name"": ""brg bouhouda"", ""type"": ""station"", ""distance_m"": 1423.026}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=barrage, nearest=infra.rejet_domestique:BHD_PDS_R1:1225.471m"
staging.raw_idp_2024_mesures_qualite_marche_cadre,[multi],station,AVAL STEP TAHLA,staging_raw_idp_2024_mesures_qualite_marche_cadre_aval_step_tahla,587570.0,382928.0,POINT(587570.000 382928.000),"{""commune"": ""Tahal"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AVAL STEP TAHLA"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Bilan_Ionique"", ""CF"", ""CO3"", ""CT"", ""Ca++"", ""Cl-_IC"", ""DBO5"", ""DCO"", ""Fe"", ""HCO3"", ""Huiles Graisses (H G T)"", ""K+"", ""K+4"", ""MEST Filtr"", ""Mg++"", ""NH4+"", ""NH4+ 2"", ""NH4+ Spect"", ""NO2- _Spectro."", ""NO3-_Spectro"", ""NTK Spectr"", ""NTK Titri"", ""Na+"", ""Na+3"", ""OH-"", ""PO43-"", ""PT"", ""SF"", ""SO42-_IC"", ""Somme cations_meq/l"", ""Somme cations_mg/l"", ""TA/Tas_meq/l"", ""TA/Tas_°F"", ""TAC/TACs_meq/l"", ""TAC/TACs_°F"", ""TH"", ""indice de phénol M:A"", ""somme anions_meq/l"", ""somme anions_mg/l""], ""volume"": 39, ""nearest"": [{""table"": ""infra.step"", ""id"": ""22"", ""code"": ""T_DOM"", ""name"": ""T_DOM"", ""type"": ""step"", ""distance_m"": 236.028}, {""table"": ""infra.huilerie"", ""id"": ""348"", ""code"": ""T-UT-01"", ""name"": ""StÃ© oumatan"", ""type"": ""huilerie"", ""distance_m"": 1527.518}, {""table"": ""infra.huilerie"", ""id"": ""347"", ""code"": ""T-UT-02"", ""name"": ""Najat"", ""type"": ""huilerie"", ""distance_m"": 1890.119}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=station, nearest=infra.step:T_DOM:236.028m"
staging.raw_idp_2024_mesures_qualite_marche_cadre,[multi],barrage,BARRAGE BAB LOUTA (FOND),staging_raw_idp_2024_mesures_qualite_marche_cadre_barrage_bab_louta_fond,598322.0,380082.0,POINT(598322.000 380082.000),"{""commune"": ""Smaiaa"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""BARRAGE BAB LOUTA (FOND)"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Chl a"", ""Cl-_IC"", ""Fe2+"", ""MEST Filtr"", ""Mn5"", ""NH4+"", ""NH4+ Spect"", ""NO3-_Spectro"", ""PO43-"", ""PT"", ""SO42-_IC""], ""volume"": 11, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""cc7db7c4-4e5b-46fa-945d-1a5d822270b1"", ""code"": ""938/16"", ""name"": ""brg bab louta"", ""type"": ""station"", ""distance_m"": 3.111}, {""table"": ""infra.stations_mesure"", ""id"": ""cc7db7c4-4e5b-46fa-945d-1a5d822270b1"", ""code"": ""938/16"", ""name"": ""brg bab louta"", ""type"": ""station"", ""distance_m"": 3.111}, {""table"": ""api.v_barrage_dimension"", ""id"": ""155a72e4-e971-4795-a23c-5497f8a2f6b3"", ""code"": ""898/16"", ""name"": ""bab louta"", ""type"": ""barrage"", ""distance_m"": 9.471}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=barrage, nearest=api.v_station_dimension:brg bab louta:3.111m"
staging.raw_idp_2024_mesures_qualite_marche_cadre,[multi],barrage,BARRAGE BAB LOUTA (MILIEU),staging_raw_idp_2024_mesures_qualite_marche_cadre_barrage_bab_louta_milieu,598322.0,380082.0,POINT(598322.000 380082.000),"{""commune"": ""Smaiaa"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""BARRAGE BAB LOUTA (MILIEU)"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Chl a"", ""Cl-_IC"", ""Fe2+"", ""MEST Filtr"", ""Mn5"", ""NH4+"", ""NH4+ Spect"", ""NO3-_Spectro"", ""PO43-"", ""PT"", ""SO42-_IC""], ""volume"": 11, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""cc7db7c4-4e5b-46fa-945d-1a5d822270b1"", ""code"": ""938/16"", ""name"": ""brg bab louta"", ""type"": ""station"", ""distance_m"": 3.111}, {""table"": ""infra.stations_mesure"", ""id"": ""cc7db7c4-4e5b-46fa-945d-1a5d822270b1"", ""code"": ""938/16"", ""name"": ""brg bab louta"", ""type"": ""station"", ""distance_m"": 3.111}, {""table"": ""api.v_barrage_dimension"", ""id"": ""155a72e4-e971-4795-a23c-5497f8a2f6b3"", ""code"": ""898/16"", ""name"": ""bab louta"", ""type"": ""barrage"", ""distance_m"": 9.471}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=barrage, nearest=api.v_station_dimension:brg bab louta:3.111m"
staging.raw_idp_2024_mesures_qualite_marche_cadre,[multi],barrage,BARRAGE BAB LOUTA (SURFACE),staging_raw_idp_2024_mesures_qualite_marche_cadre_barrage_bab_louta_surface,598322.0,380082.0,POINT(598322.000 380082.000),"{""commune"": ""Smaiaa"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""BARRAGE BAB LOUTA (SURFACE)"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Chl a"", ""Cl-_IC"", ""Fe2+"", ""MEST Filtr"", ""Mn5"", ""NH4+"", ""NH4+ Spect"", ""NO3-_Spectro"", ""PO43-"", ""PT"", ""SO42-_IC""], ""volume"": 11, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""cc7db7c4-4e5b-46fa-945d-1a5d822270b1"", ""code"": ""938/16"", ""name"": ""brg bab louta"", ""type"": ""station"", ""distance_m"": 3.111}, {""table"": ""infra.stations_mesure"", ""id"": ""cc7db7c4-4e5b-46fa-945d-1a5d822270b1"", ""code"": ""938/16"", ""name"": ""brg bab louta"", ""type"": ""station"", ""distance_m"": 3.111}, {""table"": ""api.v_barrage_dimension"", ""id"": ""155a72e4-e971-4795-a23c-5497f8a2f6b3"", ""code"": ""898/16"", ""name"": ""bab louta"", ""type"": ""barrage"", ""distance_m"": 9.471}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=barrage, nearest=api.v_station_dimension:brg bab louta:3.111m"
staging.raw_idp_2024_mesures_qualite_marche_cadre,[multi],station,AVAL STEP IMOUZZER MARMOUCHA,staging_raw_idp_2024_mesures_qualite_marche_cadre_aval_step_imouzzer_marmoucha,600262.0,314456.0,POINT(600262.000 314456.000),"{""commune"": ""Imouzzer Marmoucha"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AVAL STEP IMOUZZER MARMOUCHA"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Bilan_Ionique"", ""CF"", ""CO3"", ""CT"", ""Ca++"", ""Cl-_IC"", ""Cond 25°C"", ""Cond 25°C *0,9*0,01"", ""Cond 25°C *1,1*0,01"", ""DBO5"", ""DCO"", ""Fe"", ""HCO3"", ""Huiles Graisses (H G T)"", ""K+"", ""K+4"", ""MEST Filtr"", ""Mg++"", ""NH4+"", ""NH4+ 2"", ""NH4+ Spect"", ""NO2- _Spectro."", ""NO3-_Spectro"", ""NTK Spectr"", ""NTK Titri"", ""Na+"", ""Na+3"", ""OH-"", ""PO43-"", ""PT"", ""SF"", ""SO42-_IC"", ""Somme cations_meq/l"", ""Somme cations_mg/l"", ""TA/Tas_meq/l"", ""TA/Tas_°F"", ""TAC/TACs_meq/l"", ""TAC/TACs_°F"", ""TH"", ""indice de phénol M:A"", ""somme anions_meq/l"", ""somme anions_mg/l""], ""volume"": 42, ""nearest"": [{""table"": ""infra.step"", ""id"": ""19"", ""code"": ""IMM_DOM"", ""name"": ""IMM_DOM"", ""type"": ""step"", ""distance_m"": 2405.569}, {""table"": ""api.v_station_dimension"", ""id"": ""cf1ffc32-c389-471c-aab7-dca23d0ea507"", ""code"": ""178/23"", ""name"": ""ain skhounate"", ""type"": ""station"", ""distance_m"": 3756.767}, {""table"": ""infra.stations_mesure"", ""id"": ""cf1ffc32-c389-471c-aab7-dca23d0ea507"", ""code"": ""178/23"", ""name"": ""ain skhounate"", ""type"": ""station"", ""distance_m"": 3756.767}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=station, nearest=infra.step:IMM_DOM:2405.569m"
staging.raw_idp_2024_mesures_qualite_marche_cadre,[multi],station,STATION BAB MARZOUKA,staging_raw_idp_2024_mesures_qualite_marche_cadre_station_bab_marzouka,615850.0,400850.0,POINT(615850.000 400850.000),"{""commune"": ""Bab Marzouka"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""STATION BAB MARZOUKA"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Bilan_Ionique"", ""CF"", ""CO3"", ""CT"", ""Ca++"", ""Cl-_IC"", ""DBO5"", ""DCO 2h décant."", ""Fe"", ""HCO3"", ""Huiles Graisses (H G T)"", ""K+"", ""K+4"", ""MEST Filtr"", ""Mg++"", ""NH4+"", ""NH4+ Spect"", ""NO2- _Spectro."", ""NO3-_Spectro"", ""NTK Spectr"", ""NTK Titri"", ""Na+"", ""Na+3"", ""OH-"", ""PO43-"", ""PT"", ""PT DECANTE"", ""PT décant. 2h"", ""SF"", ""SO42-_IC"", ""Somme cations_meq/l"", ""Somme cations_mg/l"", ""TA/Tas_meq/l"", ""TA/Tas_°F"", ""TAC/TACs_meq/l"", ""TAC/TACs_°F"", ""TH"", ""indice de phénol M:A"", ""somme anions_meq/l"", ""somme anions_mg/l""], ""volume"": 40, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""da925486-bca7-49e3-af60-ea5f2294a77a"", ""code"": ""551/16"", ""name"": ""bab merzouka"", ""type"": ""station"", ""distance_m"": 20.001}, {""table"": ""infra.stations_mesure"", ""id"": ""da925486-bca7-49e3-af60-ea5f2294a77a"", ""code"": ""551/16"", ""name"": ""bab merzouka"", ""type"": ""station"", ""distance_m"": 20.001}, {""table"": ""qualite.source_pollution_prelevement"", ""id"": ""0a8ef114-de35-44c4-afa1-8251972f57ea"", ""code"": """", ""name"": ""REJET ABATTOIR BAB MARZOUKA"", ""type"": ""point_pollution"", ""distance_m"": 1128.077}]}",infra.stations_mesure,MOYENNE,"Point orphelin avec XY, type probable=station, nearest=api.v_station_dimension:bab merzouka:20.001m"
staging.raw_idp_2024_mesures_qualite_marche_cadre,[multi],autre,POINT RP1 AVAL TAZA,staging_raw_idp_2024_mesures_qualite_marche_cadre_point_rp1_aval_taza,623250.0,404600.0,POINT(623250.000 404600.000),"{""commune"": ""Bab Marzouka"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""POINT RP1 AVAL TAZA"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Arsenic"", ""Bilan_Ionique"", ""CF"", ""CO3"", ""CT"", ""Ca++"", ""Cadmium"", ""Chrome"", ""Cl-_IC"", ""Cobalt"", ""Cuivre"", ""DBO5"", ""DCO"", ""Fe"", ""Fer"", ""HCO3"", ""Huiles Graisses (H G T)"", ""K+"", ""K+4"", ""MEST Filtr"", ""Mercure"", ""Mg++"", ""NH4+"", ""NH4+ 2"", ""NH4+ Spect"", ""NO2- _Spectro."", ""NO3-_Spectro"", ""NTK Spectr"", ""NTK Titri"", ""Na+"", ""Na+3"", ""Nickel"", ""OH-"", ""PO43-"", ""PT"", ""Plomb"", ""SF"", ""SO42-_IC"", ""Somme cations_meq/l"", ""Somme cations_mg/l"", ""Sélénium"", ""TA/Tas_meq/l"", ""TA/Tas_°F"", ""TAC/TACs_meq/l"", ""TAC/TACs_°F"", ""TH"", ""Zinc"", ""indice de phénol M:A"", ""somme anions_meq/l"", ""somme anions_mg/l""], ""volume"": 50, ""nearest"": [{""table"": ""geo.source"", ""id"": ""99"", ""code"": ""756/16"", ""name"": ""Rhiran Isaleb"", ""type"": ""source"", ""distance_m"": 100.0}, {""table"": ""api.v_station_dimension"", ""id"": ""5e8d7ac2-1ba8-4700-9979-de9ccca05325"", ""code"": ""766/16"", ""name"": ""P 39 inaouene rp 1 aval taza"", ""type"": ""station"", ""distance_m"": 100.001}, {""table"": ""infra.stations_mesure"", ""id"": ""5e8d7ac2-1ba8-4700-9979-de9ccca05325"", ""code"": ""766/16"", ""name"": ""P 39 inaouene rp 1 aval taza"", ""type"": ""station"", ""distance_m"": 100.001}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=autre, nearest=geo.source:Rhiran Isaleb:100.0m"
staging.raw_idp_2024_src_pollution_globale,,autre,MERJA FOUARATE,staging_raw_idp_2024_src_pollution_globale_merja_fouarate,393481.0,408618.0,POINT(393481.000 408618.000),"{""commune"": ""Kenitra"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""MERJA FOUARATE"", ""nature"": ""Eaux superficielles"", ""nature_pts_prelevement"": ""21"", ""params"": [], ""volume"": 1, ""nearest"": [{""table"": ""qualite.source_pollution_prelevement"", ""id"": ""b57c0c10-c128-4389-983e-81325767bcb9"", ""code"": """", ""name"": ""AVAL REJET INDUSTRIEL MERJA"", ""type"": ""point_pollution"", ""distance_m"": 874.714}, {""table"": ""infra.rejet_domestique"", ""id"": ""251"", ""code"": ""KEN_dom1_R.B"", ""name"": ""KEN_dom1_R.B"", ""type"": ""rejet_domestique"", ""distance_m"": 1000.317}, {""table"": ""infra.rejet_domestique"", ""id"": ""252"", ""code"": ""KEN_dom1_R.B"", ""name"": ""KEN_dom1_R.B"", ""type"": ""rejet_domestique"", ""distance_m"": 1000.317}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=autre, nearest=qualite.source_pollution_prelevement:AVAL REJET INDUSTRIEL MERJA:874.714m"
staging.raw_idp_2024_src_pollution_globale,Oued,rejet,S1 (Aval_conf_Rejet_MOG (Mograne),staging_raw_idp_2024_src_pollution_globale_s1_aval_conf_rejet_mog_mograne,404650.0,423453.0,POINT(404650.000 423453.000),"{""commune"": ""Mograne"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""S1 (Aval_conf_Rejet_MOG (Mograne)"", ""nature"": """", ""nature_pts_prelevement"": ""4"", ""params"": [""Oued""], ""volume"": 1, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""1ccf343d-09e7-4948-a937-b12d910f24a9"", ""code"": ""3502/8"", ""name"": ""aval confluence sebou /beht"", ""type"": ""station"", ""distance_m"": 155.272}, {""table"": ""infra.stations_mesure"", ""id"": ""1ccf343d-09e7-4948-a937-b12d910f24a9"", ""code"": ""3502/8"", ""name"": ""aval confluence sebou /beht"", ""type"": ""station"", ""distance_m"": 155.272}, {""table"": ""api.v_station_dimension"", ""id"": ""af7cdd75-c4f6-4850-98dc-54127b4d118a"", ""code"": ""636/8"", ""name"": ""forage rak mograne"", ""type"": ""station"", ""distance_m"": 307.096}]}",qualite.source_pollution_prelevement,FORTE,"Point orphelin avec XY, type probable=rejet, nearest=api.v_station_dimension:aval confluence sebou /beht:155.272m"
staging.raw_idp_2024_src_pollution_globale,Oued,barrage,S2 (Barrage de garde),staging_raw_idp_2024_src_pollution_globale_s2_barrage_de_garde,407303.0,432473.0,POINT(407303.000 432473.000),"{""commune"": ""Mograne"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""S2 (Barrage de garde)"", ""nature"": ""Echantillon moyen du profil"", ""nature_pts_prelevement"": ""4"", ""params"": [""Oued""], ""volume"": 1, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""c1299320-3bdb-4bb3-8bbf-0f9dc3ca71ef"", ""code"": ""3738/8"", ""name"": ""amont barrage de garde"", ""type"": ""station"", ""distance_m"": 468.838}, {""table"": ""api.v_station_dimension"", ""id"": ""5533ab49-e2ed-4580-862d-32146588bbf5"", ""code"": ""3546/8"", ""name"": ""brg garde du sebou"", ""type"": ""station"", ""distance_m"": 468.838}, {""table"": ""infra.stations_mesure"", ""id"": ""c1299320-3bdb-4bb3-8bbf-0f9dc3ca71ef"", ""code"": ""3738/8"", ""name"": ""amont barrage de garde"", ""type"": ""station"", ""distance_m"": 468.838}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=barrage, nearest=api.v_station_dimension:amont barrage de garde:468.838m"
staging.raw_idp_2024_src_pollution_globale,Oued,station,S3 (Station Pompage Ferme (Amont Bge de garde),staging_raw_idp_2024_src_pollution_globale_s3_station_pompage_ferme_amont_bge_de,408732.0,432361.0,POINT(408732.000 432361.000),"{""commune"": ""Mograne"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""S3 (Station Pompage Ferme (Amont Bge de garde)"", ""nature"": ""Echantillon moyen du profil"", ""nature_pts_prelevement"": ""4"", ""params"": [""Oued""], ""volume"": 1, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""c1299320-3bdb-4bb3-8bbf-0f9dc3ca71ef"", ""code"": ""3738/8"", ""name"": ""amont barrage de garde"", ""type"": ""station"", ""distance_m"": 1902.16}, {""table"": ""api.v_station_dimension"", ""id"": ""5533ab49-e2ed-4580-862d-32146588bbf5"", ""code"": ""3546/8"", ""name"": ""brg garde du sebou"", ""type"": ""station"", ""distance_m"": 1902.16}, {""table"": ""infra.stations_mesure"", ""id"": ""c1299320-3bdb-4bb3-8bbf-0f9dc3ca71ef"", ""code"": ""3738/8"", ""name"": ""amont barrage de garde"", ""type"": ""station"", ""distance_m"": 1902.16}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=station, nearest=api.v_station_dimension:amont barrage de garde:1902.16m"
staging.raw_idp_2024_src_pollution_globale,Oued,station,S4 (Amont station pompage ferme),staging_raw_idp_2024_src_pollution_globale_s4_amont_station_pompage_ferme,410306.0,433218.0,POINT(410306.000 433218.000),"{""commune"": ""Mograne"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""S4 (Amont station pompage ferme)"", ""nature"": ""Echantillon moyen du profil"", ""nature_pts_prelevement"": ""4"", ""params"": [""Oued""], ""volume"": 1, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""c1299320-3bdb-4bb3-8bbf-0f9dc3ca71ef"", ""code"": ""3738/8"", ""name"": ""amont barrage de garde"", ""type"": ""station"", ""distance_m"": 3544.282}, {""table"": ""api.v_station_dimension"", ""id"": ""5533ab49-e2ed-4580-862d-32146588bbf5"", ""code"": ""3546/8"", ""name"": ""brg garde du sebou"", ""type"": ""station"", ""distance_m"": 3544.282}, {""table"": ""infra.stations_mesure"", ""id"": ""c1299320-3bdb-4bb3-8bbf-0f9dc3ca71ef"", ""code"": ""3738/8"", ""name"": ""amont barrage de garde"", ""type"": ""station"", ""distance_m"": 3544.282}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=station, nearest=api.v_station_dimension:amont barrage de garde:3544.282m"
