review_id,run_id,source_layer,source_id,source_name,source_type,master_site_id_candidate,master_site_name,master_site_type,distance_m,score,review_bucket,review_action_default,suggested_decision,business_decision,comments,qa_color,qa_icon,WKT
51018de5-685f-44bd-9fce-1049cdc3c103,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,212,El Ibrahimi,HUILERIE,7807374e-ce08-4659-9f48-f8df7e7af196,El Ibrahimi,infra.huilerie_inventaire_pollution,0.17,0.740,VERY_CLOSE_2M,NEED_REVIEW,NEED_REVIEW,,,#f59e0b,alert,POINT(495486 452889)
e62923a7-3d18-4ce0-94d1-c5ac4cf4a76c,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,437,H.HAJ MOHAMED,HUILERIE,dff1e7ea-b1da-467c-ad9a-bc1b29523b37,H.HAJ MOHAMED,infra.huilerie_inventaire_pollution,0.17,0.740,VERY_CLOSE_2M,NEED_REVIEW,NEED_REVIEW,,,#f59e0b,alert,POINT(593842 356286)
e43316d5-312f-4f92-a3dc-b760095e24d8,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,540,SOCIETE L'OLEASTRE,HUILERIE,43528815-00c1-48e7-934f-f290ae228672,SOCIETE L'OLEASTRE,infra.huilerie_inventaire_pollution,0.18,0.740,VERY_CLOSE_2M,NEED_REVIEW,NEED_REVIEW,,,#f59e0b,alert,POINT(484968 377315)
95c04cf2-6007-4ec3-934b-d85c6e61c2c5,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,601,Lkhaydar Ahmed,HUILERIE,977726c6-86a4-42c8-8aea-07c6b2b46225,Lkhaydar Ahmed,infra.huilerie_inventaire_pollution,0.18,0.740,VERY_CLOSE_2M,NEED_REVIEW,NEED_REVIEW,,,#f59e0b,alert,POINT(502746 370070)
010e12e3-2be8-4fce-a840-bdebd2ab18f0,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,221,Belhaj,HUILERIE,47d278c7-a72f-404e-922d-a8e653222cc9,Belhaj,infra.huilerie_inventaire_pollution,0.19,0.740,VERY_CLOSE_2M,NEED_REVIEW,NEED_REVIEW,,,#f59e0b,alert,POINT(487184 460212)
41bf78b4-65f4-4335-b094-b57964ea51f3,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,460,H. SFAR,HUILERIE,51fe363c-cf35-4d8a-92f5-7e185bc84e44,H. SFAR,infra.huilerie_inventaire_pollution,0.20,0.740,VERY_CLOSE_2M,NEED_REVIEW,NEED_REVIEW,,,#f59e0b,alert,POINT(555889 358071)
4b620565-afe8-4ea4-b900-0326c4357f16,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,447,H.MAMOUNIA,HUILERIE,fa9bbc64-700b-49b3-a59b-3de99c534bfc,H.MAMOUNIA,infra.huilerie_inventaire_pollution,0.21,0.740,VERY_CLOSE_2M,NEED_REVIEW,NEED_REVIEW,,,#f59e0b,alert,POINT(533034 364324)
77c14b27-8047-48bc-b5b3-73c8eee98745,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,219,Zoumi,HUILERIE,e7668cf1-2a4f-4ead-adc1-9c1cf1ac1fdd,Zoumi,infra.huilerie_inventaire_pollution,0.22,0.740,VERY_CLOSE_2M,NEED_REVIEW,NEED_REVIEW,,,#f59e0b,alert,POINT(497840 460614)
f7bdccee-5bc9-410c-80a3-da342f9d3c35,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,573,Ste SONEPRA,HUILERIE,3bbef397-dc02-4f96-b746-d176a93542f9,Ste SONEPRA,infra.huilerie_inventaire_pollution,0.22,0.740,VERY_CLOSE_2M,NEED_REVIEW,NEED_REVIEW,,,#f59e0b,alert,POINT(497709 391336)
eaa2067c-683b-4c53-ade3-b06e0e635c8e,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,464,OUAKILI ABDESSAMAD,HUILERIE,a1b39b5f-072e-4573-8ebd-88068c7e683b,OUAKILI ABDESSAMAD,infra.huilerie_inventaire_pollution,0.23,0.740,VERY_CLOSE_2M,NEED_REVIEW,NEED_REVIEW,,,#f59e0b,alert,POINT(590545 363269)
