review_id,run_id,source_layer,source_id,source_name,source_type,master_site_id_candidate,master_site_name,master_site_type,distance_m,score,confidence_level,conflict_type,review_priority,recommended_decision,qa_reason,qa_color,qa_icon,risk_category,geometry_source_wkt,geometry_master_wkt,geometry_display_wkt,geom_wkt
3fe727e5-2797-484f-a59b-2fe8d54f7910,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,18,Huilerie Ouled Hmaidi,HUILERIE,e1b49fde-fc46-4143-900e-4ec9a71e4492,Huilerie Ouled Hmaidi,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(528790 470977),POINT(528790 470977),POINT(528790 470977),POINT(528790 470977)
eb7a859f-f3c5-4527-99d4-f75ec6b96e7d,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,19,Huilerie El Baraka,HUILERIE,ed2159a8-12af-41e2-99d4-3eb7e42cf183,Huilerie El Baraka,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(530544 473978),POINT(530544 473978),POINT(530544 473978),POINT(530544 473978)
7c822835-a2a2-4b72-83fb-0ba27d99cb7f,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,21,Huilerie Meskin,HUILERIE,8feb8c67-0b41-475b-9781-93e506876dd9,Huilerie Meskin,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(528940 471106),POINT(528940 471106),POINT(528940 471106),POINT(528940 471106)
b48d3568-683c-4b4d-a314-a489d3989d2c,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,13,Huilerie Coopérative Bni Falghoum,HUILERIE,90a46181-cdbe-4f47-be5a-796c0db312b9,Huilerie Coopérative Bni Falghoum,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(522849 477761),POINT(522849 477761),POINT(522849 477761),POINT(522849 477761)
da3ca92c-3e39-4c5e-8b11-6cd75a38a6e0,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,14,Huileire Beni Salah ,HUILERIE,87762ac6-5361-4dec-a6a7-e45c2faf814e,Huileire Beni Salah,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(530625 484527),POINT(530625 484527),POINT(530625 484527),POINT(530625 484527)
100e3e24-b5d6-41a1-82ca-51d82e41d226,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,24,Huileire Fifi,HUILERIE,fe1442b8-e68a-4579-aa0c-757d95c136e1,Huileire Fifi,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(514133 483110),POINT(514133 483110),POINT(514133 483110),POINT(514133 483110)
22b0cea4-209c-4002-978c-2c5c9079d5c8,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,17,Huilerie Maakacha,HUILERIE,00d89a3f-af73-485f-a3e7-14f01e71e29f,Huilerie Maakacha,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(519116 494125),POINT(519116 494125),POINT(519116 494125),POINT(519116 494125)
2c9f4c31-aaaf-428d-897a-888e7ad739b5,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,22,Huilerie Kachour Abdelaziz,HUILERIE,3fd799cf-1ea5-4536-9dea-638862c357fc,Huilerie Kachour Abdelaziz,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(517619 494356),POINT(517619 494356),POINT(517619 494356),POINT(517619 494356)
acd8f58f-3aae-4814-9bad-b641694a6fb4,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,201,Ste Huillerie Dalila,HUILERIE,163544a2-145a-46bd-b391-e7a181fda013,Ste Huillerie Dalila,infra.huilerie_inventaire_pollution,0.07810249674982515,0.74,HIGH_RISK,POSSIBLE_MATCH,2,MANUAL_REVIEW,distance=0.08m; nom=1.00; commune=0.00; priorite=4,#dc2626,x-octagon,HIGH_RISK,POINT(518169 460880),POINT(518169.06 460880.05),POINT(518169 460880),POINT(518169 460880)
d92aa0e5-226f-4725-a411-371a7bad22fb,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,202,Huillerie Beni Kaoulech,HUILERIE,5063f2b0-2c77-417e-96c4-813b4ed6edfc,Huillerie Beni Kaoulech,infra.huilerie_inventaire_pollution,0.43266615303888906,0.74,HIGH_RISK,POSSIBLE_MATCH,2,MANUAL_REVIEW,distance=0.43m; nom=1.00; commune=0.00; priorite=4,#dc2626,x-octagon,HIGH_RISK,POINT(518802 464782),POINT(518801.76 464782.36),POINT(518802 464782),POINT(518802 464782)
5dbb99d7-c420-439c-a1b0-b148cda9c02c,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,203,Huillerie Edahbia,HUILERIE,bfd6ff02-d6ce-47a8-a25f-157f54c65336,Huillerie Edahbia,infra.huilerie_inventaire_pollution,0.5283937925677413,0.74,HIGH_RISK,POSSIBLE_MATCH,2,MANUAL_REVIEW,distance=0.53m; nom=1.00; commune=0.00; priorite=4,#dc2626,x-octagon,HIGH_RISK,POINT(513609 460358),POINT(513609.26 460357.54),POINT(513609 460358),POINT(513609 460358)
06658f15-9d71-464d-bed3-90fd94a743d8,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,217,Huillerie Lhaj Azouz,HUILERIE,e1c9c773-efed-46f9-be40-b3b96d284713,Huillerie Lhaj Azouz,infra.huilerie_inventaire_pollution,0.44283179651068955,0.74,HIGH_RISK,POSSIBLE_MATCH,2,MANUAL_REVIEW,distance=0.44m; nom=1.00; commune=0.00; priorite=4,#dc2626,x-octagon,HIGH_RISK,POINT(503390 465614),POINT(503390.44 465614.05),POINT(503390 465614),POINT(503390 465614)
71180663-fe40-44bc-bf12-2a8082d878db,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,218,Elchatbyenne,HUILERIE,62b7db1c-0a09-4f3c-b51d-6eeabe385a88,Elchatbyenne,infra.huilerie_inventaire_pollution,0.4916299421202869,0.74,HIGH_RISK,POSSIBLE_MATCH,2,MANUAL_REVIEW,distance=0.49m; nom=1.00; commune=0.00; priorite=4,#dc2626,x-octagon,HIGH_RISK,POINT(497736 460111),POINT(497736.49 460110.96),POINT(497736 460111),POINT(497736 460111)
77c14b27-8047-48bc-b5b3-73c8eee98745,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,219,Zoumi,HUILERIE,e7668cf1-2a4f-4ead-adc1-9c1cf1ac1fdd,Zoumi,infra.huilerie_inventaire_pollution,0.22360679774997896,0.74,HIGH_RISK,POSSIBLE_MATCH,2,MANUAL_REVIEW,distance=0.22m; nom=1.00; commune=0.00; priorite=4,#dc2626,x-octagon,HIGH_RISK,POINT(497840 460614),POINT(497840.2 460613.9),POINT(497840 460614),POINT(497840 460614)
71e7b46f-2ffb-4ed2-969a-8a0446822baf,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,220,Huillerie Zoyoute Janat,HUILERIE,0724cbcf-c126-4091-a17e-03aca72364f5,Huillerie Zoyoute Janat,infra.huilerie_inventaire_pollution,0.4770744176996597,0.74,HIGH_RISK,POSSIBLE_MATCH,2,MANUAL_REVIEW,distance=0.48m; nom=1.00; commune=0.00; priorite=4,#dc2626,x-octagon,HIGH_RISK,POINT(511691 462322),POINT(511690.74 462322.4),POINT(511691 462322),POINT(511691 462322)
b15ca81e-8627-4fc7-ac3b-60c994d0670b,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,230,Smimih,HUILERIE,8c1046e5-0cf9-4ccf-ab17-320bcc6472ae,Smimih,infra.huilerie_inventaire_pollution,0.3820994635176672,0.74,HIGH_RISK,POSSIBLE_MATCH,2,MANUAL_REVIEW,distance=0.38m; nom=1.00; commune=0.00; priorite=4,#dc2626,x-octagon,HIGH_RISK,POINT(502067 465078),POINT(502067.26 465077.72),POINT(502067 465078),POINT(502067 465078)
de917302-ac85-4700-8666-3190a1f29dd4,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,206,Lhaj Abdessalam,HUILERIE,6ffab696-7e78-43a4-9927-a28e29cae370,Lhaj Abdessalam,infra.huilerie_inventaire_pollution,0.1562049934996503,0.74,HIGH_RISK,POSSIBLE_MATCH,2,MANUAL_REVIEW,distance=0.16m; nom=1.00; commune=0.00; priorite=4,#dc2626,x-octagon,HIGH_RISK,POINT(504103 479981),POINT(504102.9 479980.88),POINT(504103 479981),POINT(504103 479981)
7bb2c1ad-6dd2-4a99-a975-4cb952939f6c,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,227,Zoyout Chefchaouen,HUILERIE,fbfcfcbb-a262-4edf-aa1d-2faecddf1581,Zoyout Chefchaouen,infra.huilerie_inventaire_pollution,0.06324555320704896,0.74,HIGH_RISK,POSSIBLE_MATCH,2,MANUAL_REVIEW,distance=0.06m; nom=1.00; commune=0.00; priorite=4,#dc2626,x-octagon,HIGH_RISK,POINT(504605 480731),POINT(504604.98 480730.94),POINT(504605 480731),POINT(504605 480731)
d44ecdf2-7b27-43d4-bc0f-8c0f08d6a8a1,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,69,Sté johako,HUILERIE,97511e7f-0331-4933-ba12-f5fd7da43a61,Sté johako,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(612858 468886),POINT(612858 468886),POINT(612858 468886),POINT(612858 468886)
ae27aaac-4ad2-4833-8f52-81ceedffb413,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,23,Huilerie coopérative Bni Darkoun,HUILERIE,d9c4f33d-a65c-40b2-a50f-dd98a4c5a805,Huilerie coopérative Bni Darkoun,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(530106 494975),POINT(530106 494975),POINT(530106 494975),POINT(530106 494975)
26d84180-85fc-4f66-912c-1f9b0aec4560,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,43,Huilerie El boukhari ,HUILERIE,b519f3ef-39d7-4ba7-8dd0-49394787554b,Huilerie El boukhari,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(482689 338739),POINT(482689 338739),POINT(482689 338739),POINT(482689 338739)
b6a8ad81-f342-481f-ba47-75fc80fdcb95,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,44,Huilerie Hafoudi,HUILERIE,e76bc15c-b3f3-40c4-ba20-231572c8e325,Huilerie Hafoudi,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(481615 338254),POINT(481615 338254),POINT(481615 338254),POINT(481615 338254)
1b9b9fc4-af42-4a6c-b83f-6e84d61bac5f,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,409,Mohamed El Kahira,HUILERIE,9df4df8f-0b5b-4f98-849c-6e3b0cec8913,Mohamed El Kahira,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(483209 337722),POINT(483209 337722),POINT(483209 337722),POINT(483209 337722)
2bd81a36-9b1e-4b51-b256-03948c507657,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,29,MAASARA AIT KRAT (Ait Aziz),HUILERIE,41128b7c-4675-403d-8750-289dc0c24159,MAASARA AIT KRAT (Ait Aziz),infra.huilerie_inventaire_pollution,0.6652818951402107,0.74,HIGH_RISK,POSSIBLE_MATCH,2,MANUAL_REVIEW,distance=0.67m; nom=1.00; commune=0.00; priorite=4,#dc2626,x-octagon,HIGH_RISK,POINT(474719 356160),POINT(474719.49 356159.55),POINT(474719 356160),POINT(474719 356160)
5c4d3a9c-a0b7-45fb-b538-808b55773e15,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,51,Maasra oum errabia,HUILERIE,940780fb-0245-4da3-9d63-f936f6f9c6eb,Maasra oum errabia,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(476856 346321),POINT(476856 346321),POINT(476856 346321),POINT(476856 346321)
b6fe3699-af61-4c5d-bbce-19d4d095ef8f,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,53,Huilerie Elharrati ait Krat,HUILERIE,f73ee695-1d9a-49f8-a9ed-54c7fd0a1244,Huilerie Elharrati ait Krat,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(475332 351711),POINT(475332 351711),POINT(475332 351711),POINT(475332 351711)
60bdf588-e7ef-421b-802b-77b54a8db660,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,54,Maasra OLEA Capital,HUILERIE,43aca9b5-f809-47b7-83b4-cf3a6f765a34,Maasra OLEA Capital,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(474531 355160),POINT(474531 355160),POINT(474531 355160),POINT(474531 355160)
2f678fdd-3d3f-44bd-9701-f435248584eb,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,61,FATTAH ABDELLKADAR,HUILERIE,4e1d779c-3b2e-419d-9d53-ff213c02adc0,FATTAH ABDELLKADAR,infra.huilerie_inventaire_pollution,0.31240998703656425,0.74,HIGH_RISK,POSSIBLE_MATCH,2,MANUAL_REVIEW,distance=0.31m; nom=1.00; commune=0.00; priorite=4,#dc2626,x-octagon,HIGH_RISK,POINT(474184 346708),POINT(474184.24 346708.2),POINT(474184 346708),POINT(474184 346708)
5aa57de6-a0a2-474f-ab01-29143e23c276,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,430,H.BENAYAD,HUILERIE,615fd7a8-89ae-4c1a-809b-8862d297e868,H.BENAYAD,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(590582 359273),POINT(590582 359273),POINT(590582 359273),POINT(590582 359273)
86351909-c1e6-42d9-b72e-e829a22cc3a0,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,455,H.DARIH,HUILERIE,7ae31183-778b-4661-aae5-b1db55092a1d,H.DARIH,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(566285 355297),POINT(566285 355297),POINT(566285 355297),POINT(566285 355297)
6b6c0fae-3ef2-4663-b111-bae8c56ca046,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,456,H.BOIDIS,HUILERIE,eaac5cd4-37a7-4fbf-98f2-ce383a10b5ed,H.BOIDIS,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(568109 359541),POINT(568109 359541),POINT(568109 359541),POINT(568109 359541)
03011f29-cf67-4f97-81d8-77c663c3bce0,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,26,H.AMRI,HUILERIE,83855cb8-b45f-4668-b6f4-59f8d2bab049,H.AMRI,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(479472 358692),POINT(479472 358692),POINT(479472 358692),POINT(479472 358692)
5bd843e0-6c22-4558-aa4c-064bc5bbde38,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,27,H.JEBAR,HUILERIE,4a72ac77-2460-4b88-9c84-7f6728e78e9c,H.JEBAR,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(477488 358584),POINT(477488 358584),POINT(477488 358584),POINT(477488 358584)
8bc7cefb-aeac-477d-a088-267211e55ae6,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,28,H.STTU MHAMED,HUILERIE,4c9de65b-2e06-45fe-a79c-757f8fccdd34,H.STTU MHAMED,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(477364 356549),POINT(477364 356549),POINT(477364 356549),POINT(477364 356549)
fadaa2db-4bfc-4e90-95de-3e28269f7b98,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,52,Huilerie Akoudad ,HUILERIE,ca9b9cdc-edc8-4c4d-9b75-d7486628c35f,Huilerie Akoudad,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(477151 354793),POINT(477151 354793),POINT(477151 354793),POINT(477151 354793)
9ca2ba2f-e82d-4cdd-8a45-6f2e5447c808,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,59,H.ABDESSALLAM OUCHOUAA,HUILERIE,0489acb6-f516-44da-9dbd-8ca6a2fceed3,H.ABDESSALLAM OUCHOUAA,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(476546 357414),POINT(476546 357414),POINT(476546 357414),POINT(476546 357414)
13ac3a12-efe2-44e5-8078-234eb613cdd3,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,60,H.LMKADAM SAID,HUILERIE,785d27ef-a146-463f-a9be-2ee5f741e0eb,H.LMKADAM SAID,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(477077 357052),POINT(477077 357052),POINT(477077 357052),POINT(477077 357052)
9754af18-e265-437a-b3f2-137936c565ec,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,410,El Omari,HUILERIE,255b0193-004b-474e-94b3-0a073c37c1aa,El Omari,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(475403 356941),POINT(475403 356941),POINT(475403 356941),POINT(475403 356941)
5f052d79-5aa4-4c0d-8d44-ee66aa9ee0eb,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,411,Abd Errahmane Outaleb,HUILERIE,86a72638-02dd-4894-950e-93ded7912d0f,Abd Errahmane Outaleb,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(475939 357189),POINT(475939 357189),POINT(475939 357189),POINT(475939 357189)
755a7450-cdab-41b0-83b4-b671e21b424d,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,412,Ait El Maati Med,HUILERIE,91491ee0-09f5-41a1-b318-55074e5dc65e,Ait El Maati Med,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(475754 358941),POINT(475754 358941),POINT(475754 358941),POINT(475754 358941)
9af6c0fe-1f1c-40ff-887a-f7dba6002638,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,413,Ait El Maati Abd Ellah,HUILERIE,c38685b4-4fab-42b9-b547-2eafb3b86d2d,Ait El Maati Abd Ellah,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(475656 359660),POINT(475656 359660),POINT(475656 359660),POINT(475656 359660)
a2a82221-6f6f-4235-af94-5057653a4f36,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,414,Achbari Chaib,HUILERIE,05bc414b-1587-420b-87ef-fef50a71687c,Achbari Chaib,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(478524 355480),POINT(478524 355480),POINT(478524 355480),POINT(478524 355480)
1f5b1cdd-3a5e-4a39-973f-d28f16405580,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,39,Huilerie Lina Olive,HUILERIE,94e98b37-fb97-46ff-9a0e-88e3fb6b813c,Huilerie Lina Olive,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(504988 365373),POINT(504988 365373),POINT(504988 365373),POINT(504988 365373)
6fdd6e02-40ba-473a-8126-b7e8a8b55286,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,40,Huilerie Ait hssi ouali          ,HUILERIE,b562d28b-c0a0-4536-8cef-71b9b1a39e6f,Huilerie Ait hssi ouali,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(504915 365721),POINT(504915 365721),POINT(504915 365721),POINT(504915 365721)
bed4379c-48c3-47ad-81ea-a42bfa5b8df7,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,41,Huilerie Domaine El Gour          ,HUILERIE,b562d28b-c0a0-4536-8cef-71b9b1a39e6f,Huilerie Ait hssi ouali,infra.huilerie_inventaire_pollution,0.0,0.5686,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=0.14; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(504915 365721),POINT(504915 365721),POINT(504915 365721),POINT(504915 365721)
46d42557-c4b0-4211-8859-bc71f092d8f4,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,420,Dahra Morroco,HUILERIE,a750f1fa-d97a-48ce-b2b2-13497fe5412c,Dahra Morroco,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(504274 362710),POINT(504274 362710),POINT(504274 362710),POINT(504274 362710)
e30e1094-3853-458e-92aa-838433d9bf25,e60088e9-cf94-4e41-ae65-a5390866b4b8,infra.huilerie,421,Huilerie Domain El Gour,HUILERIE,24d90614-03b8-44d2-b599-8f612dfef1d2,Huilerie Domain El Gour,infra.huilerie_inventaire_pollution,0.0,0.74,MEDIUM_CONFIDENCE,DUPLICATE_EXACT,1,MANUAL_REVIEW_REQUIRED,distance=0.00m; nom=1.00; commune=0.00; priorite=4,#f59e0b,alert-triangle,MEDIUM_CONFIDENCE,POINT(506458 359547),POINT(506458 359547),POINT(506458 359547),POINT(506458 359547)
