run_id,review_id,candidate_id,source_layer,source_id,master_site_id,distance_m,score,conflict_type,source_name,master_site_name,commune_source,commune_master,source_type_source,source_type_master,recommended_decision,review_priority,review_status,reason
e60088e9-cf94-4e41-ae65-a5390866b4b8,3ed81b23-2493-48a1-ab53-f7a87c0b2da2,4510cac9-162f-4a76-abef-649d39ff72f1,infra.decharge_inventaire_pollution_general,578f426b-eed3-4efe-a6d0-7c6e9290948b,8ff94460-347a-4cdb-b326-809781420871,0.0,0.9250,DUPLICATE_EXACT,Décharge publique,Décharge publique,Bouchabel,Bouchabel,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,8ab2d542-f21e-4313-bb1a-ca4ad861a185,643c189e-8a97-48fe-b499-0e80c2303b31,infra.decharge_inventaire_pollution_general,253ff006-90cd-473f-b541-9a0c3fb7e931,8112dedd-e39a-486f-8885-d3df94f740d0,0.0,0.9250,DUPLICATE_EXACT,Décharge publique,Décharge publique,Timezgana,Timezgana,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,6ecb6361-ccc7-4fc3-8fd7-4640a1dab912,945f4a6f-e441-4747-a03d-6370e9e1359b,infra.decharge_inventaire_pollution_general,c421ee71-8f0c-4c95-bf33-4e60784b0b20,093031a4-c15e-4aa1-a399-b4b07b8e1604,0.0,0.9250,DUPLICATE_EXACT,Décharge publique,Décharge publique,Tamedit,Tamedit,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=1.00; priorite=5
e60088e9-cf94-4e41-ae65-a5390866b4b8,8de8203a-3767-454c-9c1f-88befa9814f8,40a725bf-2ef0-4b8e-91b6-e46e3ec4ee14,infra.decharge,210,8a9aa444-2a49-4f79-9830-16f9682aa200,0.0,0.7400,DUPLICATE_EXACT,douyez,DOUYEZ,,Ait saghrouchen,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,e4d206ff-eefb-43e9-954b-bfe1d16f09a5,956e9fec-d9f8-464e-bafb-fe5e4bd15856,infra.decharge,57,2e563206-50f6-4898-9c56-dd0cd413e4ee,0.0,0.7400,DUPLICATE_EXACT,décharge sebaa ayoun,Décharge Sebaa Ayoun,,Sebaa AYOUN,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,7a63e68c-fd1f-4492-a61d-4f1589235684,14c4e6c0-501b-4f18-b00f-6227cdf0c515,infra.decharge,173,fed30e05-b72b-478b-a663-41d005402b8f,0.0,0.7400,DUPLICATE_EXACT,décharge taounate,Décharge Taounate,,Taounate,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,f83af651-ebc4-4659-9bf0-c48e8b169e58,ce3991dd-fa6f-44ae-96f3-b554d8b6dcd6,infra.decharge,43,f9ef742c-8e98-4096-838c-3ba08b4b017d,0.0,0.7400,DUPLICATE_EXACT,néant,Néant,,Sidi Allal Tazi,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,e4859c84-7a4e-47a5-b027-93a77332529d,5bde230f-4cd3-4d4d-99b3-433ab875f923,infra.decharge,67,c632a2d3-af7a-4aa6-b0d1-7cdef7b52751,0.0,0.7400,DUPLICATE_EXACT,decharge khemisset,Decharge khemisset,,Ait ouribel,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,5750fbfc-13d6-4d60-b9ec-daff1bfc9636,a5bf7035-8e97-4d93-9af4-88fb3c027e29,infra.decharge,229,6be34e53-2a66-4f2c-84a8-46d5e3304459,0.0,0.7400,DUPLICATE_EXACT,kasbat mehdia,Kasbat Mehdia,,Mhedya,DECHARGE,infra.decharge_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,94797bfb-7836-42b0-9778-afb40b76525d,c139ecb8-344e-444f-bc90-b75005969b4d,infra.decharge,230,d11fee06-7098-4c9c-892a-ccb9117cdad2,0.0,0.7400,DUPLICATE_EXACT,dandoune,Dandoune,,Sidi Taibi,DECHARGE,infra.decharge_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,bf8f88b3-6530-4e5c-9faf-5445fed15636,15cdd577-ae02-4ae2-b25b-58925821fb6d,infra.decharge,69,c632a2d3-af7a-4aa6-b0d1-7cdef7b52751,0.0,0.7400,DUPLICATE_EXACT,decharge khemisset,Decharge khemisset,,Ait ouribel,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,93e3cccb-da61-4267-9d04-96e9c87d6bad,686f5259-f50d-43a7-b1a4-68e86742edcc,infra.decharge,72,c632a2d3-af7a-4aa6-b0d1-7cdef7b52751,0.0,0.7400,DUPLICATE_EXACT,decharge khemisset,Decharge khemisset,,Ait ouribel,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,2a49f5f4-adbb-412b-bbdf-84b3eda52a76,b7d751ca-a3b0-4945-bd83-96da7d78b111,infra.decharge,75,c632a2d3-af7a-4aa6-b0d1-7cdef7b52751,0.0,0.7400,DUPLICATE_EXACT,decharge khemisset,Decharge khemisset,,Ait ouribel,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,fa3d06c3-69ed-4dc5-a45d-a1a85b3d77cb,307d147c-bdd7-4992-baa9-6f469cc14671,infra.decharge,211,8a9aa444-2a49-4f79-9830-16f9682aa200,0.0,0.7400,DUPLICATE_EXACT,douyez,DOUYEZ,,Ait saghrouchen,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,053b5c96-b943-4395-b208-1c9a98378c67,97708088-dfb9-4f09-9805-528599effd79,infra.decharge,212,8a9aa444-2a49-4f79-9830-16f9682aa200,0.0,0.7400,DUPLICATE_EXACT,douyez,DOUYEZ,,Ait saghrouchen,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,8f2fc766-af43-4d52-92ba-5daa55a6eb37,8b773f58-5aaa-44e8-87a5-1fd75cfade07,infra.decharge,224,f671bf6e-f6ba-4c85-a6de-ed08a28edfdd,0.0,0.7400,DUPLICATE_EXACT,msila,MSILA,,MSILA,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,ca5cd6f2-2bff-4789-ae9b-dcbe0f1f913e,ac00b99a-4964-4348-b69b-68111828e447,infra.decharge,226,71277417-1a85-486c-a3e0-e1382990ce7e,0.0,0.7400,DUPLICATE_EXACT,bni ftah,Bni ftah,,Bni ftah,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,16a013c3-faba-4383-95a4-3563d69c584d,cd63d944-9fd1-446c-a968-53a7f8334c5f,infra.decharge,216,7b9c9deb-dfcf-4dd9-abb9-aa6f79d2cd83,0.0,0.7400,DUPLICATE_EXACT,pas de nom,Pas de nom,,Bourd,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,7fbf573d-a3ef-4902-bb2b-114ad82f19a7,656d3966-281a-4efd-a60b-84648d12e8e1,infra.decharge,217,ab8d6841-66ad-47a0-b4a9-50cfb2044f9a,0.0,0.7400,DUPLICATE_EXACT,ajdir,Ajdir,,Ajdir,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,be921d59-d2fe-43e1-8fd6-2167ef51501c,2a047847-9976-4aac-b6ec-c846a09f3855,infra.decharge,133,32127fa9-16a3-49ca-a2a4-3b84dbdd700c,0.0,0.7400,DUPLICATE_EXACT,néant,Néant,,Sidi Azzouz,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,309ff1fb-315f-444a-bbc7-13532ed28133,e03d312a-1fe4-4a36-b3ea-87e883a9600d,infra.mine,1,7e2e1520-678e-4278-9b0b-8d69982caca4,0.0,0.7400,DUPLICATE_EXACT,Ste ZMFC,Ste ZMFC,,Guigou,MINE,infra.mine_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,83e0cf71-2790-4a75-bfb1-5398059a5090,90daba98-be2e-4eea-8a4b-de5d2db92e04,infra.mine,2,a7f8caa9-e0e8-4e45-840d-e743286507dd,0.0,0.7400,DUPLICATE_EXACT,STE OMYA,STE OMYA,,Serghina,MINE,infra.mine_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,6acaf63b-2749-46c9-b6bf-a8f39abc8d58,6ce374d7-8c65-4d73-af42-57e38246a0da,infra.mine,3,0503063f-6bf7-49fa-9d1e-fcd2e3dfa7bc,0.0,0.7400,DUPLICATE_EXACT,Ste Atlas Calcite,Ste Atlas Calcite,,Serghina,MINE,infra.mine_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,c915d57f-55e5-46be-b25e-947c7fe65268,ed28c0d5-4148-4102-8244-cf7bfb63b236,infra.mine,4,c929624a-db01-4a89-9ff5-35292a6b093d,0.0,0.7400,DUPLICATE_EXACT,Ste Minière Elkheir,Ste Minière Elkheir,,Serghina,MINE,infra.mine_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,3bb110b4-6d17-4cb3-913d-c172a114fc35,14c69ba3-724a-4fb5-acb4-80083c0af5ee,infra.mine,8,45409a2b-ea0c-4407-b7ec-abc05a299220,0.0,0.7400,DUPLICATE_EXACT,Sté SALINE LUX,Sté SALINE LUX,,Sidi Boubker El Haj,MINE,infra.mine_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,9cf38ee0-14bd-4809-8ae3-0ad2c4831a07,d230c3d9-4bb4-47dc-b0e2-9175705e6410,infra.mine,9,904abe24-301e-42c3-98e2-feffb4bbb967,0.0,0.7400,DUPLICATE_EXACT,FAHSI SEL,FAHSI SEL,,Beni Malek,MINE,infra.mine_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,925c46c2-15fb-45e5-a93c-3857fd3a2ea2,9cfe8405-e509-4699-b660-d10277e4a79a,infra.mine,25,2052a482-ac28-4929-85f1-d98a137628cb,0.0,0.7400,DUPLICATE_EXACT,STE INTERSELING,STE INTERSELING,,Bab Merzouka,MINE,infra.mine_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,817bbfc1-cf9a-4773-8648-4f4e1951239d,711c7ee9-96a1-4ae7-94b6-121df9d7e427,infra.mine,26,dafc1243-91d5-4c18-b6c4-122ec2e20cba,0.0,0.7400,DUPLICATE_EXACT,STE EXPLOI SEL,STE EXPLOI SEL,,Taifa,MINE,infra.mine_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,73bd0cf8-0cb1-4e0b-9f7e-716bac0014fe,67db6f05-4243-4a81-8d6e-fb8fcc6d27c4,infra.mine,5,50fe9f08-87f2-46ec-b9ed-21e47b0ef2d6,0.0,0.7400,DUPLICATE_EXACT,Ste TA GROUT,Ste TA GROUT,,Talzemt,MINE,infra.mine_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,27f438b5-8db9-4581-a81b-5fb6c803a36b,c7fd68b8-d2ae-4cb4-b3e3-6bf19965b913,infra.mine,6,bf212695-f1b4-4f12-bce8-c9409a431185,0.0,0.7400,DUPLICATE_EXACT,Ste ZMFC,Ste ZMFC,,Talzemt,MINE,infra.mine_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,c5bebb41-0b37-48bb-95ce-1ee33ac5b521,14a401eb-0c02-4fb3-9a5d-e44f637ce8d2,infra.mine,28,6af8728a-63c9-4c30-aac9-3b883ca460c9,0.0,0.7400,DUPLICATE_EXACT,STE HERIIERS LAFQUIH 2,STE HERIIERS LAFQUIH 2,,Bni Lent,MINE,infra.mine_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,0510c4e8-6c50-4376-87df-a81cffdf2d48,6cccec78-0704-4750-ba81-a7c93513f370,infra.mine,29,374ce75b-8be3-4f80-a0a1-df44a3622a94,0.0,0.7400,DUPLICATE_EXACT,ATLAMIR,ATLAMIR,,Louadaine,MINE,infra.mine_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,6a8c10d0-6a2a-4081-b372-1fda8865ba74,b76ea014-e347-4a3f-a8bf-b633e35a2672,infra.decharge,189,652c727b-b994-4986-bf6d-abeb00075c5f,0.0,0.7400,DUPLICATE_EXACT,zaggota,Zaggota,,Zeggota,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,133c53f8-a41f-4252-99da-c33831a6de3e,b8bc7feb-8dab-4885-9f77-727448e61c8e,infra.decharge,118,e9f92b53-303d-4fab-baf4-f48088aa384c,0.0,0.7400,DUPLICATE_EXACT,bab tiouka,bab tiouka,,Sidi kacem,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,5b5bc956-326f-4c82-b049-528635578b3c,1a57116a-e161-4967-a3e5-b1cee2a64b6c,infra.decharge,9,75832eba-082a-4498-89fb-69adfecca817,0.0,0.7400,DUPLICATE_EXACT,ouled berjal,Ouled berjal,,Kénitra,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,d4b356b5-ef50-4b74-b136-883bc29ff2c8,b19497b1-48b5-46ab-9fc7-80f82d3c7b8c,infra.decharge,119,e9f92b53-303d-4fab-baf4-f48088aa384c,0.0,0.7400,DUPLICATE_EXACT,bab tiouka,bab tiouka,,Sidi kacem,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,5c6b010f-9365-45d2-8d9d-93ca3d51e95b,863e3ffa-098f-4097-a7de-b36015db7989,infra.decharge,128,b45c53d9-c8bd-46d7-911c-fe2fdd662f32,0.0,0.7400,DUPLICATE_EXACT,ancienne decharge du centre khnichet,Ancienne decharge du centre khnichet,,khnichet,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,181649f7-75ed-4db2-9ebb-bd5e88cd3226,70e0fe05-92df-4f39-aa46-f3d502cdb255,infra.decharge,122,5849fdfa-a243-46eb-9430-e326529fd187,0.0,0.7400,DUPLICATE_EXACT,ain dfali,Ain dfali,,Ain dfali,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,1b419e05-5b80-4e28-bd5e-79bbcad86856,aa5783f0-a560-40ac-adc1-46382f737f1d,infra.decharge,126,9c8646de-e487-4803-bf96-1899ff6e977f,0.0,0.7400,DUPLICATE_EXACT,néant,Néant,,Al Haouafate,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,430f617b-50a5-4394-9881-caf6cacfeced,1dd95b7f-450a-40e3-86d3-be2a4563f160,infra.decharge,74,ef0832e5-31c9-43fc-9187-7cc9c1fff8fb,0.0,0.7400,DUPLICATE_EXACT,décharge de la commune,Décharge de la Commune,,Morgane,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,f92ab226-5cce-4da5-9e45-007c1cb66288,9717fcd2-189b-4770-8a42-8ddb1d58ee67,infra.decharge,22,91e93f44-53a7-4361-9cb7-a41ec1d6a885,0.0,0.7400,DUPLICATE_EXACT,la commune,La commune,,Moulay Bouselham,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,769af982-6862-41ac-bfe8-910e65de0425,8d6dc6db-2060-4b6a-bd98-09f186f70de8,infra.decharge,7,60fda689-7bff-4958-a108-fa884aca20d6,0.0,0.7400,DUPLICATE_EXACT,commune,Commune,,Arbaoua,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,556bc97b-2c8f-448a-9fd5-9c6314b172a9,12e18be3-beb7-4641-b4e5-158a3201edbf,infra.decharge,78,7e5b5548-02d6-4046-9a63-8d2a1fe194d7,0.0,0.7400,DUPLICATE_EXACT,décharge de la commune au niveau souk,Décharge de la Commune au niveau souk,,Souk Tlet El Gherb,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,6b554c77-bbe7-47c9-b6b2-bacc949258de,7484ff42-68fc-4df5-9863-a34d91275743,infra.decharge,192,2805b74f-2d40-4329-b649-4d357c7cff34,0.0,0.7400,DUPLICATE_EXACT,sidi yahya el ghareb,Sidi Yahya El Ghareb,,Sidi Yahya El Ghareb,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,5d39b9d5-cc31-4f90-96f2-aa9636da0cdf,802027fc-01cb-4b8a-937a-452db0618ea3,infra.decharge,105,009f5446-73ea-42f3-8b26-99a307e5e801,0.0,0.7400,DUPLICATE_EXACT,décharge publique,Décharge publique,,Ait siberne,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,6ac6d18c-b195-42b5-be9c-31f267126e3d,9e05c057-ee0a-4cda-85c1-e39903bae251,infra.decharge,45,8352a46b-009c-46e1-8c33-acdb5b3b9a8f,0.0,0.7400,DUPLICATE_EXACT, sidi ameur al hadi,Sidi Ameur Al Hadi,,Sidi Ameur Al Hadi,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,3b5e3a8f-cbc3-4ad2-ba93-7035fdbaa362,f13bc23e-ddef-4d93-85ee-3a1fb0a1d237,infra.decharge,132,62e2fa37-225b-41d0-8f9d-c989c6af5e17,0.0,0.7400,DUPLICATE_EXACT,néant,Néant,,Selfat,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,7f2c3977-8740-456c-9609-1d572c704f18,6be6eee7-5515-4795-a6ba-5a7efe2d2744,infra.decharge,10,c12ed63a-afcc-4add-95c9-cf602338a9b5,0.0,0.7400,DUPLICATE_EXACT,lalla mimouna centre,Lalla Mimouna centre,,Lalla Mimouna centre,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,d4311e35-ee3f-4175-97ca-b411d890f0ec,febab909-8102-4688-b9ce-cd3994ef9123,infra.decharge,129,3020f60a-77ac-4911-9b08-708135aea007,0.0,0.7400,DUPLICATE_EXACT,decharge de la commune nouirate ,Decharge de la commune Nouirate,,Mechraa bel ksiri,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,3ffec1a3-1b8d-4e68-bec1-fb8a1f4f4868,d8f2253b-b74b-4deb-93cd-18b2249490cf,infra.decharge,130,16b49cda-2d14-4e9d-a149-e084cb2939cd,0.0,0.7400,DUPLICATE_EXACT,néant,Néant,,Nouirate,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,4a5a0884-d0c8-42d0-bb81-958be46aeda7,4a7cc349-1b44-4f07-aa62-dfc6f4d59aae,infra.decharge,121,bbde937f-87aa-41eb-a46d-96a71e4181de,0.0,0.7400,DUPLICATE_EXACT, habbra,HABBRA,,Had kourt,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,cb44a9f2-7b15-4075-a8e1-28fd1cf31729,5084aeb7-0e6e-4bb8-b7fa-1637bf237267,infra.decharge,127,52f9f619-d007-4e71-97fd-149c1dafab21,0.0,0.7400,DUPLICATE_EXACT,decharge publique de jorf el melha,Decharge publique de jorf el melha,,Jorf el melha,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,887804d6-8442-4656-bc2b-02b2e921ea44,43289455-3b37-4741-96d0-2f42e69a76e4,infra.decharge,125,b24133d5-464d-4e82-bd9c-f91fe4b32da8,0.0,0.7400,DUPLICATE_EXACT,dar el gueddari,Dar El Gueddari,,Dar El Gueddari,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,27d2b18b-0b60-45e1-801b-5a21128ea886,ca882d9d-0863-45b9-a48e-1a04225de070,infra.decharge,120,66420067-3d6f-47c0-b185-5fc80e4868ab,0.0,0.7400,DUPLICATE_EXACT,chbanate,Chbanate,,Chbanate,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,910a4b43-a75c-4a53-ab42-f696b8f63121,1e9fa39d-011e-45d5-8174-ca7be3a45d75,infra.decharge,144,428c19f1-d40b-41af-a507-dbd97864ad5e,0.0,0.7400,DUPLICATE_EXACT,depots a cote du souk,Depots a cote du souk,,Sefsaf,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,147380d8-e351-40e0-a3ec-f35edd833392,8b40ad98-a52a-4f59-8e50-967d53c8c35b,infra.decharge,91,b2f46094-aab6-4881-9b83-a87e6d8f1c5f,0.0,0.7400,DUPLICATE_EXACT,néant,Néant,,Lamjaara,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,4677f735-92c1-4985-ae19-6de1705aaa69,96148d67-a49b-4f96-a75e-9d61faf50bfe,infra.decharge,145,cc941929-a34f-49a5-bea8-72543ef4deb7,0.0,0.7400,DUPLICATE_EXACT,dar bel amri,Dar bel amri,,Dar bel amri,DECHARGE,infra.decharge_inventaire_pollution_general,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=1.00; commune=0.00; priorite=4
