base,schema,table,type_table,mode_detection,parametre_observe,parametre_normalise_auto,colonne_parametre,colonne_valeur,unite_detectee,volume_lignes,volume_valeurs_non_nulles,nb_valeurs_nulles,nb_valeurs_negatives,nb_valeurs_non_numeriques,min_valeur,max_valeur,premiere_date,derniere_date,exemple_valeur_1,exemple_valeur_2,exemple_valeur_3,source_origine,commentaire_auto,qualite_detection
abh_sad,metadata,mapping_parametre_source,metadata,metadata,CrT,crt,source_value,source_value,à confirmer,1,1,0,0,1,,,2026-04-03 15:51:33.488142+00,2026-04-03 15:51:33.488142+00,CrT,,,metadata,mapping source paramètre,moyenne
abh_sad,metadata,mapping_parametre_source,metadata,metadata,NO3_,no3,source_value,source_value,à confirmer,1,1,0,0,1,,,2026-04-03 15:51:33.488142+00,2026-04-03 15:51:33.488142+00,NO3_,,,metadata,mapping source paramètre,moyenne
abh_sad,metadata,mapping_parametre_source,metadata,metadata,Mo,mo,source_value,source_value,à confirmer,1,1,0,0,1,,,2026-04-03 15:51:33.488142+00,2026-04-03 15:51:33.488142+00,Mo,,,metadata,mapping source paramètre,moyenne
abh_sad,metadata,mapping_parametre_source,metadata,metadata,Azote_tot_kjeld,azote tot kjeld,source_value,source_value,à confirmer,1,1,0,0,1,,,2026-04-03 11:40:39.933573+00,2026-04-03 11:40:39.933573+00,Azote_tot_kjeld,,,metadata,mapping source paramètre,moyenne
abh_sad,metadata,mapping_parametre_source,metadata,metadata,Cl_,cl,source_value,source_value,à confirmer,1,1,0,0,1,,,2026-04-03 15:51:33.488142+00,2026-04-03 15:51:33.488142+00,Cl_,,,metadata,mapping source paramètre,moyenne
abh_sad,metadata,mapping_parametre_source,metadata,metadata,Sb,sb,source_value,source_value,à confirmer,1,1,0,0,1,,,2026-04-03 15:51:33.488142+00,2026-04-03 15:51:33.488142+00,Sb,,,metadata,mapping source paramètre,moyenne
abh_sad,metadata,mapping_parametre_source,metadata,metadata,Ni,ni,source_value,source_value,à confirmer,1,1,0,0,1,,,2026-04-03 15:51:33.488142+00,2026-04-03 15:51:33.488142+00,Ni,,,metadata,mapping source paramètre,moyenne
abh_sad,metadata,mapping_parametre_source,metadata,metadata,Be,be,source_value,source_value,à confirmer,1,1,0,0,1,,,2026-04-03 15:51:33.488142+00,2026-04-03 15:51:33.488142+00,Be,,,metadata,mapping source paramètre,moyenne
abh_sad,metadata,mapping_parametre_source,metadata,metadata,Se,se,source_value,source_value,à confirmer,1,1,0,0,1,,,2026-04-03 15:51:33.488142+00,2026-04-03 15:51:33.488142+00,Se,,,metadata,mapping source paramètre,moyenne
abh_sad,metadata,mapping_parametre_source,metadata,metadata,Co,co,source_value,source_value,à confirmer,1,1,0,0,1,,,2026-04-03 15:51:33.488142+00,2026-04-03 15:51:33.488142+00,Co,,,metadata,mapping source paramètre,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,Se,se,parametre_qualite,,à confirmer,1,,,,,,,1990-01-31,1990-01-31,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,Odeur,o2 dissouseur,parametre_qualite,,à confirmer,1,,,,,,,1994-05-17,1994-05-17,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,HCO,hco,parametre_qualite,,à confirmer,1,,,,,,,1996-01-16,1996-01-16,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,As,as,parametre_qualite,,à confirmer,1,,,,,,,1993-03-09,1993-03-09,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,Germe_tt_37,germe tt 37,parametre_qualite,,à confirmer,1,,,,,,,1994-07-06,1994-07-06,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,Ph�nol,phnol,parametre_qualite,,à confirmer,1,,,,,,,1990-01-31,1990-01-31,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,Hg,huiles graisses,parametre_qualite,,à confirmer,1,,,,,,,1990-01-31,1990-01-31,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,Pb,pb,parametre_qualite,,à confirmer,1,,,,,,,1990-01-31,1990-01-31,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,CN,cn,parametre_qualite,,à confirmer,1,,,,,,,1990-02-05,1990-02-05,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,H2S,h2s,parametre_qualite,,à confirmer,1,,,,,,,1994-07-06,1994-07-06,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,Carbone_org,carbone org,parametre_qualite,,à confirmer,1,,,,,,,1994-07-06,1994-07-06,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,Cr,cr,parametre_qualite,,à confirmer,1,,,,,,,1988-10-05,1988-10-05,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,F,f,parametre_qualite,,à confirmer,1,,,,,,,1993-03-09,1993-03-09,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,RS185,rs185,parametre_qualite,,à confirmer,1,,,,,,,1994-07-06,1994-07-06,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,Clostri_sul_redu,clostri sul redu,parametre_qualite,,à confirmer,1,,,,,,,1994-07-06,1994-07-06,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,Cl2_res,cl2 res,parametre_qualite,,à confirmer,1,,,,,,,1994-07-06,1994-07-06,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,Chl,chl,parametre_qualite,,à confirmer,1,,,,,,,1994-10-06,1994-10-06,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,SO3,so3,parametre_qualite,,à confirmer,1,,,,,,,1990-02-14,1990-02-14,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,Al,al,parametre_qualite,,à confirmer,1,,,,,,,1991-08-19,1991-08-19,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,MD,md,parametre_qualite,,à confirmer,1,,,,,,,1994-07-06,1994-07-06,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,Sb,sb,parametre_qualite,,à confirmer,1,,,,,,,1994-07-06,1994-07-06,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,Co,co,parametre_qualite,,à confirmer,1,,,,,,,1994-07-06,1994-07-06,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,H_G,huiles graisses,parametre_qualite,,à confirmer,1,,,,,,,1991-09-13,1991-09-13,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,Germe_tt_22,germe tt 22,parametre_qualite,,à confirmer,1,,,,,,,1994-07-06,1994-07-06,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,Zn,zn,parametre_qualite,,à confirmer,1,,,,,,,1990-01-31,1990-01-31,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,DBO5_dec2h,dbo5 dec2h,parametre_qualite,,à confirmer,1,,,,,,,1990-01-31,1990-01-31,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,Detergent_non_ionique,detergent non ionique,parametre_qualite,,à confirmer,1,,,,,,,1994-07-06,1994-07-06,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,Pseudo_aer,pseudo aer,parametre_qualite,,à confirmer,1,,,,,,,1994-07-06,1994-07-06,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,Ba,ba,parametre_qualite,,à confirmer,1,,,,,,,1996-02-13,1996-02-13,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,Li,li,parametre_qualite,,à confirmer,1,,,,,,,1994-07-06,1994-07-06,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,Cd,cd,parametre_qualite,,à confirmer,1,,,,,,,1990-02-07,1990-02-07,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,Ag,ag,parametre_qualite,,à confirmer,1,,,,,,,1994-07-06,1994-07-06,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,Ni,ni,parametre_qualite,,à confirmer,1,,,,,,,1990-08-01,1990-08-01,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,Cu,cu,parametre_qualite,,à confirmer,1,,,,,,,1990-01-31,1990-01-31,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,Vibrion_Cholerique,vibrion cholerique,parametre_qualite,,à confirmer,1,,,,,,,2009-10-22,2009-10-22,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,Saveur,saveur,parametre_qualite,,à confirmer,1,,,,,,,1994-05-17,1994-05-17,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,CO2_libre,co2 libre,parametre_qualite,,à confirmer,1,,,,,,,1994-07-06,1994-07-06,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,PO3,po3,parametre_qualite,,à confirmer,1,,,,,,,1993-03-11,1993-03-11,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_legacy_qualite_riviere,metadata,metadata,CrT,crt,parametre_qualite,,à confirmer,1,,,,,,,1990-01-31,1990-01-31,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_suivi_qualite_sebou,metadata,metadata,NTK,ntk,parametre_qualite,,à confirmer,1,,,,,,,2023-12-07,2023-12-07,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_suivi_qualite_sebou,metadata,metadata,Conductivité,conductivite,parametre_qualite,,à confirmer,1,,,,,,,2023-12-07,2023-12-07,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_suivi_qualite_sebou,metadata,metadata,O2_dissous,o2 dissousous,parametre_qualite,,à confirmer,1,,,,,,,2023-12-07,2023-12-07,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_suivi_qualite_sebou,metadata,metadata,Nitrates,no3,parametre_qualite,,à confirmer,1,,,,,,,2023-12-07,2023-12-07,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_suivi_qualite_sebou,metadata,metadata,Ammonium,ammonium,parametre_qualite,,à confirmer,1,,,,,,,2023-12-07,2023-12-07,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_suivi_qualite_sebou,metadata,metadata,Turbidité,turbidite,parametre_qualite,,à confirmer,1,,,,,,,2023-12-07,2023-12-07,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,mapping_parametre_unresolved_suivi_qualite_sebou,metadata,metadata,H_G,huiles graisses,parametre_qualite,,à confirmer,1,,,,,,,2023-12-07,2023-12-07,,,,metadata,paramètre non résolu,moyenne
abh_sad,metadata,obs_referentiel_parametre,metadata,metadata,DBO5,dbo5,libelle,,mg/L,1,,,,,,,2026-04-06 14:53:26.840091+00,2026-04-06 14:53:26.840091+00,,,,metadata,référentiel observatoire,forte
abh_sad,metadata,obs_referentiel_parametre,metadata,metadata,Volume barrage,volume barrage,libelle,,Mm3,1,,,,,,,2026-04-06 14:53:26.840091+00,2026-04-06 14:53:26.840091+00,,,,metadata,référentiel observatoire,forte
abh_sad,metadata,obs_referentiel_parametre,metadata,metadata,Oxygène dissous,oxygene dissous,libelle,,mg/L,1,,,,,,,2026-04-06 14:53:26.840091+00,2026-04-06 14:53:26.840091+00,,,,metadata,référentiel observatoire,forte
abh_sad,metadata,obs_referentiel_parametre,metadata,metadata,Débit,debit,libelle,,m3/s,1,,,,,,,2026-04-06 14:53:26.840091+00,2026-04-06 14:53:26.840091+00,,,,metadata,référentiel observatoire,forte
abh_sad,metadata,obs_referentiel_parametre,metadata,metadata,Précipitation journalière,precipitation journaliere,libelle,,mm,1,,,,,,,2026-04-06 15:26:45.134493+00,2026-04-06 15:26:45.134493+00,,,,metadata,référentiel observatoire,forte
abh_sad,metadata,obs_referentiel_parametre,metadata,metadata,Température maximale,temperature maximale,libelle,,°C,1,,,,,,,2026-04-06 14:53:26.840091+00,2026-04-06 14:53:26.840091+00,,,,metadata,référentiel observatoire,forte
abh_sad,metadata,obs_referentiel_parametre,metadata,metadata,Température moyenne,temperature moyenne,libelle,,°C,1,,,,,,,2026-04-06 14:53:26.840091+00,2026-04-06 14:53:26.840091+00,,,,metadata,référentiel observatoire,forte
abh_sad,metadata,obs_referentiel_parametre,metadata,metadata,Lâcher barrage,lacher barrage,libelle,,m3/s,1,,,,,,,2026-04-06 14:53:26.840091+00,2026-04-06 14:53:26.840091+00,,,,metadata,référentiel observatoire,forte
abh_sad,metadata,obs_referentiel_parametre,metadata,metadata,Précipitation maximale,precipitation maximale,libelle,,mm,1,,,,,,,2026-04-06 14:53:26.840091+00,2026-04-06 14:53:26.840091+00,,,,metadata,référentiel observatoire,forte
abh_sad,metadata,obs_referentiel_parametre,metadata,metadata,pH,ph,libelle,,pH,1,,,,,,,2026-04-06 14:53:26.840091+00,2026-04-06 14:53:26.840091+00,,,,metadata,référentiel observatoire,forte
abh_sad,metadata,obs_referentiel_parametre,metadata,metadata,Précipitation annuelle,precipitation annuelle,libelle,,mm,1,,,,,,,2026-04-06 14:53:26.840091+00,2026-04-06 14:53:26.840091+00,,,,metadata,référentiel observatoire,forte
abh_sad,metadata,obs_referentiel_parametre,metadata,metadata,Température minimale,temperature minimale,libelle,,°C,1,,,,,,,2026-04-06 14:53:26.840091+00,2026-04-06 14:53:26.840091+00,,,,metadata,référentiel observatoire,forte
abh_sad,metadata,obs_referentiel_parametre,metadata,metadata,Niveau barrage,niveau barrage,libelle,,m,1,,,,,,,2026-04-06 14:53:26.840091+00,2026-04-06 14:53:26.840091+00,,,,metadata,référentiel observatoire,forte
abh_sad,metadata,obs_referentiel_parametre,metadata,metadata,MES,mes,libelle,,mg/L,1,,,,,,,2026-04-06 14:53:26.840091+00,2026-04-06 14:53:26.840091+00,,,,metadata,référentiel observatoire,forte
abh_sad,metadata,obs_referentiel_parametre,metadata,metadata,Nitrates,no3,libelle,,mg/L,1,,,,,,,2026-04-06 14:53:26.840091+00,2026-04-06 14:53:26.840091+00,,,,metadata,référentiel observatoire,forte
abh_sad,metadata,obs_referentiel_parametre,metadata,metadata,Evaporation,evaporation,libelle,,mm,1,,,,,,,2026-04-06 15:26:45.134493+00,2026-04-06 15:26:45.134493+00,,,,metadata,référentiel observatoire,forte
abh_sad,metadata,obs_referentiel_parametre,metadata,metadata,Inventaire des sources,inventaire des sources,libelle,,à confirmer,1,,,,,,,2026-04-06 14:53:26.840091+00,2026-04-06 14:53:26.840091+00,,,,metadata,référentiel observatoire,forte
abh_sad,metadata,obs_referentiel_parametre,metadata,metadata,DCO,dco,libelle,,mg/L,1,,,,,,,2026-04-06 14:53:26.840091+00,2026-04-06 14:53:26.840091+00,,,,metadata,référentiel observatoire,forte
abh_sad,metadata,referentiel_parametre,metadata,metadata,Ca,ca,libelle,,à confirmer,1,,,,,,,2026-04-03 11:40:39.933573+00,2026-04-03 11:40:39.933573+00,,,,metadata,référentiel métier,forte
abh_sad,metadata,referentiel_parametre,metadata,metadata,Fe,fe,libelle,,à confirmer,1,,,,,,,2026-04-03 11:40:39.933573+00,2026-04-03 11:40:39.933573+00,,,,metadata,référentiel métier,forte
abh_sad,metadata,referentiel_parametre,metadata,metadata,Mg,mg,libelle,,à confirmer,1,,,,,,,2026-04-03 11:40:39.933573+00,2026-04-03 11:40:39.933573+00,,,,metadata,référentiel métier,forte
abh_sad,metadata,referentiel_parametre,metadata,metadata,T_eau,temperature eau,libelle,,à confirmer,1,,,,,,,2026-04-03 11:40:39.933573+00,2026-04-03 11:40:39.933573+00,,,,metadata,référentiel métier,forte
abh_sad,metadata,referentiel_parametre,metadata,metadata,Etain,etain,libelle,,mg/L,1,,,,,,,2026-04-03 15:51:33.488142+00,2026-04-03 15:51:33.488142+00,,,,metadata,référentiel métier,forte
abh_sad,metadata,referentiel_parametre,metadata,metadata,Strontium,strontium,libelle,,mg/L,1,,,,,,,2026-04-03 15:51:33.488142+00,2026-04-03 15:51:33.488142+00,,,,metadata,référentiel métier,forte
abh_sad,metadata,referentiel_parametre,metadata,metadata,OH,oh,libelle,,à confirmer,1,,,,,,,2026-04-03 11:40:39.933573+00,2026-04-03 11:40:39.933573+00,,,,metadata,référentiel métier,forte
abh_sad,metadata,referentiel_parametre,metadata,metadata,CF,cf,libelle,,à confirmer,1,,,,,,,2026-04-03 11:40:39.933573+00,2026-04-03 11:40:39.933573+00,,,,metadata,référentiel métier,forte
abh_sad,metadata,referentiel_parametre,metadata,metadata,Zinc,zinc,libelle,,mg/L,1,,,,,,,2026-04-03 15:51:33.488142+00,2026-04-03 15:51:33.488142+00,,,,metadata,référentiel métier,forte
abh_sad,metadata,referentiel_parametre,metadata,metadata,Fer_ferreux,fer ferreux,libelle,,mg/L,1,,,,,,,2026-04-03 15:51:33.488142+00,2026-04-03 15:51:33.488142+00,,,,metadata,référentiel métier,forte
abh_sad,metadata,referentiel_parametre,metadata,metadata,CT,ct,libelle,,à confirmer,1,,,,,,,2026-04-03 11:40:39.933573+00,2026-04-03 11:40:39.933573+00,,,,metadata,référentiel métier,forte
abh_sad,metadata,referentiel_parametre,metadata,metadata,DBO5,dbo5,libelle,,à confirmer,1,,,,,,,2026-04-03 11:40:39.933573+00,2026-04-03 11:40:39.933573+00,,,,metadata,référentiel métier,forte
abh_sad,metadata,referentiel_parametre,metadata,metadata,Selenium,selenium,libelle,,mg/L,1,,,,,,,2026-04-03 15:51:33.488142+00,2026-04-03 15:51:33.488142+00,,,,metadata,référentiel métier,forte
abh_sad,metadata,referentiel_parametre,metadata,metadata,Arsenic,arsenic,libelle,,mg/L,1,,,,,,,2026-04-03 15:51:33.488142+00,2026-04-03 15:51:33.488142+00,,,,metadata,référentiel métier,forte
abh_sad,metadata,referentiel_parametre,metadata,metadata,HCO3-,hco3-,libelle,,à confirmer,1,,,,,,,2026-04-03 11:40:39.933573+00,2026-04-03 11:40:39.933573+00,,,,metadata,référentiel métier,forte
abh_sad,metadata,referentiel_parametre,metadata,metadata,Azote_tot_kjeldhal,azote tot kjeldhal,libelle,,à confirmer,1,,,,,,,2026-04-03 11:40:39.933573+00,2026-04-03 11:40:39.933573+00,,,,metadata,référentiel métier,forte
abh_sad,metadata,referentiel_parametre,metadata,metadata,IBD,ibd,libelle,,à confirmer,1,,,,,,,2026-04-03 11:40:39.933573+00,2026-04-03 11:40:39.933573+00,,,,metadata,référentiel métier,forte
