source_schema,source_table,source_pk,source_label,source_code,source_type,source_commune,candidate_master_site_id,candidate_site_code,candidate_site_name,match_method,match_score,distance_m,source_priority,recommended_status,requires_review,reason,run_id,generated_at
infra,rejet_domestique,224,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,227,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,228,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,229,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,230,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,233,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,234,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,236,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,238,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,244,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,283,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,289,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,292,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,293,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,295,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,296,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,297,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,316,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,351,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,352,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,355,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,357,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,261,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,264,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,266,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,267,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,268,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,269,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,270,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,271,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,272,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,174,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,178,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,179,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,181,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,182,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,183,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,186,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,192,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,193,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,194,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,260,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,262,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,16,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,280,,RG-KHM-1,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,172,,ACH_DOM_R1,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,157,,KBM_PDS_R1,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,209,,B_DOM_R1 ,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,231,,R1,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,331,,AID_DOM1_R2,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,332,,AID_DOM1_R3,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,311,,AID_DOM1_R1,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,309,,SDK_DOM1_R3,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,1,,C_DECH,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,3,,BB_DOM,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,4,,SB_DOM,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,6,,K_DECH,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,7,,T_DOM,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,17,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,18,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,19,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,20,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,21,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,22,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,169,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_domestique,171,,,REJET_DOMESTIQUE,,,,,SPATIAL_NEAREST_25M,0.0,,4,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_industriel,1,ROY AGRI MAROC,,REJET_INDUSTRIEL,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_industriel,2,UNIMER,,REJET_INDUSTRIEL,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_industriel,3,NATBERRY MAROC,,REJET_INDUSTRIEL,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_industriel,4,MAZARIA BASSITA,,REJET_INDUSTRIEL,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_industriel,5,Exta Nouvelle,,REJET_INDUSTRIEL,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_industriel,6,Tannerie Tazi,,REJET_INDUSTRIEL,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_industriel,7,EnviroPack,,REJET_INDUSTRIEL,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_industriel,8,Dépôt Arab Huiler,,REJET_INDUSTRIEL,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_industriel,9,GASTROMIXTE ,,REJET_INDUSTRIEL,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_industriel,10,Sotrameg,,REJET_INDUSTRIEL,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_industriel,11,Sunabel,,REJET_INDUSTRIEL,,,,,SPATIAL_NEAREST_25M,0.0,,4,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_inventaire_pollution,b27bff10-0d5a-4343-a832-9918ff29326d,,SDK_DOM1_R3,REJET,Sidi kacem,,,,SPATIAL_NEAREST_25M,0.0,,5,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_inventaire_pollution,778547ee-220a-43fa-9123-3ed3f2406316,,AID_DOM1_R2,REJET,Chbanate,,,,SPATIAL_NEAREST_25M,0.0,,5,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_inventaire_pollution,29b0b172-8fd1-48e0-90b5-b20cf40cd113,,AID_DOM1_R3,REJET,Chbanate,,,,SPATIAL_NEAREST_25M,0.0,,5,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_inventaire_pollution,8d6f3db5-3a75-47c8-8bf5-693dd953c212,,AID_DOM1_R1,REJET,Ain dfali,,,,SPATIAL_NEAREST_25M,0.0,,5,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_inventaire_pollution,d00ee170-d1b3-4df9-8a11-b78755c76d0f,,R1,REJET,BAB MARZOUKA,,,,SPATIAL_NEAREST_25M,0.0,,5,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_inventaire_pollution,c8f8cfe5-d07f-4754-a9fc-e05babff954d,,B_DOM_R1,REJET,Bouchfaa,,,,SPATIAL_NEAREST_25M,0.0,,5,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,rejet_inventaire_pollution,462f7ec1-92b4-4d6c-9784-0382911ab0f2,,ACH_PDS_R1,REJET,GALAZ,,,,SPATIAL_NEAREST_25M,0.0,,5,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
infra,fosses_septiques_abhs,7,,,FOSSE_SEPTIQUE,Ain Chkef,,,,SPATIAL_NEAREST_25M,0.0,,5,ORPHAN_SITE,True,Aucun master site dans la tolerance.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
staging,raw_idp_src_pollution_globale,40,,17,IDP_INVENTAIRE_GLOBAL,,,,,SPATIAL_NEAREST_25M,0.0,,6,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
staging,raw_idp_src_pollution_globale,187,,37,IDP_INVENTAIRE_GLOBAL,,,,,SPATIAL_NEAREST_25M,0.0,,6,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
staging,raw_idp_src_pollution_globale,188,,38,IDP_INVENTAIRE_GLOBAL,,,,,SPATIAL_NEAREST_25M,0.0,,6,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
staging,raw_idp_src_pollution_globale,157,,18,IDP_INVENTAIRE_GLOBAL,,,,,SPATIAL_NEAREST_25M,0.0,,6,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
staging,raw_idp_src_pollution_globale,158,,19,IDP_INVENTAIRE_GLOBAL,,,,,SPATIAL_NEAREST_25M,0.0,,6,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
staging,raw_idp_src_pollution_globale,174,,13,IDP_INVENTAIRE_GLOBAL,,,,,SPATIAL_NEAREST_25M,0.0,,6,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
staging,raw_idp_src_pollution_globale,175,,1,IDP_INVENTAIRE_GLOBAL,,,,,SPATIAL_NEAREST_25M,0.0,,6,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
staging,raw_idp_src_pollution_globale,176,,28,IDP_INVENTAIRE_GLOBAL,,,,,SPATIAL_NEAREST_25M,0.0,,6,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
staging,raw_idp_src_pollution_globale,177,,29,IDP_INVENTAIRE_GLOBAL,,,,,SPATIAL_NEAREST_25M,0.0,,6,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
staging,raw_idp_src_pollution_globale,178,,30,IDP_INVENTAIRE_GLOBAL,,,,,SPATIAL_NEAREST_25M,0.0,,6,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
staging,raw_idp_src_pollution_globale,179,,31,IDP_INVENTAIRE_GLOBAL,,,,,SPATIAL_NEAREST_25M,0.0,,6,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
staging,raw_idp_src_pollution_globale,180,,32,IDP_INVENTAIRE_GLOBAL,,,,,SPATIAL_NEAREST_25M,0.0,,6,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
staging,raw_idp_src_pollution_globale,181,,14,IDP_INVENTAIRE_GLOBAL,,,,,SPATIAL_NEAREST_25M,0.0,,6,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
staging,raw_idp_src_pollution_globale,182,,33,IDP_INVENTAIRE_GLOBAL,,,,,SPATIAL_NEAREST_25M,0.0,,6,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
staging,raw_idp_src_pollution_globale,183,,34,IDP_INVENTAIRE_GLOBAL,,,,,SPATIAL_NEAREST_25M,0.0,,6,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
staging,raw_idp_src_pollution_globale,184,,35,IDP_INVENTAIRE_GLOBAL,,,,,SPATIAL_NEAREST_25M,0.0,,6,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
staging,raw_idp_src_pollution_globale,185,,36,IDP_INVENTAIRE_GLOBAL,,,,,SPATIAL_NEAREST_25M,0.0,,6,MISSING_GEOMETRY,True,Geometrie source absente.,e60088e9-cf94-4e41-ae65-a5390866b4b8,2026-05-19T17:00:26.089667+00:00
