scenario_id,Segment_rejet,Crejet_mg_L,QRejet_m3_s,QSebou_m3_s,QInnaouen_m3_s,QOuergha_m3_s,C_SidiAllalTazi_mg_L,C_BgGarde_mg_L,Statut
SC_QR02_C05_QS03_QI01_QO02,Segment_Pollution_base,300,0.277777778,30,10,25,0.392644018,0.277090102,SUFFISANT
SC_QR02_C05_QS03_QI01_QO03,Segment_Pollution_base,300,0.277777778,30,10,50,0.320600122,0.312807471,SUFFISANT
SC_QR02_C05_QS03_QI01_QO04,Segment_Pollution_base,300,0.277777778,30,10,100,0.139680579,0.184909582,SUFFISANT
SC_QR02_C05_QS03_QI01_QO05,Segment_Pollution_base,300,0.277777778,30,10,150,0.060360868,0.09151271,SUFFISANT
SC_QR02_C05_QS03_QI01_QO06,Segment_Pollution_base,300,0.277777778,30,10,200,0.028823864,0.046908103,SUFFISANT
SC_QR02_C05_QS03_QI01_QO07,Segment_Pollution_base,300,0.277777778,30,10,400,0.042866345,0.030487612,SUFFISANT
SC_QR02_C05_QS03_QI02_QO01,Segment_Pollution_base,300,0.277777778,30,25,10,0.411837846,0.452094615,SUFFISANT
SC_QR02_C05_QS03_QI02_QO02,Segment_Pollution_base,300,0.277777778,30,25,25,0.25716424,0.348079562,SUFFISANT
SC_QR02_C05_QS03_QI02_QO03,Segment_Pollution_base,300,0.277777778,30,25,50,0.10864687,0.183084413,SUFFISANT
SC_QR02_C05_QS03_QI02_QO04,Segment_Pollution_base,300,0.277777778,30,25,100,0.063934959,0.045688882,SUFFISANT
SC_QR02_C05_QS03_QI02_QO05,Segment_Pollution_base,300,0.277777778,30,25,150,0.092199378,0.055207696,SUFFISANT
SC_QR02_C05_QS03_QI02_QO06,Segment_Pollution_base,300,0.277777778,30,25,200,0.10286428,0.073017769,SUFFISANT
SC_QR02_C05_QS03_QI02_QO07,Segment_Pollution_base,300,0.277777778,30,25,400,0.079317816,0.076252066,SUFFISANT
SC_QR02_C05_QS03_QI03_QO01,Segment_Pollution_base,300,0.277777778,30,50,10,0.113759093,0.083856694,SUFFISANT
SC_QR02_C05_QS03_QI03_QO02,Segment_Pollution_base,300,0.277777778,30,50,25,0.155660659,0.071912676,SUFFISANT
SC_QR02_C05_QS03_QI03_QO03,Segment_Pollution_base,300,0.277777778,30,50,50,0.198776841,0.120104909,SUFFISANT
SC_QR02_C05_QS03_QI03_QO04,Segment_Pollution_base,300,0.277777778,30,50,100,0.200253591,0.167514056,SUFFISANT
SC_QR02_C05_QS03_QI03_QO05,Segment_Pollution_base,300,0.277777778,30,50,150,0.159349561,0.159963399,SUFFISANT
SC_QR02_C05_QS03_QI03_QO06,Segment_Pollution_base,300,0.277777778,30,50,200,0.118608244,0.133265391,SUFFISANT
SC_QR02_C05_QS03_QI03_QO07,Segment_Pollution_base,300,0.277777778,30,50,400,0.037171241,0.050776165,SUFFISANT
SC_QR03_C01_QS01_QI01_QO01,Segment_Pollution_base,100,0.555555556,7.5,10,10,0.314606369,0.436625481,SUFFISANT
SC_QR03_C01_QS01_QI01_QO02,Segment_Pollution_base,100,0.555555556,7.5,10,25,0.264012396,0.168040574,SUFFISANT
SC_QR03_C01_QS01_QI01_QO03,Segment_Pollution_base,100,0.555555556,7.5,10,50,0.228504613,0.216509059,SUFFISANT
SC_QR03_C01_QS01_QI01_QO04,Segment_Pollution_base,100,0.555555556,7.5,10,100,0.091009505,0.115683042,SUFFISANT
SC_QR03_C01_QS01_QI01_QO05,Segment_Pollution_base,100,0.555555556,7.5,10,150,0.038590666,0.054465391,SUFFISANT
SC_QR03_C01_QS01_QI01_QO06,Segment_Pollution_base,100,0.555555556,7.5,10,200,0.041169811,0.028548159,SUFFISANT
SC_QR03_C01_QS01_QI01_QO07,Segment_Pollution_base,100,0.555555556,7.5,10,400,0.037655324,0.033221927,SUFFISANT
SC_QR03_C01_QS01_QI02_QO01,Segment_Pollution_base,100,0.555555556,7.5,25,10,0.215024605,0.323817372,SUFFISANT
SC_QR03_C01_QS01_QI02_QO02,Segment_Pollution_base,100,0.555555556,7.5,25,25,0.132980645,0.137080684,SUFFISANT
SC_QR03_C01_QS01_QI02_QO03,Segment_Pollution_base,100,0.555555556,7.5,25,50,0.185109407,0.12689364,SUFFISANT
SC_QR03_C01_QS01_QI02_QO04,Segment_Pollution_base,100,0.555555556,7.5,25,100,0.143600255,0.142498672,SUFFISANT
SC_QR03_C01_QS01_QI02_QO05,Segment_Pollution_base,100,0.555555556,7.5,25,150,0.087533258,0.102458179,SUFFISANT
SC_QR03_C01_QS01_QI02_QO06,Segment_Pollution_base,100,0.555555556,7.5,25,200,0.053392939,0.06826473,SUFFISANT
SC_QR03_C01_QS01_QI02_QO07,Segment_Pollution_base,100,0.555555556,7.5,25,400,0.01135435,0.016385123,SUFFISANT
SC_QR03_C01_QS01_QI03_QO01,Segment_Pollution_base,100,0.555555556,7.5,50,10,0.241360769,0.289567709,SUFFISANT
SC_QR03_C01_QS01_QI03_QO02,Segment_Pollution_base,100,0.555555556,7.5,50,25,0.143178463,0.208457232,SUFFISANT
SC_QR03_C01_QS01_QI03_QO03,Segment_Pollution_base,100,0.555555556,7.5,50,50,0.057465784,0.102686793,SUFFISANT
SC_QR03_C01_QS01_QI03_QO04,Segment_Pollution_base,100,0.555555556,7.5,50,100,0.051190358,0.024876712,SUFFISANT
SC_QR03_C01_QS01_QI03_QO05,Segment_Pollution_base,100,0.555555556,7.5,50,150,0.06915427,0.043576602,SUFFISANT
SC_QR03_C01_QS01_QI03_QO06,Segment_Pollution_base,100,0.555555556,7.5,50,200,0.073993832,0.054890025,SUFFISANT
SC_QR03_C01_QS01_QI03_QO07,Segment_Pollution_base,100,0.555555556,7.5,50,400,0.052417122,0.051965244,SUFFISANT
SC_QR03_C01_QS02_QI01_QO01,Segment_Pollution_base,100,0.555555556,15,10,10,0.432834774,0.365207314,SUFFISANT
SC_QR03_C01_QS02_QI01_QO02,Segment_Pollution_base,100,0.555555556,15,10,25,0.258336902,0.312805086,SUFFISANT
SC_QR03_C01_QS02_QI01_QO03,Segment_Pollution_base,100,0.555555556,15,10,50,0.083863527,0.135977119,SUFFISANT
SC_QR03_C01_QS02_QI01_QO04,Segment_Pollution_base,100,0.555555556,15,10,100,0.112712212,0.080530524,SUFFISANT
SC_QR03_C01_QS02_QI01_QO05,Segment_Pollution_base,100,0.555555556,15,10,150,0.103435583,0.090719998,SUFFISANT
SC_QR03_C01_QS02_QI01_QO06,Segment_Pollution_base,100,0.555555556,15,10,200,0.083390638,0.081876747,SUFFISANT
SC_QR03_C01_QS02_QI01_QO07,Segment_Pollution_base,100,0.555555556,15,10,400,0.033178613,0.038630463,SUFFISANT
SC_QR03_C01_QS02_QI02_QO01,Segment_Pollution_base,100,0.555555556,15,25,10,0.224493057,0.115257829,SUFFISANT
SC_QR03_C01_QS02_QI02_QO02,Segment_Pollution_base,100,0.555555556,15,25,25,0.261633933,0.18574059,SUFFISANT
SC_QR03_C01_QS02_QI02_QO03,Segment_Pollution_base,100,0.555555556,15,25,50,0.212666199,0.208118781,SUFFISANT
SC_QR03_C01_QS02_QI02_QO04,Segment_Pollution_base,100,0.555555556,15,25,100,0.092590019,0.122656032,SUFFISANT
SC_QR03_C01_QS02_QI02_QO05,Segment_Pollution_base,100,0.555555556,15,25,150,0.040064905,0.06073264,SUFFISANT
SC_QR03_C01_QS02_QI02_QO06,Segment_Pollution_base,100,0.555555556,15,25,200,0.019160505,0.03116429,SUFFISANT
SC_QR03_C01_QS02_QI02_QO07,Segment_Pollution_base,100,0.555555556,15,25,400,0.028616525,0.020382749,SUFFISANT
SC_QR03_C01_QS02_QI03_QO01,Segment_Pollution_base,100,0.555555556,15,50,10,0.130449086,0.209476486,SUFFISANT
SC_QR03_C01_QS02_QI03_QO02,Segment_Pollution_base,100,0.555555556,15,50,25,0.064878792,0.122482873,SUFFISANT
SC_QR03_C01_QS02_QI03_QO03,Segment_Pollution_base,100,0.555555556,15,50,50,0.051802352,0.047526829,SUFFISANT
SC_QR03_C01_QS02_QI03_QO04,Segment_Pollution_base,100,0.555555556,15,50,100,0.088800117,0.053123139,SUFFISANT
SC_QR03_C01_QS02_QI03_QO05,Segment_Pollution_base,100,0.555555556,15,50,150,0.096839942,0.073031053,SUFFISANT
SC_QR03_C01_QS02_QI03_QO06,Segment_Pollution_base,100,0.555555556,15,50,200,0.089511082,0.077988237,SUFFISANT
SC_QR03_C01_QS02_QI03_QO07,Segment_Pollution_base,100,0.555555556,15,50,400,0.045886923,0.051415864,SUFFISANT
SC_QR03_C01_QS03_QI01_QO01,Segment_Pollution_base,100,0.555555556,30,10,10,0.228967428,0.118680678,SUFFISANT
SC_QR03_C01_QS03_QI01_QO02,Segment_Pollution_base,100,0.555555556,30,10,25,0.26422596,0.189357013,SUFFISANT
SC_QR03_C01_QS03_QI01_QO03,Segment_Pollution_base,100,0.555555556,30,10,50,0.212086946,0.209458679,SUFFISANT
SC_QR03_C01_QS03_QI01_QO04,Segment_Pollution_base,100,0.555555556,30,10,100,0.090765379,0.121283248,SUFFISANT
SC_QR03_C01_QS03_QI01_QO05,Segment_Pollution_base,100,0.555555556,30,10,150,0.038818106,0.059333604,SUFFISANT
SC_QR03_C01_QS03_QI01_QO06,Segment_Pollution_base,100,0.555555556,30,10,200,0.018401802,0.030172143,SUFFISANT
SC_QR03_C01_QS03_QI01_QO07,Segment_Pollution_base,100,0.555555556,30,10,400,0.029366646,0.02104504,SUFFISANT
SC_QR03_C01_QS03_QI02_QO01,Segment_Pollution_base,100,0.555555556,30,25,10,0.270501912,0.300516903,SUFFISANT
SC_QR03_C01_QS03_QI02_QO02,Segment_Pollution_base,100,0.555555556,30,25,25,0.167610049,0.229131237,SUFFISANT
SC_QR03_C01_QS03_QI02_QO03,Segment_Pollution_base,100,0.555555556,30,25,50,0.070239924,0.11932791,SUFFISANT
SC_QR03_C01_QS03_QI02_QO04,Segment_Pollution_base,100,0.555555556,30,25,100,0.043977462,0.029450182,SUFFISANT
SC_QR03_C01_QS03_QI02_QO05,Segment_Pollution_base,100,0.555555556,30,25,150,0.062736981,0.037896149,SUFFISANT
SC_QR03_C01_QS03_QI02_QO06,Segment_Pollution_base,100,0.555555556,30,25,200,0.069503881,0.049707986,SUFFISANT
SC_QR03_C01_QS03_QI02_QO07,Segment_Pollution_base,100,0.555555556,30,25,400,0.052832726,0.051049687,SUFFISANT
SC_QR03_C01_QS03_QI03_QO01,Segment_Pollution_base,100,0.555555556,30,50,10,0.077818982,0.054241315,SUFFISANT
SC_QR03_C01_QS03_QI03_QO02,Segment_Pollution_base,100,0.555555556,30,50,25,0.105699219,0.049366176,SUFFISANT
SC_QR03_C01_QS03_QI03_QO03,Segment_Pollution_base,100,0.555555556,30,50,50,0.133858085,0.081593335,SUFFISANT
SC_QR03_C01_QS03_QI03_QO04,Segment_Pollution_base,100,0.555555556,30,50,100,0.133593559,0.112458058,SUFFISANT
SC_QR03_C01_QS03_QI03_QO05,Segment_Pollution_base,100,0.555555556,30,50,150,0.105756857,0.106691092,SUFFISANT
SC_QR03_C01_QS03_QI03_QO06,Segment_Pollution_base,100,0.555555556,30,50,200,0.078453548,0.088516317,SUFFISANT
SC_QR03_C01_QS03_QI03_QO07,Segment_Pollution_base,100,0.555555556,30,50,400,0.024410458,0.03344404,SUFFISANT
SC_QR03_C02_QS01_QI01_QO01,Segment_Pollution_base,150,0.555555556,7.5,10,10,0.471909553,0.654938221,INSUFFISANT
SC_QR03_C02_QS01_QI01_QO02,Segment_Pollution_base,150,0.555555556,7.5,10,25,0.396018595,0.25206086,SUFFISANT
SC_QR03_C02_QS01_QI01_QO03,Segment_Pollution_base,150,0.555555556,7.5,10,50,0.342756897,0.324763566,SUFFISANT
SC_QR03_C02_QS01_QI01_QO04,Segment_Pollution_base,150,0.555555556,7.5,10,100,0.136514261,0.173524573,SUFFISANT
SC_QR03_C02_QS01_QI01_QO05,Segment_Pollution_base,150,0.555555556,7.5,10,150,0.057886001,0.08169809,SUFFISANT
SC_QR03_C02_QS01_QI01_QO06,Segment_Pollution_base,150,0.555555556,7.5,10,200,0.061754715,0.042822242,SUFFISANT
SC_QR03_C02_QS01_QI01_QO07,Segment_Pollution_base,150,0.555555556,7.5,10,400,0.056482986,0.049832888,SUFFISANT
SC_QR03_C02_QS01_QI02_QO01,Segment_Pollution_base,150,0.555555556,7.5,25,10,0.322536916,0.485726058,SUFFISANT
SC_QR03_C02_QS01_QI02_QO02,Segment_Pollution_base,150,0.555555556,7.5,25,25,0.199470967,0.205621019,SUFFISANT
SC_QR03_C02_QS01_QI02_QO03,Segment_Pollution_base,150,0.555555556,7.5,25,50,0.277664095,0.190340444,SUFFISANT
SC_QR03_C02_QS01_QI02_QO04,Segment_Pollution_base,150,0.555555556,7.5,25,100,0.215400398,0.213748023,SUFFISANT
SC_QR03_C02_QS01_QI02_QO05,Segment_Pollution_base,150,0.555555556,7.5,25,150,0.131299883,0.153687283,SUFFISANT
SC_QR03_C02_QS01_QI02_QO06,Segment_Pollution_base,150,0.555555556,7.5,25,200,0.080089405,0.102397092,SUFFISANT
SC_QR03_C02_QS01_QI02_QO07,Segment_Pollution_base,150,0.555555556,7.5,25,400,0.017031524,0.024577685,SUFFISANT
SC_QR03_C02_QS01_QI03_QO01,Segment_Pollution_base,150,0.555555556,7.5,50,10,0.362041146,0.434351563,SUFFISANT
SC_QR03_C02_QS01_QI03_QO02,Segment_Pollution_base,150,0.555555556,7.5,50,25,0.214767694,0.312685847,SUFFISANT
SC_QR03_C02_QS01_QI03_QO03,Segment_Pollution_base,150,0.555555556,7.5,50,50,0.08619868,0.154030204,SUFFISANT
SC_QR03_C02_QS01_QI03_QO04,Segment_Pollution_base,150,0.555555556,7.5,50,100,0.076785535,0.037315071,SUFFISANT
SC_QR03_C02_QS01_QI03_QO05,Segment_Pollution_base,150,0.555555556,7.5,50,150,0.103731409,0.065364905,SUFFISANT
SC_QR03_C02_QS01_QI03_QO06,Segment_Pollution_base,150,0.555555556,7.5,50,200,0.11099074,0.08233504,SUFFISANT
SC_QR03_C02_QS01_QI03_QO07,Segment_Pollution_base,150,0.555555556,7.5,50,400,0.078625679,0.07794787,SUFFISANT
SC_QR03_C02_QS02_QI01_QO01,Segment_Pollution_base,150,0.555555556,15,10,10,0.649252117,0.547810972,INSUFFISANT
SC_QR03_C02_QS02_QI01_QO02,Segment_Pollution_base,150,0.555555556,15,10,25,0.387505382,0.469207585,SUFFISANT
SC_QR03_C02_QS02_QI01_QO03,Segment_Pollution_base,150,0.555555556,15,10,50,0.125795275,0.203965694,SUFFISANT
SC_QR03_C02_QS02_QI01_QO04,Segment_Pollution_base,150,0.555555556,15,10,100,0.169068307,0.120795794,SUFFISANT
SC_QR03_C02_QS02_QI01_QO05,Segment_Pollution_base,150,0.555555556,15,10,150,0.155153364,0.136079997,SUFFISANT
SC_QR03_C02_QS02_QI01_QO06,Segment_Pollution_base,150,0.555555556,15,10,200,0.125085965,0.122815117,SUFFISANT
SC_QR03_C02_QS02_QI01_QO07,Segment_Pollution_base,150,0.555555556,15,10,400,0.049767923,0.057945695,SUFFISANT
SC_QR03_C02_QS02_QI02_QO01,Segment_Pollution_base,150,0.555555556,15,25,10,0.3367396,0.172886744,SUFFISANT
SC_QR03_C02_QS02_QI02_QO02,Segment_Pollution_base,150,0.555555556,15,25,25,0.392450899,0.278610885,SUFFISANT
SC_QR03_C02_QS02_QI02_QO03,Segment_Pollution_base,150,0.555555556,15,25,50,0.31899929,0.312178165,SUFFISANT
SC_QR03_C02_QS02_QI02_QO04,Segment_Pollution_base,150,0.555555556,15,25,100,0.138885036,0.183984056,SUFFISANT
SC_QR03_C02_QS02_QI02_QO05,Segment_Pollution_base,150,0.555555556,15,25,150,0.060097359,0.091098964,SUFFISANT
SC_QR03_C02_QS02_QI02_QO06,Segment_Pollution_base,150,0.555555556,15,25,200,0.028740756,0.046746437,SUFFISANT
SC_QR03_C02_QS02_QI02_QO07,Segment_Pollution_base,150,0.555555556,15,25,400,0.042924788,0.030574122,SUFFISANT
SC_QR03_C02_QS02_QI03_QO01,Segment_Pollution_base,150,0.555555556,15,50,10,0.19567363,0.314214706,SUFFISANT
SC_QR03_C02_QS02_QI03_QO02,Segment_Pollution_base,150,0.555555556,15,50,25,0.09731818,0.183724299,SUFFISANT
SC_QR03_C02_QS02_QI03_QO03,Segment_Pollution_base,150,0.555555556,15,50,50,0.077703521,0.07129024,SUFFISANT
SC_QR03_C02_QS02_QI03_QO04,Segment_Pollution_base,150,0.555555556,15,50,100,0.133200184,0.079684705,SUFFISANT
SC_QR03_C02_QS02_QI03_QO05,Segment_Pollution_base,150,0.555555556,15,50,150,0.145259917,0.109546572,SUFFISANT
SC_QR03_C02_QS02_QI03_QO06,Segment_Pollution_base,150,0.555555556,15,50,200,0.134266615,0.116982363,SUFFISANT
SC_QR03_C02_QS02_QI03_QO07,Segment_Pollution_base,150,0.555555556,15,50,400,0.068830378,0.077123798,SUFFISANT
SC_QR03_C02_QS03_QI01_QO01,Segment_Pollution_base,150,0.555555556,30,10,10,0.343451113,0.178021029,SUFFISANT
SC_QR03_C02_QS03_QI01_QO02,Segment_Pollution_base,150,0.555555556,30,10,25,0.396338969,0.284035534,SUFFISANT
SC_QR03_C02_QS03_QI01_QO03,Segment_Pollution_base,150,0.555555556,30,10,50,0.318130404,0.314188033,SUFFISANT
SC_QR03_C02_QS03_QI01_QO04,Segment_Pollution_base,150,0.555555556,30,10,100,0.136148065,0.181924865,SUFFISANT
SC_QR03_C02_QS03_QI01_QO05,Segment_Pollution_base,150,0.555555556,30,10,150,0.058227155,0.089000404,SUFFISANT
SC_QR03_C02_QS03_QI01_QO06,Segment_Pollution_base,150,0.555555556,30,10,200,0.027602702,0.045258213,SUFFISANT
SC_QR03_C02_QS03_QI01_QO07,Segment_Pollution_base,150,0.555555556,30,10,400,0.044049971,0.031567562,SUFFISANT
SC_QR03_C02_QS03_QI02_QO01,Segment_Pollution_base,150,0.555555556,30,25,10,0.405752897,0.450775355,SUFFISANT
SC_QR03_C02_QS03_QI02_QO02,Segment_Pollution_base,150,0.555555556,30,25,25,0.251415074,0.343696862,SUFFISANT
SC_QR03_C02_QS03_QI02_QO03,Segment_Pollution_base,150,0.555555556,30,25,50,0.10535989,0.178991869,SUFFISANT
SC_QR03_C02_QS03_QI02_QO04,Segment_Pollution_base,150,0.555555556,30,25,100,0.065966189,0.044175275,SUFFISANT
SC_QR03_C02_QS03_QI02_QO05,Segment_Pollution_base,150,0.555555556,30,25,150,0.094105467,0.056844227,SUFFISANT
SC_QR03_C02_QS03_QI02_QO06,Segment_Pollution_base,150,0.555555556,30,25,200,0.104255825,0.074561983,SUFFISANT
SC_QR03_C02_QS03_QI02_QO07,Segment_Pollution_base,150,0.555555556,30,25,400,0.079249084,0.076574534,SUFFISANT
SC_QR03_C02_QS03_QI03_QO01,Segment_Pollution_base,150,0.555555556,30,50,10,0.11672847,0.081361972,SUFFISANT
SC_QR03_C02_QS03_QI03_QO02,Segment_Pollution_base,150,0.555555556,30,50,25,0.158548832,0.074049264,SUFFISANT
SC_QR03_C02_QS03_QI03_QO03,Segment_Pollution_base,150,0.555555556,30,50,50,0.200787112,0.122389995,SUFFISANT
SC_QR03_C02_QS03_QI03_QO04,Segment_Pollution_base,150,0.555555556,30,50,100,0.200390339,0.168687075,SUFFISANT
SC_QR03_C02_QS03_QI03_QO05,Segment_Pollution_base,150,0.555555556,30,50,150,0.158635288,0.160036638,SUFFISANT
SC_QR03_C02_QS03_QI03_QO06,Segment_Pollution_base,150,0.555555556,30,50,200,0.117680311,0.132774472,SUFFISANT
SC_QR03_C02_QS03_QI03_QO07,Segment_Pollution_base,150,0.555555556,30,50,400,0.036615685,0.050166056,SUFFISANT
SC_QR03_C03_QS01_QI01_QO01,Segment_Pollution_base,200,0.555555556,7.5,10,10,0.629212737,0.873250961,INSUFFISANT
SC_QR03_C03_QS01_QI01_QO02,Segment_Pollution_base,200,0.555555556,7.5,10,25,0.528024793,0.336081147,INSUFFISANT
SC_QR03_C03_QS01_QI01_QO03,Segment_Pollution_base,200,0.555555556,7.5,10,50,0.457009226,0.433018118,SUFFISANT
SC_QR03_C03_QS01_QI01_QO04,Segment_Pollution_base,200,0.555555556,7.5,10,100,0.18201901,0.231366083,SUFFISANT
SC_QR03_C03_QS01_QI01_QO05,Segment_Pollution_base,200,0.555555556,7.5,10,150,0.077181332,0.108930781,SUFFISANT
SC_QR03_C03_QS01_QI01_QO06,Segment_Pollution_base,200,0.555555556,7.5,10,200,0.082339622,0.057096317,SUFFISANT
SC_QR03_C03_QS01_QI01_QO07,Segment_Pollution_base,200,0.555555556,7.5,10,400,0.075310647,0.066443853,SUFFISANT
SC_QR03_C03_QS01_QI02_QO01,Segment_Pollution_base,200,0.555555556,7.5,25,10,0.430049211,0.647634745,INSUFFISANT
SC_QR03_C03_QS01_QI02_QO02,Segment_Pollution_base,200,0.555555556,7.5,25,25,0.265961289,0.274161369,SUFFISANT
SC_QR03_C03_QS01_QI02_QO03,Segment_Pollution_base,200,0.555555556,7.5,25,50,0.370218813,0.253787279,SUFFISANT
SC_QR03_C03_QS01_QI02_QO04,Segment_Pollution_base,200,0.555555556,7.5,25,100,0.287200511,0.284997344,SUFFISANT
SC_QR03_C03_QS01_QI02_QO05,Segment_Pollution_base,200,0.555555556,7.5,25,150,0.175066516,0.204916358,SUFFISANT
SC_QR03_C03_QS01_QI02_QO06,Segment_Pollution_base,200,0.555555556,7.5,25,200,0.106785879,0.136529461,SUFFISANT
SC_QR03_C03_QS01_QI02_QO07,Segment_Pollution_base,200,0.555555556,7.5,25,400,0.022708699,0.032770246,SUFFISANT
SC_QR03_C03_QS01_QI03_QO01,Segment_Pollution_base,200,0.555555556,7.5,50,10,0.482721537,0.579135418,INSUFFISANT
SC_QR03_C03_QS01_QI03_QO02,Segment_Pollution_base,200,0.555555556,7.5,50,25,0.286356926,0.416914463,SUFFISANT
SC_QR03_C03_QS01_QI03_QO03,Segment_Pollution_base,200,0.555555556,7.5,50,50,0.114931569,0.205373585,SUFFISANT
SC_QR03_C03_QS01_QI03_QO04,Segment_Pollution_base,200,0.555555556,7.5,50,100,0.102380715,0.049753424,SUFFISANT
SC_QR03_C03_QS01_QI03_QO05,Segment_Pollution_base,200,0.555555556,7.5,50,150,0.13830854,0.087153204,SUFFISANT
SC_QR03_C03_QS01_QI03_QO06,Segment_Pollution_base,200,0.555555556,7.5,50,200,0.147987664,0.109780051,SUFFISANT
SC_QR03_C03_QS01_QI03_QO07,Segment_Pollution_base,200,0.555555556,7.5,50,400,0.104834244,0.103930488,SUFFISANT
SC_QR03_C03_QS02_QI01_QO01,Segment_Pollution_base,200,0.555555556,15,10,10,0.865669549,0.730414629,INSUFFISANT
SC_QR03_C03_QS02_QI01_QO02,Segment_Pollution_base,200,0.555555556,15,10,25,0.516673803,0.625610173,INSUFFISANT
SC_QR03_C03_QS02_QI01_QO03,Segment_Pollution_base,200,0.555555556,15,10,50,0.167727053,0.271954238,SUFFISANT
SC_QR03_C03_QS02_QI01_QO04,Segment_Pollution_base,200,0.555555556,15,10,100,0.225424424,0.161061049,SUFFISANT
SC_QR03_C03_QS02_QI01_QO05,Segment_Pollution_base,200,0.555555556,15,10,150,0.206871167,0.181439996,SUFFISANT
SC_QR03_C03_QS02_QI01_QO06,Segment_Pollution_base,200,0.555555556,15,10,200,0.166781276,0.163753495,SUFFISANT
SC_QR03_C03_QS02_QI01_QO07,Segment_Pollution_base,200,0.555555556,15,10,400,0.066357225,0.077260926,SUFFISANT
SC_QR03_C03_QS02_QI02_QO01,Segment_Pollution_base,200,0.555555556,15,25,10,0.448986113,0.230515659,SUFFISANT
SC_QR03_C03_QS02_QI02_QO02,Segment_Pollution_base,200,0.555555556,15,25,25,0.523267865,0.37148118,INSUFFISANT
SC_QR03_C03_QS02_QI02_QO03,Segment_Pollution_base,200,0.555555556,15,25,50,0.425332397,0.416237563,SUFFISANT
SC_QR03_C03_QS02_QI02_QO04,Segment_Pollution_base,200,0.555555556,15,25,100,0.185180038,0.245312065,SUFFISANT
SC_QR03_C03_QS02_QI02_QO05,Segment_Pollution_base,200,0.555555556,15,25,150,0.08012981,0.121465281,SUFFISANT
SC_QR03_C03_QS02_QI02_QO06,Segment_Pollution_base,200,0.555555556,15,25,200,0.038321011,0.062328581,SUFFISANT
SC_QR03_C03_QS02_QI02_QO07,Segment_Pollution_base,200,0.555555556,15,25,400,0.05723305,0.040765498,SUFFISANT
SC_QR03_C03_QS02_QI03_QO01,Segment_Pollution_base,200,0.555555556,15,50,10,0.260898173,0.418952972,SUFFISANT
SC_QR03_C03_QS02_QI03_QO02,Segment_Pollution_base,200,0.555555556,15,50,25,0.129757583,0.244965747,SUFFISANT
SC_QR03_C03_QS02_QI03_QO03,Segment_Pollution_base,200,0.555555556,15,50,50,0.103604704,0.095053658,SUFFISANT
SC_QR03_C03_QS02_QI03_QO04,Segment_Pollution_base,200,0.555555556,15,50,100,0.177600235,0.106246278,SUFFISANT
SC_QR03_C03_QS02_QI03_QO05,Segment_Pollution_base,200,0.555555556,15,50,150,0.193679884,0.146062106,SUFFISANT
SC_QR03_C03_QS02_QI03_QO06,Segment_Pollution_base,200,0.555555556,15,50,200,0.179022163,0.155976474,SUFFISANT
SC_QR03_C03_QS02_QI03_QO07,Segment_Pollution_base,200,0.555555556,15,50,400,0.091773845,0.102831729,SUFFISANT
SC_QR03_C03_QS03_QI01_QO01,Segment_Pollution_base,200,0.555555556,30,10,10,0.457934856,0.237361357,SUFFISANT
SC_QR03_C03_QS03_QI01_QO02,Segment_Pollution_base,200,0.555555556,30,10,25,0.52845192,0.378714025,INSUFFISANT
SC_QR03_C03_QS03_QI01_QO03,Segment_Pollution_base,200,0.555555556,30,10,50,0.424173892,0.418917358,SUFFISANT
SC_QR03_C03_QS03_QI01_QO04,Segment_Pollution_base,200,0.555555556,30,10,100,0.181530759,0.242566496,SUFFISANT
SC_QR03_C03_QS03_QI01_QO05,Segment_Pollution_base,200,0.555555556,30,10,150,0.077636212,0.118667208,SUFFISANT
SC_QR03_C03_QS03_QI01_QO06,Segment_Pollution_base,200,0.555555556,30,10,200,0.036803603,0.060344286,SUFFISANT
SC_QR03_C03_QS03_QI01_QO07,Segment_Pollution_base,200,0.555555556,30,10,400,0.058733292,0.042090081,SUFFISANT
SC_QR03_C03_QS03_QI02_QO01,Segment_Pollution_base,200,0.555555556,30,25,10,0.541003823,0.601033807,INSUFFISANT
SC_QR03_C03_QS03_QI02_QO02,Segment_Pollution_base,200,0.555555556,30,25,25,0.335220098,0.458262473,SUFFISANT
SC_QR03_C03_QS03_QI02_QO03,Segment_Pollution_base,200,0.555555556,30,25,50,0.140479848,0.23865582,SUFFISANT
SC_QR03_C03_QS03_QI02_QO04,Segment_Pollution_base,200,0.555555556,30,25,100,0.087954924,0.058900364,SUFFISANT
SC_QR03_C03_QS03_QI02_QO05,Segment_Pollution_base,200,0.555555556,30,25,150,0.125473961,0.075792298,SUFFISANT
SC_QR03_C03_QS03_QI02_QO06,Segment_Pollution_base,200,0.555555556,30,25,200,0.139007762,0.099415973,SUFFISANT
SC_QR03_C03_QS03_QI02_QO07,Segment_Pollution_base,200,0.555555556,30,25,400,0.105665453,0.102099374,SUFFISANT
SC_QR03_C03_QS03_QI03_QO01,Segment_Pollution_base,200,0.555555556,30,50,10,0.155637965,0.108482629,SUFFISANT
SC_QR03_C03_QS03_QI03_QO02,Segment_Pollution_base,200,0.555555556,30,50,25,0.211398438,0.098732352,SUFFISANT
SC_QR03_C03_QS03_QI03_QO03,Segment_Pollution_base,200,0.555555556,30,50,50,0.267716169,0.163186669,SUFFISANT
