base,schema,table,type_table,mode_detection,parametre_observe,parametre_normalise_auto,colonne_parametre,colonne_valeur,unite_detectee,volume_lignes,volume_valeurs_non_nulles,nb_valeurs_nulles,nb_valeurs_negatives,nb_valeurs_non_numeriques,min_valeur,max_valeur,premiere_date,derniere_date,exemple_valeur_1,exemple_valeur_2,exemple_valeur_3,source_origine,commentaire_auto,qualite_detection
abh_sebou_ismail,public,mesures_precipitations_jr_max,météo,colonne_large,p_annuelle,p_annuelle,,p_annuelle,à confirmer,2085,1915,170,0,0,0.0,2871.0,1914-04-17,2025-02-09,367.4,405.8,504.8,abh_sebou_ismail.public.mesures_precipitations_jr_max,variable métier détectée depuis une table large,forte
abh_sebou_ismail,public,mesures_precipitations_jr_traitees,météo,colonne_large,val_observees,val_observees,,val_observees,à confirmer,546007,500305,45702,0,0,0.0,420.0,1985-09-01,2024-08-31,0,0.05,0.1,abh_sebou_ismail.public.mesures_precipitations_jr_traitees,variable métier détectée depuis une table large,forte
abh_sebou_ismail,public,mesures_precipitations_jr_traitees,météo,colonne_large,val_power_nasa,val_power_nasa,,val_power_nasa,à confirmer,546007,546007,0,0,0,0.0,194.16,1985-09-01,2024-08-31,0,0.01,0.02,abh_sebou_ismail.public.mesures_precipitations_jr_traitees,variable métier détectée depuis une table large,forte
abh_sebou_ismail,public,mesures_precipitations_jr_traitees,météo,colonne_large,val_remplies,val_remplies,,val_remplies,à confirmer,546007,546007,0,0,0,0.0,420.0,1985-09-01,2024-08-31,0,0.003225806,0.012739591,abh_sebou_ismail.public.mesures_precipitations_jr_traitees,variable métier détectée depuis une table large,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,Azote_Org,azote_org,parametre_qualite,val_qual_barr,mg/L,1,1,0,0,0,0.25,0.25,2003-11-13,2003-11-13,0.25,,,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,Azote_tot_kjeld,ntk,parametre_qualite,val_qual_barr,mg/L,1,1,0,0,0,0.371,0.371,1996-10-24,1996-10-24,0.371,,,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,Azote_tot_kjeldhal,ntk,parametre_qualite,val_qual_barr,mg/L,147,147,0,0,0,0.018,12.95,1988-10-14,2011-10-03,0.06,0.338,1.506,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,Azote_Total,azote_total,parametre_qualite,val_qual_barr,mg/L,11,11,0,0,0,0.133,5.04,2013-09-16,2020-07-08,0.133,0.175,0.302,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,Ca,ca,parametre_qualite,val_qual_barr,mg/L,126,126,0,0,0,19.0,260.0,1992-06-05,2020-07-08,49.7,63.8,95.4,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,CF,cf,parametre_qualite,val_qual_barr,UFC/100mL,139,139,0,0,0,0.0,160000.0,1988-10-14,2024-11-20,340,95,32,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,Chla,chla,parametre_qualite,val_qual_barr,µg/L,417,417,0,0,0,0.0,228.3,1990-08-17,2024-11-25,1.6,27.8,4.32,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,Cl,cl,parametre_qualite,val_qual_barr,mg/L,153,153,0,0,0,2.0,2742.0,1990-01-30,2024-11-19,512.17,30.6,75,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,CO3,co3,parametre_qualite,val_qual_barr,mg/L,120,120,0,0,0,0.0,145.7,1992-06-05,2020-07-08,14.4,18,1.2,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,Conductivite,conductivite,parametre_qualite,val_qual_barr,µS/cm,420,420,0,0,0,9.8,12260.0,1988-10-14,2024-11-29,1868,262,711,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,Couleur,couleur,parametre_qualite,val_qual_barr,UCV,1,1,0,0,0,0.073,0.073,2004-10-07,2004-10-07,0.073,,,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,CT,ct,parametre_qualite,val_qual_barr,mg/L,135,135,0,0,0,0.0,1876000.0,1988-10-14,2024-11-20,2349,1300,2300,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,DBO5,dbo5,parametre_qualite,val_qual_barr,mg O2/L,138,138,0,0,0,0.2,23.0,1988-10-14,2020-07-08,1.6,0.6,0.3,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,DCO,dco,parametre_qualite,val_qual_barr,mg O2/L,137,137,0,0,0,2.77,199.0,1988-10-14,2020-07-08,13.4,94.1,27.8,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,DCO_dec2h,dco,parametre_qualite,val_qual_barr,mg O2/L,1,1,0,0,0,34.27,34.27,2002-11-25,2002-11-25,34.27,,,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,Debit,debit,parametre_qualite,val_qual_barr,m³/s,8,8,0,0,0,0.047,5050.0,1988-10-14,1992-06-05,0.047,0.332,154,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,Detergent,detergent,parametre_qualite,val_qual_barr,mg/L,1,1,0,0,0,0.15,0.15,1990-08-17,1990-08-17,0.15,,,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,Disque_secchi,disque_secchi,parametre_qualite,val_qual_barr,m,279,279,0,0,0,0.1,380.0,1990-08-17,2024-11-29,4.47,1.6,0.6,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,Eh,eh,parametre_qualite,val_qual_barr,mV,6,6,0,0,0,129.0,801.0,1990-08-17,1991-11-25,129,359,360,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,F_M_mes,f_m_mes,parametre_qualite,val_qual_barr,mg/L,3,3,0,0,0,0.059,55.4,1996-05-29,2006-04-20,0.059,38.4,55.4,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,Fe,fe,parametre_qualite,val_qual_barr,mg/L,186,186,0,0,0,0.019,5.58,1991-11-22,2024-11-27,0.06,2.805,0.43,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,FeT,fet,parametre_qualite,val_qual_barr,mg/L,94,94,0,0,0,0.025,2.5,2002-02-18,2020-07-14,0.227,0.267,0.39,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,FM,fm,parametre_qualite,val_qual_barr,à confirmer,1,1,0,0,0,38.4,38.4,1996-05-29,1996-05-29,38.4,,,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,HCO3-,hco3,parametre_qualite,val_qual_barr,mg/L,128,128,0,0,0,0.0,878.8,1992-06-05,2020-07-08,247,250,113,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,HCT,ct,parametre_qualite,val_qual_barr,à confirmer,1,1,0,0,0,9.55,9.55,2007-01-12,2007-01-12,9.55,,,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,IBD,ibd,parametre_qualite,val_qual_barr,Indice,13,13,0,0,0,0.0,16.422,2003-06-03,2009-09-10,0,11.054,13.411,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,IBGN,ibgn,parametre_qualite,val_qual_barr,Indice,3,3,0,0,0,9.0,15.0,2009-03-16,2009-09-10,13,15,9,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,K,k,parametre_qualite,val_qual_barr,mg/L,129,129,0,0,0,0.41,74.2,1992-06-05,2020-07-08,3.82,2.53,3.54,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,Largeur,largeur,parametre_qualite,val_qual_barr,m,5,5,0,0,0,0.9,20.0,2003-06-06,2004-10-08,0.9,10,2.5,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,MES,mes,parametre_qualite,val_qual_barr,mg/L,414,414,0,0,0,0.0,13480.0,1988-10-14,2024-11-29,16.4,9.5,20.1,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,Mg,mg,parametre_qualite,val_qual_barr,mg/L,130,130,0,0,0,0.02,96.0,1992-06-05,2020-07-08,96,52.5,29.7,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,Mn,mn,parametre_qualite,val_qual_barr,mg/L,290,290,0,0,0,0.014,8.307,1991-11-22,2024-11-27,0.138,0.733,0.3,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,MO,mo,parametre_qualite,val_qual_barr,mg/L,6,6,0,0,0,0.0,7.6,1994-11-03,2005-06-27,0,7.6,,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,NA,na,parametre_qualite,val_qual_barr,à confirmer,128,128,0,0,0,0.02,460.0,1992-06-05,2020-07-08,75,149.4,121,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,NH4,nh4,parametre_qualite,val_qual_barr,mg/L,232,232,0,0,0,0.002,4.699,1990-01-30,2024-11-29,0.214,0.035,0.603,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,NO2-,no2,parametre_qualite,val_qual_barr,mg/L,134,134,0,0,0,0.0,1.952,1991-11-22,2020-07-08,0.06,0.011,0.071,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,NO3-,no3,parametre_qualite,val_qual_barr,mg/L,596,596,0,0,0,0.0,51.66,1990-01-30,2024-11-20,0.647,2.35,1.81,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,O2_diss,o2_dissous,parametre_qualite,val_qual_barr,mg O2/L,633,633,0,0,0,0.2,921.2,1988-10-14,2024-11-29,10.2,7.54,9.98,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,OH,oh,parametre_qualite,val_qual_barr,mg/L,1,1,0,0,0,7.65,7.65,1992-06-05,1992-06-05,7.65,,,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,ph,ph,parametre_qualite,val_qual_barr,pH,420,420,0,0,0,6.8,660.0,1988-10-14,2024-11-29,8.22,7.84,7.3,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,phenol,ph,parametre_qualite,val_qual_barr,à confirmer,2,2,0,0,0,0.02,7.09,2007-01-12,2024-11-13,0.02,7.09,,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,Pheopigment,ph,parametre_qualite,val_qual_barr,µg/L,37,37,0,0,0,0.0001,31.87,1995-06-02,2009-11-10,0.0001,0.0002,0.0009,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,Phosphore_Total,pt_famille,parametre_qualite,val_qual_barr,mg/L,591,591,0,0,0,0.007,164.0,1988-10-14,2024-11-22,0.138,0.139,2.06,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,PO4 3-,po4,parametre_qualite,val_qual_barr,mg/L,389,389,0,0,0,0.0,143.0,1990-08-17,2024-11-29,0.071,0.011,0.098,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,Profondeur,profondeur,parametre_qualite,val_qual_barr,m,13,13,0,0,0,0.0,55.0,1991-11-22,2004-01-21,0,0.2,0.35,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,PTD,pt_famille,parametre_qualite,val_qual_barr,mg/L,15,15,0,0,0,0.08,80.7,1995-06-02,2009-11-10,0.08,22.8,26.3,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,PTP,pt_famille,parametre_qualite,val_qual_barr,mg/L,15,15,0,0,0,0.03,80.7,1995-06-02,2009-11-10,0.03,22.8,26.3,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,RS105,rs105,parametre_qualite,val_qual_barr,à confirmer,1,1,0,0,0,300.0,300.0,1990-01-30,1990-01-30,300,,,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,S,s,parametre_qualite,val_qual_barr,mg/L,1,1,0,0,0,0.026,0.026,2003-06-10,2003-06-10,0.026,,,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,S2,s2,parametre_qualite,val_qual_barr,mg/L,2,2,0,0,0,0.0,0.026,2003-06-10,2005-07-28,0,0.026,,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,sat,sat,parametre_qualite,val_qual_barr,%,128,128,0,0,0,3.0,941.2,1988-10-14,2006-04-26,98.8,83.6,94.1,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,SF,sf,parametre_qualite,val_qual_barr,g/L,134,134,0,0,0,0.0,89000.0,1988-10-14,2024-11-20,96,250,1300,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,SiO3,sio3,parametre_qualite,val_qual_barr,mg/L,37,37,0,0,0,0.5,30.06,1991-11-22,2003-11-17,0.5,0.839,0.89,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,SO4,so4,parametre_qualite,val_qual_barr,mg/L,387,387,0,0,0,0.117,777.0,1992-06-05,2024-11-19,123,144.08,19.5,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,T_Air,t_air,parametre_qualite,val_qual_barr,°C,420,420,0,0,0,7.0,108.0,1988-10-14,2024-11-29,30.6,19.5,75,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,T_eau,t_eau,parametre_qualite,val_qual_barr,°C,420,420,0,0,0,6.4,81.0,1988-10-14,2024-11-29,16,67.5,45.5,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,TA,ta,parametre_qualite,val_qual_barr,°F,70,70,0,0,0,0.0,3.0,1994-05-30,2020-07-08,0.3,2.5,0,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,TAC,tac,parametre_qualite,val_qual_barr,mg/L CaCO₃,71,71,0,0,0,2.8,1053.0,1994-05-30,2020-07-08,19.5,13.4,23.5,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,TH,th,parametre_qualite,val_qual_barr,°F,50,50,0,0,0,0.0,1057.5156,1993-04-15,2020-07-08,0,100.84,1056.9989,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_barrages,qualité,colonne_parametre,Turbidite,turbidite,parametre_qualite,val_qual_barr,NTU,143,143,0,0,0,1.7,16800.0,1990-08-17,2024-06-12,8,19.5,1280,abh_sebou_ismail.public.mesures_qualite_barrages,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Al,al,parametre_qualite,val_qual_nap,à confirmer,4,4,0,0,0,0.02,0.07,1991-03-27,2015-08-17,0.02,0.0364,0.051,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,As,as,parametre_qualite,val_qual_nap,à confirmer,3,3,0,0,0,0.01,0.015,1991-03-27,1993-08-10,0.01,0.015,,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Azote_Org,azote_org,parametre_qualite,val_qual_nap,mg/L,1,1,0,0,0,0.15,0.15,1994-07-12,1994-07-12,0.15,,,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Azote_tot_kjeldhal,ntk,parametre_qualite,val_qual_nap,mg/L,206,206,0,0,0,0.01,15.0,1988-10-19,1994-11-16,0.01,0.018,0.02,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Ca,ca,parametre_qualite,val_qual_nap,mg/L,2550,2550,0,0,0,1.21,1282.0,1988-10-03,2024-11-20,59.1,124.3,144.3,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Cd,cd,parametre_qualite,val_qual_nap,à confirmer,5,5,0,0,0,0.0,0.015,1991-03-22,1993-08-10,0,0.001,0.0015,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,CF,cf,parametre_qualite,val_qual_nap,UFC/100mL,2643,2643,0,0,0,0.0,6500000.0,1988-10-03,2024-11-29,24000,2200,165,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Chla,chla,parametre_qualite,val_qual_nap,µg/L,7,7,0,0,0,0.0,75.0,1990-09-20,2013-10-11,0,0.07,1.91,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Cl,cl,parametre_qualite,val_qual_nap,mg/L,2624,2624,0,0,0,1.0,17581.0,1988-10-03,2024-11-19,89.5,247,40.4,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,CN,cn,parametre_qualite,val_qual_nap,à confirmer,3,3,0,0,0,0.003,0.0073,1991-03-22,1993-08-10,0.003,0.0057,0.0073,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Co,co,parametre_qualite,val_qual_nap,à confirmer,2,2,0,0,0,19.0,19.0,1994-07-13,1994-08-03,19,,,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,CO3,co3,parametre_qualite,val_qual_nap,mg/L,2552,2552,0,0,0,0.0,50000.0,1991-03-27,2024-11-26,6,26.4,9.6,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,CO32,co32,parametre_qualite,val_qual_nap,à confirmer,1,1,0,0,0,0.0,0.0,1999-05-20,1999-05-20,0,,,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Conductivite,conductivite,parametre_qualite,val_qual_nap,µS/cm,2659,2659,0,0,0,0.0,54900.0,1988-10-03,2024-11-29,877,34000,2880,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Couleur,couleur,parametre_qualite,val_qual_nap,UCV,1,1,0,0,0,0.1,0.1,1992-09-17,1992-09-17,0.1,,,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Cr,cr,parametre_qualite,val_qual_nap,à confirmer,3,3,0,0,0,0.013,0.085,1991-03-22,1993-08-10,0.013,0.02,0.085,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,CrT,crt,parametre_qualite,val_qual_nap,à confirmer,2,2,0,0,0,0.02,0.06,1991-03-27,1991-03-28,0.02,0.06,,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,CT,ct,parametre_qualite,val_qual_nap,mg/L,2560,2560,0,0,0,0.0,59000000.0,1988-10-03,2024-11-29,34000,643,9800,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Cu,cu,parametre_qualite,val_qual_nap,à confirmer,5,5,0,0,0,0.02,0.8,1991-03-22,1993-08-10,0.02,0.23,0.8,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,DBO5,dbo5,parametre_qualite,val_qual_nap,mg O2/L,10,10,0,0,0,1.0,21.0,1988-10-19,1994-08-19,1,1.3,11,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,DCO,dco,parametre_qualite,val_qual_nap,mg O2/L,179,179,0,0,0,0.0,258.0,1988-10-19,2013-11-13,0,0.247,0.262,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Debit,debit,parametre_qualite,val_qual_nap,m³/s,5,5,0,0,0,10.0,519.0,1988-10-19,1991-10-03,10,260,31.6,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Detergent,detergent,parametre_qualite,val_qual_nap,mg/L,1,1,0,0,0,0.59,0.59,1993-08-10,1993-08-10,0.59,,,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Disque_secchi,disque_secchi,parametre_qualite,val_qual_nap,m,1,1,0,0,0,0.17,0.17,1991-10-03,1991-10-03,0.17,,,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Eh,eh,parametre_qualite,val_qual_nap,mV,3,3,0,1,0,-330.0,340.0,1990-09-20,1991-10-03,-330,141,340,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
