edge_id,geom,length_m
11,01020000204F660000AB00000000CCEE09860A1C41C0F3FD1445A91541000A68A2720A1C41C0F97EEA62A9154100CDCC8C4A0A1C4180AA60D49CA91541009A08DB060A1C4140C6DCB5FDA91541809CA2E3DA091C414027A0891EAA154100AAF15294091C4180E5D0622BAA1541002FDDA443091C4100B7D1402EAA154180B1BF2CF9081C4180218EF51CAA15418005A312A2081C41006D56BD01AA15418020417165081C41408B6CE7EDA9154180703D8A35081C4140992A18E9A9154180984CD5C7071C41402AA953EDA915418029CB5081071C41C054C1A8FCA9154180E848AEFC061C418026C246C2A915410090A038B3061C4180B96B0976A91541003333733D061C41004D84CD01A9154100C4422D08061C4180EB51B8B6A8154180C3D3ABB3051C4100A8C64BAEA81541800A466573051C41C0749318B1A81541004ED11146051C414007CED9C2A815410055C16820051C41400C02EBEEA81541805CFE0378041C418009F9A06FA9154180C807FDF9031C4140ED0D3E7FA9154180C95441A9031C41803BDF8F75A9154180DC460352031C41C054C1A839A91541002DB29D25031C4140E4839EFDA815410019739709031C41C0B437F8B9A8154100C8987BE8021C41402AA9136BA8154180B81EC5A7021C41C034EFB80FA8154180C2F5285D021C41003D9BD5DDA71541802E6EE3F6011C4140FAEDABBDA715418075715B98011C41C0DFBE8EC0A7154100DCD70161011C41C0F97EAADDA715418025E40335011C41C010C7FA00A8154180E3141DEC001C4100DCD78138A81541809F1A2FD3001C4180C0CA617CA8154180ADD89F6D001C41C02C431C03A91541801E166A14001C41C0A44E8048A9154180CB7F088AFF1B41806588638FA9154180AF9465E6FE1B4140742457D6A91541809318C4D8FD1B41400C02EB00AA154180D71232A6FD1B41C06F5FC7E1A91541002DB2DD6BFD1B4100A167F392A915410093A94221FD1B41C0718A4E62A9154100C58F71E2FC1B41C0703D8A93A91541805AD33C1AFC1B4140D3BCA3D5A91541005F98CC80FB1B410020D2AF30AA15418096908F7EFA1B41C0EEC90369AA154100F54A1956FA1B410095D4C949AA154100083DDB17FA1B41408B6C67E4A9154180AF03A7E3F91B410030BBA76EA915410045D8F0BEF91B4140211F3449A9154180D0B31978F91B418004C50F16A9154180FC87B429F91B4100E78CE8E2A81541807EFB3AC7F81B41005917F7BEA8154180FB3A3036F81B418095434BB9A8154100BADACAD9F71B410042CFE66BA8154180E926F1AAF71B41008C4A6A37A8154180DC46837EF71B4140189514F5A7154100D1229B67F71B4140499D80C5A71541008C4A2A4EF71B41008C4A2A92A71541004C37C91CF71B41408E75F163A715418006F016D6F61B41C02C43DC49A71541002E9060A2F61B410051DA5B46A7154100CAC3C273F61B414006819550A7154100CCEE490BF61B4140FDF6757AA71541008A1F2395F51B41C0E00B13D4A7154180855A532FF51B410095D4891EA815418005A312C7F41B41C088D29E7AA8154100DDB5045CF41B41007B146E95A8154100F853A30DF41B4180F4DB1766A815410087A757DDF31B41407B83AF0FA815410063EE5AA1F31B41C0B88D8666A7154180218EB596F31B41805F07CEE2A6154180FAED6B8DF31B4100A3927A7EA615418093188468F31B4180029A082DA61541006EA30145F31B41805DDC06FBA5154100C4422DF4F21B41406C78FADBA5154180C64BB76FF21B4180A3013CCCA515410013F24194F11B4140431C2BC3A515418072F90FBAF01B41804DF38EB2A5154180EA04F462F01B41804DF34E97A5154180302AE924F01B41C0C117A661A515410057EC6F10F01B41C0A145361FA51541802F4C6611F01B4140696F70DBA415410022FD3638F01B41002428BE98A4154180E5D02269F01B410083C08A5DA4154180006FC176F01B41C0270FCB28A41541805DDC865EF01B41C0096862EBA3154180B3EA33F5EF1B41406DC5BE52A3154180B662BFB9EF1B410085EB9124A3154180EB51B837EF1B414013610302A31541003411F65FEE1B410095D4C9DFA21541805296A112EE1B41C0EEC90382A2154100530563F5ED1B41C0D634AF49A2154180D71232FFED1B41000C93690DA2154180567D6E19EE1B4140189514D6A1154100BD52563CEE1B41C082514975A11541009C332211EE1B410042CFA62CA1154180605452D9ED1B4180ABAD58E0A01541807DAE36A9ED1B41C01C5AE4B5A0154180BE9F5A62ED1B41C001BC4580A0154100C7BAB839ED1B4180787A653BA0154180C4207006ED1B41408941A07B9F154100917E3BBAEC1B4140A089B0FF9E1541801D38676AEC1B4140A089F0A69E154100E6AEE511EC1B4140CF66956D9E15418035CDBBC8EB1B410066F7E4689E154100371A003AEB1B4180855A13369E154100363CBD69EA1B41804DF38E089E15418039B44803EA1B41C034EF78C19D1541804F1E5678E91B4100E25857889D154180A223B90BE91B41C06800AF609D1541001214FF73E81B4100ECC0B9059D1541808CB96BDDE71B414055302A8A9C154100D9CEB74EE71B4100075FD85E9C15418067B36A7DE61B41805E298B639C154180E5D0E240E61B4100BADA0A609C15410065AA60DEE51B4140BD52D63F9C1541803F35DE41E51B41C0C117A61E9C1541004A7B83B9E41B4180081B1EF79B154100CFF793E6E31B41C023B9BCA79B154100CAC38287E31B4140C6DC353C9B1541809FAB2D09E31B4140F38E53099B154100068195BDE21B41005B42BE189B15418075719B60E21B4180F90F695F9B154180EC9EBC34E21B4180F6061F9D9B154100D122DB0DE21B4140C6DCF5C79B1541001AC05BA2E11B41C0AF03E7809B154180158C0AC7E01B41C0B584FC9A9B154180EC9E3C40E01B41402041B1B49B154180F2B0D04BDF1B4140211F74E09B15410020D2EF38DE1B41004850FCE79B15410044FA6D84DD1B4100098A5FBF9B1541807BF2B092DC1B4180FF907E0F9C15418019E29852DC1B41401136BC3B9C1541803F351EBCDB1B4140E6AE65F79C154180FC8774F0DA1B41809CA223819D154180A1D6749CDA1B41C044D8F0EA9D1541004CA68A00DA1B4100022B874D9E154180984C9560D91B4140E6AE25759E1541006744E9FCD81B4140984C556A9E15418067B32A64D81B41C0ACFA9C469E154180B3EAB3F7D71B41C0718ACE409E15410057EC6F9FD71B4140136143469E1541004E621037D71B4180C5FE72859E1541008C4A6A10D71B4140A4DF7EE29E15418074935818D71B41C0DFBE4E359F1541002A3AD21DD71B41C00C71EC959F154180BA494C15D71B4140FDF6F5D59F154180AD691EF6D61B4140431C2B20A0154180A9829188D61B41C001BC0540A01541800D4F6F2CD61B41C09DEF6731A01541807424D7A7D51B41C0A8A40E06A01541803A01CDFDD41B41C0915C3E2BA0154100B072E876D41B41C054C16838A01541801E162A21D41B41C001BC4536A01541807CD073F3D31B41C0D85FB6F29F154100273188D4D31B41C0270F4B619F1541001826D394D31B4140A4DF7ECD9E15410065AA2088D31B4140477279BE9E154100F9A0E757D31B41C09BC4A0749E1541803255B0F7D21B4140378981239E154100A2453623D21B41409FABED979D154100E02D9076D11B4100F31FD2B19D15418017B7D166D01B41806132D5369E154180FC87F4C5CF1B4140CA3204AB9E154100E336DAB0CF1B410044FA2DF59E15418036AB3E8FCF1B41C0C56D34529F154180847CD085CF1B41804F1E56E69F1541800E2DF285CF1B418048BFFDEA9F1541,4999.999987278344
12,01020000204F6600002500000000575BF1847D1E4140234A7B29121341003A234AFC7C1E4140302AE977141341004CA64AD87B1E4140257502E914134180F4DB97C9781E414094F686A31413418029CB5070781E41806FF045F6131341807346D43D791E410054E3E510131341005917B76A791E414029CB90B412134180F38E93BB781E41C0B88D4629111341807D1DF8A3771E41C088D29E8D0E134180DA8ABD7D731E4100371A00CB0D134180FA5CED906F1E41C0B662FFD70A1341001DC9E5716E1E41C025E48319091341008E75710A6C1E41007C61F2FE0713410064CCDDEA6B1E4140C4B1EE2A071341000A68E25B691E418038D685FD041341802D211F30681E41C0C876FEF0051341806ABC340A661E41005D6DC54405134100014D4452651E414055302ADB03134180A1D6F4DA621E41C07493589902134100D42BA5BF631E41C0F83166DEFF1241000A68227B601E41806891ED81FD124180E09C91A15E1E41C0FA5C2D64FB12410055C128795C1E410034117651FA124180B96BC9455A1E4140C4B16E8FFA1241000EBEF0BC581E4100F31F1251FB124100355EBAD5571E4100022BC711FC124180AF94A54C571E41C0CEF7130BFC124180742457DA561E41804AEA44A6FB12418035CDFBDE551E414008ACDCA3FB124180006F41E8531E4140BB278FE7FB124100371A804E521E410051DA1B68FB1241806B9A37CE4F1E4140D1919C55FB12418096210EA54D1E41808CB9EB77FC1241006F81046D491E4140E4839E80FC124100E63FA4BF481E4100FCA9B1CDFE124100780BE40E491E4180999999EE01134180C64B7742491E418009F960A1021341,5000.000036736296
13,01020000204F6600001F00000000B37BF257191C41005A64BB70761541806CE73B4B191C41407DAEF6E476154180DA1B3CAB171C41C09387051B75154100F8C224B7161C41004FAF14AE74154100FFB23B4E161C41805CFE031175154100151DC928171C418091ED7C2E76154100E86A6BC0171C4140CF66951B7715418089B0A1D6171C41003945C7F578154100D1221B04191C41C08F31B70D7B154100772D6155191C410083C08A9E7B15410099BB5631181C4100ECC039157C1541001973179A181C4100A8C6CB107D1541807B83AF7E181C41807346D4327E154180438BAC44171C41C02B6519E67E154100D578E9FF151C4140C8073D147E15410081954311151C410098DD13457E154180006F013F141C4100D0441881801541806054D29A151C41000000C0B98115410083C04A9B151C4140840D4FE8821541005EBA89D0141C41C030996A3B831541805AD33CA3141C41409B55DFF78315418024973FDC151C41806891EDF6841541809465881A171C41406B9A77358715410065AAA029171C4140FDF635D489154100C6DCB5D3181C41C05F764F0B8B1541807BF2306B181C41C05B2001CA8B154100DBF9FEAF181C41807EFB7AF98C154100827306A9181C41C0C3422DEB8D154180B740C2761A1C41002DB21D6A8F1541801C5A24BF1B1C41405305238F8F1541801E16EA891C1C4100B7D14066901541,2740.6899319488703
14,01020000204F6600003A000000801E16EA891C1C4100B7D1406690154180AF03E72C1A1C4100A1673371961541801F636EB0191C41C01726D3009815418057CAB289191C41C08251C95398154180696F30D7181C41C0627F19DC981541800F7A766C181C4100C7BAF84A99154180E9267146171C41C057CA72489A1541006A4D73A3161C410095D489329B1541001FF4EC16161C418028ED0DDA9B15410077BE5FDC151C41007D3FF5849C154100591777CC151C41C0817386FD9C154180742457CF151C41C01B7C21549D154180DC4683DD151C41802A1815999D1541004ED111F7151C410095D489EA9D154100CD3B4E26161C4180567D6E7E9E154100CAC3C257161C41C05B20C1C09E15418006F0D6A3161C4180F4DB17269F154100BBB80DBC161C4180802682639F154100B22E2EE6161C41C0CEF713DD9F15410064CCDD2D171C41804F1E16E8A0154100211F3433171C4140A9131028A1154180A2233932171C41C0AACFD56BA11541801D382722171C41800F7A76BDA115418014AE07FA161C418088639DF8A11541004B59C6A0161C41C07F487F36A215418023B97C38161C4100022B0790A21541005839B4E1151C4100E25897C2A2154100F9A0E738151C4180A0F831EFA21541005A647BB8141C41406744291EA3154180EFA7C649141C41009A089B59A3154180635D9CFA131C41C0D5562C9BA3154100014D4475131C4140158CCAE5A3154180787A65A9121C41805DDC4647A4154180EA733543121C41C0F831263BA4154100AF2524DD111C41002FDDE44BA415418031772D77111C41007C61B275A4154100A4707DC0101C414074245798A4154100AF2564A2101C41001B9E1EBEA4154180E1E9157E101C4100DCD741F9A4154180923A4169101C41000EBE308CA515410026534550101C4100B7D1C0C4A5154180CDAA0FCB0F1C41C047E1BA2EA61541803A010D900F1C41405986B868A6154180840D0F1B0F1C41C0460338AEA6154100BD5256CE0E1C41801058F9DCA61541000000C0780E1C41C08F3137FFA6154180B88D46240E1C4140F38E53FEA615418025E4C3820D1C41405305E3E0A6154100A089B0170D1C41000EBEB000A7154100A9A44EF30C1C41807EFBFA28A715418019E218AD0C1C41800B24288BA7154180DD9387390C1C4100F241CFEEA7154180E2C7D8EC0B1C414087165926A8154100B7D100AE0B1C41C013D08452A815418048BF3D660B1C41006A4D736EA8154100492EFFFE0A1C414025750292A81541807493D8C20A1C41802BF697E7A8154100CCEE09860A1C41C0F3FD1445A91541,2259.3100179163907
15,01020000204F6600005100000080847C909F941B41007E1DB864851441804AEA047B921B41809E5EA9478714410055306A82901B41C0E53F24358814410013F201868F1B418016D90E8F881441806D56FDCF8E1B4100E86A2B1689144100BC96909B8E1B41404A7B436F89144100182693208E1B41400C026BDF891441804BC8870E8E1B4140A4DF3E7B8B144100ED0DFE878D1B41C03A924BDA8B14418068226C478D1B410076E0DC068D1441001158B9DD8C1B41009FCD2ABE8F1441007B146E9D8C1B418004C50F2191144100F8C2E4A98C1B4180BD5296E09114410099BB96D38C1B4100D122DB06931441807571DBA88D1B4140A8C60B8F93144100B150EBF68D1B41C03F35DEEF93144180CB7F082F8E1B4140560EED22951441802AA9D34F8E1B410004568E82951441802A3A12AE8E1B41803A920B2F961441809A771CCF8E1B41403D9BD5F3961441804469AF7B8F1B4140BC05D27697144180B1BFAC7D8F1B4100D1229BEA971441808C4A2A608F1B41C0ADD8DF6C98144100214131798F1B41C003788BE0981441806CE7FB928F1B4100EEEB806799144100E8D9ECC78F1B4140D49A665C9A144100EE7C7F528F1B41C010C77AA49A1441001C0DE0E68E1B4100728A0ED49B144100AE695EF98D1B41405A643B8C9C1441805CFEC3F38C1B4100AED81F169E144180F01648E18C1B4100DCD741599F14410057ECAF8C8C1B41C00F0B3594A01441802EFF613B8C1B4100B22EEED3A114418096214E7E8C1B41C0226C78C7A21441808104454E8C1B41C0D712B26AA3144180A5BD81DF8B1B4140A835CD66A4144180FF213D638B1B4100E948AE0BA614410098DDD3BD8B1B41404A7B433AA71441006F81C45D8C1B41C0810445BEA814418088F41BDD8C1B41C07AA52C7DA9144180DA1BFC738C1B4140D5786962AA144180AC8B5BE88C1B4140D42B258BAB1441803255F05B8D1B410052B89E16AC144180068195C68D1B4180E7FB6960AC144100F775E08D8E1B41C0BB96903BAD1441000D712C5B8F1B4180BD52164AAE1441808251490B8F1B414093A942B4AE1441006519A22E8F1B418050FC5865AF14410086C99406901B4140423E28CBAF144100575BF185911B4100E0BE8EDEB0144100AC1C5A9E921B41C07CD03348B214410085EB9143931B4100151D8973B314418067B32ADA931B4100D9CE3771B41441807E8CB9E9931B418094F6865BB51441001214BF6B941B4180234AFBFAB514410045D8B074951B41409B559F6AB6144180E8486E0C961B41008BFDE5C3B6144100295CCFFD961B41C06E1243DFB6144180C05B20CB961B410099BB56ADB7144100F8C224AA961B414026C2C6D6B814410088F41B66961B418006815588B91441000309CA20971B41002B87D6C8BB14410063EE9ADA971B4140143F8663BD144100B07228B6961B41C08D0630C6BD1441008F537467961B41C0A9821192BD144180787A25FE951B41004D840D9FBD1441006A4DF3DE951B41C07BF2F006BE1441002ACB90FF951B41006822ECBCBE1441800C71ECFC941B41C01B7CE19BBE14418089B06196941B41407A362B42BF1441805DDC0653941B41C00B93A982C014418032E6AE0C951B41802BF657F5C11441806B093920951B4140D04418E2C3144100D49A6620951B4140189594E6C3144180098A9F73941B41401AC01B89C3144180AF94E500941B41403411F6ABC31441807D3F751B941B41006F81C43AC4144100DB8A3D1C941B4100917EFBD7C414410019045684941B4140EF388563C51441006822EC6B941B4140A9135084C6144180F6285CEC931B41803D799833C71441,5326.000782936228
16,01020000204F6600000F0000000023DB79B2A71B410086C9D40756174180855A53AEA61B41008195430F56174180847CD062A41B41C03099EA435717410021B072ECA21B4100C7BAF8B357174100EF384554A11B414097FF90C45717418031772D3AA01B4180900F3AC25717418044696FC69E1B4100166A8D94571741001FF42CB69C1B41402575826257174180FE43FAC6981B4140B6F3FDBD5717418069DE719E961B41400681D52C58174100B459F572941B414017B7D14958174180B515FB80931B41C0E53F2460581741009E5EA98F911B4100075F18A957174180F1D28D3E8F1B4140234AFBA2571741002CD45A288E1B418058A8B50A581741,1676.1454662890712
17,01020000204F66000030000000002CD45A288E1B418058A8B50A5817410087A7971B8D1B4100591737EB581741006D56FD418C1B4100BADA8AB85A17410013F281298B1B41809A77DCDD5B174100C7BAF8BF8A1B41807346541E5D174180029A88728A1B41809ECD2A485E174180CF66556E8A1B4140D8F074665F17410095D449658A1B4100CCEE491C611741002AA9D3558A1B4100E258973A621741805BB13F008B1B41C0BCE354366317410063EE5A598C1B414017B711156417410022FDF6818F1B4140499D00D265174100075FD834911B4100143F86566617418079C72903931B41004850FC4866174180D1005EC3931B4100265305AD661741000C932995941B4140BD521692671741807BF2B090941B4140E3A5DB7D68174180EB51B886941B4140CD3B0E8069174180CDAACFBB931B4140B1BFEC916917418009F92075921B4100143F86DC69174180EFA7C637921B4180FF907E636A1741807CD0B333921B4100CE19D19D6B17410013F2414C921B41408D972E2C6D1741000EBEF004921B41009D1165B56E17418069DEF108911B41C0915CFE0C70174180AC8BDBE98F1B41406210D86D70174100A2B4B7F78E1B41805F07CEAC70174180A679070B8E1B41000EBE70C4701741008E75F1728D1B4100D26FDFE6701741801E162A1C8C1B4140B1BFACCE71174180AF0327DB8A1B4180A52C431972174100A4DF3EA9891B4180D93DF93872174100F46C5697881B4100917EBBDA711741807BF23096871B414060E5D09971174180900FFAED861B4100F775208A711741808A8EE45B861B41803255709A71174100341176EB851B4100F01608A771174180E848EE18851B41806E1283BA711741003E795867841B414070CE488F7117410083C00A05841B4180C0CAE1497117418011A53D9B831B4180635D1CE77017418050FC982D831B4180BB96506E7017418082E287C9821B410054E32532701741803F355E44821B41C0DA8A3D17701741007D3FF50E821B414070CEC83670174100F6971D85811B41C09AE69DCA70174100B22EEEF1801B4100A8C60B41711741802D211FD0801B41800F7A7673711741,3323.854553978787
18,01020000204F6600003C000000802D211FD0801B41800F7A7673711741006C783A8B801B4140FC1833DA71174180AA609469801B41C0BCE314F072174100BADA0A5B801B4180A7570A8C741741807CD0F396801B41809A771C897617410044FAAD7D801B41808A8E6467781741004703F876801B410054E365527A174100CFF7D39D801B41C089B0A1C57B1741005305A36B801B41002FDD24F77C174100E10B53FF7F1B418016D9CEE07E1741800A46659C7F1B41C0A3703DEF801741004703B8017F1B41C0051254B482174180226C380F7E1B4180C5FEF22485174100DF4F4D137D1B41402041F16E87174180E848EEA37C1B4100D578E97088174180E7FB293A7C1B410054E365788917418067B36AE97B1B41C0AACF55468B174100CFF753777B1B4100D122DB038D1741004ED111277B1B4100F2418F2F8F174100E9B76FE57A1B41805DDC86D38F174100C4422D257A1B4180218E751F9117418023B9FCB7791B4180D5E7EA5F921741808026423F791B4140B9FC073F931741809CA2637C781B41C0946508F693174180B6F37D34781B4180AC8BDB1394174100ED0D3E60771B4140F1630C3694174180B6623FB6761B41401CEBE22B941741807493582F761B41404772B91F94174180A0F8F18A751B4180AA6094209417418096210E2D751B4100D34DE25B94174180BB9650A3741B41C09AE65DF39417410042CF2699741B41C0BDC117A2951741808A8E640E751B4100BADA4A4E96174100287E0C45751B41C098BB161A97174100AB3E9719751B41801B0DA0C19717418082E2079D741B41C00C71AC8A98174180EB5138E1731B414039B4480199174100151D496D731B4100B5A679569917418059F539F4721B4100D26F5FF39917418058A83560721B41C0703D0A299B174100151D49EF711B41C0D1009E5C9C174100083D5B8C711B410010E9B7F59C174180AF0327DF701B41003411B6459D174100371A40FA6F1B41C0FC87F45C9D174180490C020A6F1B41C01E852B489D1741809F1AAF8F6E1B4100ECC0B9F99C17410065AA60316E1B4100560E2DE49C1741803EE859D16D1B41805E298BE69C174100ECC0B9926D1B41C02B65990B9D1741004D84CD136D1B4180AA60946F9D174180A1D674686C1B41C04F8D57C19D1741007D3FB5CD6B1B4100E561E1099E174100B37B724C6B1B418004C50F109E17418009F960F56A1B4100C9E53FE69D174100C4B12E9E6A1B4180D5E72A9D9D174180D85FF6096A1B41C0ACFADC439D1741807AA5AC77691B4140621018FB9C174100014D44F6681B4100C898BBE59C174100A7E848A3681B41C08AFDE5FF9C1741805E290B24681B4140674429279D1741,3850.7066134129186
19,01020000204F6600002D000000805E290B24681B4140674429279D174100363CFDA6671B41806FF0C58E9D1741002428FE8D671B41001DC965349E17418029CB1022681B4180ED7CBF6A9E174180A9821179681B41804DF30E8F9E17418040826286681B4100F54A59DA9E1741005F980C71681B41001EA7687A9F1741808EE4B236681B418032557006A0174100A2B4F706681B41C0CEF75390A01741809ECD2ABC671B4180CC5D8BDFA01741803D0A97A6671B4100075F1805A1174180711B0D8F671B418099999930A11741003B708E85671B41806FF0857BA11741803789C189671B414070CEC8AAA1174100A392BAAB671B4180B515BBE5A1174100DD2486DD671B414050FC981EA2174180AA601435681B41008F53F46CA21741004B59867C681B41C0BE0E1C8EA21741803BDFCFCF681B4180A52C43A7A2174100B8AF4305691B4100ECC0F9A8A2174100098A5F54691B4180F2B0D096A2174100D6566CB5691B41000000409AA2174100DDB584126A1B410063EE9AA3A2174180D5E7AA6D6A1B41009F3CECAEA2174100D04458B16A1B4100C8987BF9A2174180CA3284F36A1B41C03B4E914CA3174100B29D2F356B1B4100A5BD81D3A3174100EFC9C34C6B1B41806ABC74FCA317410065AA20796B1B410042CF6649A41741002A3A12B56B1B4140A4DF7EB3A4174100151D49E16B1B41C09AE65D31A51741001214BF5C6C1B4140EC2F7B9BA517418033A2F4876C1B4100CE19D1FBA5174180923A819B6C1B4100CAC3C269A6174180840DCF876C1B41004FAF54CEA6174180F38E53A06C1B4140EC2FBB8DA7174100371A40EB6C1B4140AD699E21A81741007A36EB106D1B4140D49A66C7A8174100234A7B426D1B41804F1E1630A9174180802682966D1B4100F31F9297A9174180B81EC5DE6D1B41C08BDB68BAA917418058A8B50D6E1B41006B2B76C0A9174100780B644A6E1B4100C898FBF9A9174100FCA9714D6E1B4180B7404230AA17410088F4DB526E1B41C04D629054AA1741,1149.2933412623772
20,01020000204F6600004A000000800D4FEF41581F41C098BB56B53E134100386784F2571F41C0ADD85F2C3E1341807FD93D00571F41804C158C9F3D1341006519A235561F41C044D870823D1341803480B734551F4100D9CEB7733D1341000309CA51551F4140CB10470B3D134100C9E5BF1B551F4140D1911C573C1341008E75F166541F41C0B6623FF93B134180F2B09091531F4180226C787E3B134180F5B95AFD521F418087859A0E3B134180423E28E3511F410088F49BC23A134180CA32C447511F41401FF4AC1C3A134180BC7493DB501F414011363C1939134180F1D20DA9501F4140DD2446A238134180CA3244E94F1F41C0F3FDD49A38134100355E3A224F1F4140BD52569338134180863816664E1F41C0A44E4052381341801CEBE27A4D1F41C04F8D573C38134100849ECD4F4D1F4140F5B95A3537134180C807FD204D1F4180C729FA8B36134100FA7E2A2C4D1F4140B072A89A35134100D881B30B4D1F41C0B88DC647351341007E8CB9324C1F41805E290BBB34134100BBB8CD034C1F4180E7FBE96034134180D0B399074C1F4140BD52D6D033134180F7E4A16F4B1F4140EA0474C933134100B9FC070E4B1F4100C364AA6B33134180DD93C7114B1F4140871699FF3213410065AA20644A1F4180D2DE20C232134180BC74935F491F41402CD49ABA321341008C4A2AD6481F4140F5B95A4E32134180B740028D471F41805DDC06B3311341807EFBBA65461F414039B448F73013410083C04A93441F41C0073D9B1C31134100DAAC3A4F431F41C067B3EA8F2F1341009B559F4D411F41C0703D4AE12D134180BA498CB73F1F4180C729FAAC2C134180423EE8F43D1F4180F08509922C13418089B0E1933D1F4180F7E461FC2B13418017B711C93C1F41C08BDB28A52A134100795868E43C1F41C0CAA1050028134180847C90343D1F410061C3D30A261341801D3867EE3C1F4140499D005324134180643BDF743B1F41C0E53FA46B201341003D9BD5A73A1F41C079C729A11E134180DA1BFC3C3A1F4100FBCB2EA91D134180226C388E3A1F41C0D634AF241D134100A245B66B3A1F41C07BF270661C134100000000A4391F4140454732041C1341800C712C19391F41C010C77A7F1B1341807FD93D60381F4180BB96D0331A134180FE437A26381F41C06B09F99A19134100D34D628D371F41C039234A6918134180B81E45A0361F41C0490C8237171341007502DAF8351F41005D6D456715134180AA60D448351F41006B2BB63D131341804F1E16F8341F41C035CD7B1A12134180A52CC3EF341F4180128380F4101341806132159C341F4180ABAD18EE0F134100C6DCB522341F414090A038F30E134100A4DF7EAD321F418075711BF00C134180FC87B457321F4100560E6D3D0C1341800A466553321F414041F123B70B13418027A0897E321F4180A301BC390B13410030BB2758321F4100D26FDFB40A1341802BF697D5311F41001B9E9ED90A1341005A643B72311F41C098BBD6E30A1341001A511AC9301F4180FF907E460B134180D1911CCA2F1F41804F1E96120B134180F38E53682F1F41C0BCE394CE0A1341006D567D062F1F41C0BDC157B80A1341802E6E23782E1F41C0F5281CBB0A134100BD5216252E1F4140AD691EB50A134100B5A679BC2D1F41801D3867990A1341,4999.99997537395
