table_source,id_ligne,date,code_source,nom_source,parametre,raison_orphelin,proposition_action
staging.raw_step_abhs,23,, ARA_DOM1,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_step_abhs,1,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_step_abhs,13,, SBS_DOM,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_step_abhs,32,, SDS_DOM1,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_step_abhs,20,,  MEK_PDOM1,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_step_abhs,40,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_step_abhs,35,, GFS-PDS,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_step_abhs,24,, KEN_DOM1,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_step_abhs,41,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_step_ind_abhs,1,,,SETEXAM,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_step_ind_abhs,2,,,CMCP,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_step_ind_abhs,3,,, EXTRALAIT,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_step_ind_abhs,4,,,SOTRAMEG,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_step_ind_abhs,5,,,Zone Franche Atlantic Kenitra,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_step_ind_abhs,6,,,SURAC-SUNABEL BELKSIRI,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_step_ind_abhs,7,,,Biorésine,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_step_ind_abhs,8,,,Centrale Danone,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_step_ind_abhs,9,,,Usine Chergui,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_step_ind_abhs,10,,,Lafarge-Holcim,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_step_ind_abhs,11,,,Huileries du Souss Belhassan,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_step_ind_abhs,12,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_step_ind_abhs,13,,,Lafarge-Holcim fes,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_step_ind_abhs,14,,,Lafarge-Holcim,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_step_ind_abhs,15,,,Dar El Gueddari Sugar Plant,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,205,, J_DECH,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,21,, BSH-DECH,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,29,, TLT-DECH,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,44,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,50,, CHA_DECH1,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,54,, INN-DECH,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,56,, MNA_DECH1,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,58,, ODM_DECH1,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,61,, ,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,102,,BSM__DECH ,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,113,, KSK_DEC,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,124,, ,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,155,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,156,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,158,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,159,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,161,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,163,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,166,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,181,,AZR_DECH ,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,182,,ALH__DECH ,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,183,,OIF_DECH ,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,42,, AY-DECH,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,62,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,201,, T_DECH,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,202,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,203,, T_DECH,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,204,, T_DECH,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,67,, SEG-DECH,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,20,, BFG-DECH,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,152,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,214,, T_DECH,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,218,,SID_DECH ,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,225,,IFR_DECH ,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,227,,TMH_DECH ,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,229,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,230,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,232,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,233,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,211,, T_DECH,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,217,, A_DECH,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,231,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,103,, E-DECH,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,28,, BSN-DECH,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,27,, TMT-DECH,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,31,, FFI-DECH,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,17,,  BTZ-DECH,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,19,, BDR-DECH,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,25,, OMH-DECH,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,228,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,188,, AGA_DEC,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,164,, GLZ-DECH,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,195,, OUA_DEC,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,174,, T_DECH,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_decharges_abhs,57,, SBA_Déch1,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,388,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,390,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,95,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,106,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,94,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,386,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,387,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,392,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,383,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,109,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,96,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,108,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,110,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,107,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,105,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,466,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,467,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,177,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,97,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,98,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,99,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,100,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,394,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,395,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,393,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,104,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,101,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,102,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,103,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,384,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,385,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,389,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,406,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,407,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,408,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,399,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,396,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,397,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,398,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,229,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,225,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,404,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,405,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,391,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,228,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,221,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,222,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,231,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,223,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,224,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,226,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,400,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,401,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,402,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,403,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,24,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,22,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,230,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,227,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,23,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,409,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,51,, HJB_UT_35,,,code non reconnu,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,61,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,59,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,60,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,410,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,411,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,412,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,413,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,414,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,429,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,420,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,421,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,580,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,424,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,425,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,570,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,592,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,593,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,572,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,573,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,574,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,575,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,576,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,583,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,584,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,577,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,578,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,585,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,361,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,162,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,163,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,164,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,165,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,166,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,167,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,168,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,169,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,170,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_huileries_abhs,171,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,1,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,2,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,3,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,4,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,8,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,9,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,10,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,11,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,12,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,13,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,14,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,15,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,16,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,17,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,18,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,19,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,20,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,21,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,22,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,23,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,24,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,25,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,26,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,5,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,6,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,7,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,27,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,28,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,29,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,30,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,31,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,32,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,33,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,34,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,35,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,36,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,37,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,38,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,39,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,40,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,41,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_mines_abhs,42,,,,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_stm_abhs,1,,,Skoura M'Daz,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_stm_abhs,2,,,Ain Beida,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_stm_abhs,3,,,MRhassiyine,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_stm_abhs,4,,,M'Haya,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_stm_abhs,5,,,Oulad Jamee,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_stm_abhs,6,,,Oulad Mimoun,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_stm_abhs,7,,,Ouezzane,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_stm_abhs,8,,,station n°1 Séfrou,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_stm_abhs,9,,,station n°2 Séfrou,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_stm_abhs,10,,,El Menzel Bir Tamtam,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_stm_abhs,11,,,Sidi Kacem,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_stm_abhs,12,,,Ain Dfali,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_stm_abhs,13,,,Karia Ba Mohamed,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_stm_abhs,14,,,Tissa,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_stm_abhs,15,,,Taounate,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_stm_abhs,16,,,Bouhoda,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_stm_abhs,17,,,Jahjouh,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
staging.raw_stm_abhs,18,,,Bni Ahmed Gharbia,,code absent,"rattacher via referentiel si code corrige, sinon quarantaine"
