domaine,table_source,table_cible,parametre_source,parametre_canonique,unite,type_metier,entite_geo_type,entite_geo_id,entite_geo_code,entite_geo_nom,champ_rattachement,x,y,geom_present,statut_geo,commentaire,action_recommandee,volume_total,volume_geo_ok,volume_no_ref,volume_no_xy,volume_ambigu,volume_referentiel_manquant
idp,staging.raw_idp_2024_mesures_qualite_marche_cadre,,Mn5,Mn5,,idp_2024,point_prelevement,,,,coord_x/coord_y,381040.0,389473.0,false,GEO_NO_REF,volume=45 | xy=45,BACKLOG_GEO,45,0,45,0,0,0
idp,staging.raw_idp_2024_mesures_qualite_marche_cadre,,NH4+ ,NH4+ ,,idp_2024,point_prelevement,,,,coord_x/coord_y,381040.0,389473.0,false,GEO_NO_REF,volume=71 | xy=71,BACKLOG_GEO,71,0,71,0,0,0
idp,staging.raw_idp_2024_mesures_qualite_marche_cadre,,NH4+  Titri,NH4+  Titri,,idp_2024,point_prelevement,,,,coord_x/coord_y,393481.0,408618.0,false,GEO_NO_REF,volume=1 | xy=1,BACKLOG_GEO,1,0,1,0,0,0
idp,staging.raw_idp_2024_mesures_qualite_marche_cadre,,NH4+ 2,NH4+ 2,,idp_2024,point_prelevement,,,,coord_x/coord_y,416810.0,416679.0,false,GEO_NO_REF,volume=11 | xy=11,BACKLOG_GEO,11,0,11,0,0,0
idp,staging.raw_idp_2024_mesures_qualite_marche_cadre,,NH4+ Spect,NH4+ Spect,,idp_2024,point_prelevement,,,,coord_x/coord_y,381040.0,389473.0,false,GEO_NO_REF,volume=71 | xy=71,BACKLOG_GEO,71,0,71,0,0,0
idp,staging.raw_idp_2024_mesures_qualite_marche_cadre,,NO2- _Spectro.,NO2- _Spectro.,,idp_2024,point_prelevement,,,,coord_x/coord_y,381040.0,389473.0,false,GEO_NO_REF,volume=41 | xy=41,BACKLOG_GEO,41,0,41,0,0,0
idp,staging.raw_idp_2024_mesures_qualite_marche_cadre,,NO3-_Réduction Cd,NO3-_Réduction Cd,,idp_2024,point_prelevement,,,,coord_x/coord_y,383102.0,406392.0,false,GEO_NO_REF,volume=3 | xy=3,BACKLOG_GEO,3,0,3,0,0,0
idp,staging.raw_idp_2024_mesures_qualite_marche_cadre,,NO3-_Spectro,NO3-_Spectro,,idp_2024,point_prelevement,,,,coord_x/coord_y,381040.0,389473.0,false,GEO_NO_REF,volume=71 | xy=71,BACKLOG_GEO,71,0,71,0,0,0
idp,staging.raw_idp_2024_mesures_qualite_marche_cadre,,NTK Spectr,NTK Spectr,,idp_2024,point_prelevement,,,,coord_x/coord_y,448173.0,410920.0,false,GEO_NO_REF,volume=26 | xy=26,BACKLOG_GEO,26,0,26,0,0,0
idp,staging.raw_idp_2024_mesures_qualite_marche_cadre,,NTK Titri,NTK Titri,,idp_2024,point_prelevement,,,,coord_x/coord_y,448173.0,410920.0,false,GEO_NO_REF,volume=15 | xy=15,BACKLOG_GEO,15,0,15,0,0,0
