domaine,table_source,table_cible,parametre_source,parametre_canonique,unite,type_metier,entite_geo_type,entite_geo_id,entite_geo_code,entite_geo_nom,champ_rattachement,x,y,geom_present,statut_geo,commentaire,action_recommandee,volume_total,volume_geo_ok,volume_no_ref,volume_no_xy,volume_ambigu,volume_referentiel_manquant
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,PTD,PTD,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=15 | geo_ok=15,MIGRER,15,15,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,PTP,PTP,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=15 | geo_ok=15,MIGRER,15,15,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,RESIDUS_SECS,RESIDUS_SECS,,qualite_eau,station,d9fadde8-d0b9-45b8-8d33-bebe8fdea7e2,788/21,brg ouljet soltane,station_id,,,true,GEO_OK,volume=1 | geo_ok=1,MIGRER,1,1,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,S2,S2,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2 | geo_ok=2,MIGRER,2,2,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,SATURATION_OXYGENE,SATURATION_OXYGENE,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=128 | geo_ok=128,MIGRER,128,128,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,SF,SF,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=134 | geo_ok=134,MIGRER,134,134,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,SIO3,SIO3,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=37 | geo_ok=37,MIGRER,37,37,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,SO4,SO4,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=387 | geo_ok=387,MIGRER,387,387,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,TA,TA,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=70 | geo_ok=70,MIGRER,70,70,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,TAC,TAC,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=71 | geo_ok=71,MIGRER,71,71,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,TH,TH,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=50 | geo_ok=50,MIGRER,50,50,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,TURBIDITE,TURBIDITE,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=143 | geo_ok=143,MIGRER,143,143,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,T_AIR,T_AIR,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=420 | geo_ok=420,MIGRER,420,420,0,0,0,0
qualite,qualite.mesure_qualite_barrage,qualite.mesure_qualite_barrage,T_EAU,T_EAU,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=420 | geo_ok=420,MIGRER,420,420,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,AL,AL,mg/L,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=4 | geo_ok=4,MIGRER,4,4,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,AS,AS,mg/L,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=3 | geo_ok=3,MIGRER,3,3,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,CA,CA,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2550 | geo_ok=2550,MIGRER,2550,2550,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,CD,CD,mg/L,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=5 | geo_ok=5,MIGRER,5,5,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,CF,CF,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2643 | geo_ok=2643,MIGRER,2643,2643,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,CHLA,CHLA,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=7 | geo_ok=7,MIGRER,7,7,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,CL,CL,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2623 | geo_ok=2623,MIGRER,2623,2623,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,CN,CN,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=3 | geo_ok=3 | backlog_referentiel=3,MIGRER,3,3,0,0,0,3
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,CO,CO,mg/L,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2 | geo_ok=2,MIGRER,2,2,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,CO3,CO3,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2553 | geo_ok=2553,MIGRER,2553,2553,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,COND,COND,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2658 | geo_ok=2658 | backlog_referentiel=2658,MIGRER,2658,2658,0,0,0,2658
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,COULEUR,COULEUR,,qualite_eau,station,03ced66b-ddcb-48e2-9e30-485281ada64d,1149/15,puits Ã  captage cuvelÃ©,station_id,,,true,GEO_OK,volume=1 | geo_ok=1,MIGRER,1,1,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,CR,CR,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=5 | geo_ok=5 | backlog_referentiel=5,MIGRER,5,5,0,0,0,5
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,CT,CT,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2560 | geo_ok=2560,MIGRER,2560,2560,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,CU,CU,mg/L,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=5 | geo_ok=5,MIGRER,5,5,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,DBO5,DBO5,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=10 | geo_ok=10,MIGRER,10,10,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,DCO_DEC2H,DCO_DEC2H,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=179 | geo_ok=179,MIGRER,179,179,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,DEBIT,DEBIT,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=4 | geo_ok=4,MIGRER,4,4,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,DEBIT,DEBIT,m3/s,qualite_eau,station,ae23f4ac-e24e-4d88-9508-00ba141618a4,788/22,ain ben smim,station_id,,,true,GEO_OK,volume=1 | geo_ok=1,MIGRER,1,1,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,DETERGENT,DETERGENT,,qualite_eau,station,90e5ab53-b75b-48fe-babb-8edc4ba00aa0,897/16,puit station bab marzouka,station_id,,,true,GEO_OK,volume=1 | geo_ok=1,MIGRER,1,1,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,DISQUE_SECCHI,DISQUE_SECCHI,,qualite_eau,station,ae23f4ac-e24e-4d88-9508-00ba141618a4,788/22,ain ben smim,station_id,,,true,GEO_OK,volume=1 | geo_ok=1,MIGRER,1,1,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,EH,EH,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=3 | geo_ok=3,MIGRER,3,3,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,F,F,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=5 | geo_ok=5 | backlog_referentiel=5,MIGRER,5,5,0,0,0,5
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,FE,FE,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2226 | geo_ok=2226,MIGRER,2226,2226,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,H2S,H2S,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2 | geo_ok=2 | backlog_referentiel=2,MIGRER,2,2,0,0,0,2
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,HCO3,HCO3,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2636 | geo_ok=2636 | backlog_referentiel=2636,MIGRER,2636,2636,0,0,0,2636
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,HG,HG,mg/L,qualite_eau,station,a96471f3-959d-418e-a049-11b4821749a3,2881/15,my yaacoub,station_id,,,true,GEO_OK,volume=1 | geo_ok=1,MIGRER,1,1,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,HG_MERCURE,HG_MERCURE,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=3 | geo_ok=3 | backlog_referentiel=3,MIGRER,3,3,0,0,0,3
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,K,K,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2637 | geo_ok=2637,MIGRER,2637,2637,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,MES,MES,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=25 | geo_ok=25,MIGRER,25,25,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,MG,MG,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2619 | geo_ok=2619,MIGRER,2619,2619,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,MN,MN,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2198 | geo_ok=2198,MIGRER,2198,2198,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,MO,MO,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2624 | geo_ok=2624,MIGRER,2624,2624,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,NA,NA,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2637 | geo_ok=2637,MIGRER,2637,2637,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,NH4,NH4,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2586 | geo_ok=2586,MIGRER,2586,2586,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,NI,NI,mg/L,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2 | geo_ok=2,MIGRER,2,2,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,NO2,NO2,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2609 | geo_ok=2609 | backlog_referentiel=2609,MIGRER,2609,2609,0,0,0,2609
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,NO3,NO3,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2631 | geo_ok=2631 | backlog_referentiel=2631,MIGRER,2631,2631,0,0,0,2631
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,NTK,NTK,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=206 | geo_ok=206 | backlog_referentiel=206,MIGRER,206,206,0,0,0,206
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,NUMEROTATION,NUMEROTATION,,qualite_eau,station,a96471f3-959d-418e-a049-11b4821749a3,2881/15,my yaacoub,station_id,,,true,GEO_OK,volume=1 | geo_ok=1 | backlog_referentiel=1,MIGRER,1,1,0,0,0,1
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,N_ORG,N_ORG,,qualite_eau,station,912ce29b-3e36-434a-8a4d-c5079a2efb61,1102/13,forage base aerienne bouknadel,station_id,,,true,GEO_OK,volume=1 | geo_ok=1 | backlog_referentiel=1,MIGRER,1,1,0,0,0,1
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,O2_DISSOUS,O2_DISSOUS,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=207 | geo_ok=207 | backlog_referentiel=207,MIGRER,207,207,0,0,0,207
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,PB,PB,mg/L,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=6 | geo_ok=6,MIGRER,6,6,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,PH,PH,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2651 | geo_ok=2651,MIGRER,2651,2651,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,PHENOL,PHENOL,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=5 | geo_ok=5,MIGRER,5,5,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,PO4,PO4,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=40 | geo_ok=40 | backlog_referentiel=40,MIGRER,40,40,0,0,0,40
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,PROFONDEUR,PROFONDEUR,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2 | geo_ok=2,MIGRER,2,2,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,PT,PT,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=39 | geo_ok=39 | backlog_referentiel=39,MIGRER,39,39,0,0,0,39
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,PTD,PTD,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=73 | geo_ok=73,MIGRER,73,73,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,PTP,PTP,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=73 | geo_ok=73,MIGRER,73,73,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,RESIDUS_SECS,RESIDUS_SECS,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2206 | geo_ok=2206 | backlog_referentiel=2206,MIGRER,2206,2206,0,0,0,2206
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,S2,S2,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=20 | geo_ok=20,MIGRER,20,20,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,SATURATION_OXYGENE,SATURATION_OXYGENE,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=18 | geo_ok=18 | backlog_referentiel=18,MIGRER,18,18,0,0,0,18
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,SE,SE,mg/L,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=5 | geo_ok=5,MIGRER,5,5,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,SF,SF,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2640 | geo_ok=2640,MIGRER,2640,2640,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,SIO3,SIO3,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=3 | geo_ok=3,MIGRER,3,3,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,SO4,SO4,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2618 | geo_ok=2618,MIGRER,2618,2618,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,TA,TA,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2027 | geo_ok=2027,MIGRER,2027,2027,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,TAC,TAC,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2027 | geo_ok=2027,MIGRER,2027,2027,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,TH,TH,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1606 | geo_ok=1606,MIGRER,1606,1606,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,TURBIDITE,TURBIDITE,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=31 | geo_ok=31,MIGRER,31,31,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,T_AIR,T_AIR,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2617 | geo_ok=2617,MIGRER,2617,2617,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,T_EAU,T_EAU,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2658 | geo_ok=2658,MIGRER,2658,2658,0,0,0,0
qualite,qualite.mesure_qualite_nappe,qualite.mesure_qualite_nappe,ZN,ZN,mg/L,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=5 | geo_ok=5,MIGRER,5,5,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,AG,AG,mg/L,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=9 | geo_ok=9,MIGRER,9,9,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,AL,AL,mg/L,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=54 | geo_ok=54,MIGRER,54,54,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,AS,AS,mg/L,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=240 | geo_ok=240,MIGRER,240,240,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,BA,BA,mg/L,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=18 | geo_ok=18,MIGRER,18,18,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,CA,CA,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1741 | geo_ok=1741,MIGRER,1741,1741,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,CD,CD,mg/L,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=274 | geo_ok=274,MIGRER,274,274,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,CF,CF,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1950 | geo_ok=1950,MIGRER,1950,1950,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,CHLA,CHLA,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=182 | geo_ok=182,MIGRER,182,182,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,CL,CL,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1889 | geo_ok=1889,MIGRER,1889,1889,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,CL2_RES,CL2_RES,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2 | geo_ok=2 | backlog_referentiel=2,MIGRER,2,2,0,0,0,2
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,CLOSTRI,CLOSTRI,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2 | geo_ok=2 | backlog_referentiel=2,MIGRER,2,2,0,0,0,2
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,CN,CN,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=124 | geo_ok=124 | backlog_referentiel=124,MIGRER,124,124,0,0,0,124
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,CO,CO,mg/L,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=110 | geo_ok=110,MIGRER,110,110,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,CO2_LIBRE,CO2_LIBRE,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2 | geo_ok=2 | backlog_referentiel=2,MIGRER,2,2,0,0,0,2
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,CO3,CO3,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1715 | geo_ok=1715,MIGRER,1715,1715,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,COND,COND,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1992 | geo_ok=1992 | backlog_referentiel=1992,MIGRER,1992,1992,0,0,0,1992
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,COULEUR,COULEUR,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2 | geo_ok=2,MIGRER,2,2,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,CR,CR,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=441 | geo_ok=441 | backlog_referentiel=441,MIGRER,441,441,0,0,0,441
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,CT,CT,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1756 | geo_ok=1756,MIGRER,1756,1756,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,CU,CU,mg/L,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=270 | geo_ok=270,MIGRER,270,270,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,DBO5,DBO5,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1961 | geo_ok=1961,MIGRER,1961,1961,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,DBO5_DEC2H,DBO5_DEC2H,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=24 | geo_ok=24 | backlog_referentiel=24,MIGRER,24,24,0,0,0,24
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,DCO_DEC2H,DCO_DEC2H,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1973 | geo_ok=1973,MIGRER,1973,1973,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,DEBIT,DEBIT,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=162 | geo_ok=162,MIGRER,162,162,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,DETERGENT,DETERGENT,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=189 | geo_ok=189,MIGRER,189,189,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,DISQUE_SECCHI,DISQUE_SECCHI,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=87 | geo_ok=87,MIGRER,87,87,0,0,0,0
