arbitrage_id,priority,anomaly_type,source_layer_a,source_feature_id_a,source_layer_b,source_feature_id_b,match_method,match_score,distance_m,site_name_a,site_name_b,commune_a,commune_b,recommended_status,business_decision,comments
4ee0550d-60df-47ac-90f6-8652ca8e2d7b,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,36,idp_mesures_qualité_marche_cadre_2024,36,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
e2fae0f2-9fc7-47aa-9ac4-8f244810e45f,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,37,idp_mesures_qualité_marche_cadre_2024,37,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
e5bead86-3a33-48d2-b91f-0da8429acbcd,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,38,idp_mesures_qualité_marche_cadre_2024,38,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
3ac4acd2-d702-48d4-940c-c234f9fb23bc,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,39,idp_mesures_qualité_marche_cadre_2024,39,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
e63694b6-0d08-4cd9-844c-27b215915d57,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,40,idp_mesures_qualité_marche_cadre_2024,40,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
adf4d5d2-8038-485a-9f64-02e0cdbbf4d0,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,41,idp_mesures_qualité_marche_cadre_2024,41,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
1f126dea-d20d-496a-ae04-4602305d3bac,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,42,idp_mesures_qualité_marche_cadre_2024,42,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
14c3c982-3164-45fc-bec2-3b7d2e0bd769,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,43,idp_mesures_qualité_marche_cadre_2024,43,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
9534bd95-7acc-48a7-b2f9-179391e799df,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,44,idp_mesures_qualité_marche_cadre_2024,44,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
75dbc35f-5cce-402d-a7ba-f9e448887d2f,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,45,idp_mesures_qualité_marche_cadre_2024,45,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
