table_a,id_point_a,x_a,y_a,table_b,id_point_b,x_b,y_b,distance_m,type_match
staging.raw_idp_2024_mesures_qualite_globale,3072,627243.0,403733.0,staging.raw_idp_2024_src_pollution_globale,161,627243.0,403733.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3073,627243.0,403733.0,staging.raw_idp_2024_src_pollution_globale,161,627243.0,403733.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3074,627243.0,403733.0,staging.raw_idp_2024_src_pollution_globale,161,627243.0,403733.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3075,627243.0,403733.0,staging.raw_idp_2024_src_pollution_globale,161,627243.0,403733.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3076,627243.0,403733.0,staging.raw_idp_2024_src_pollution_globale,161,627243.0,403733.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3077,627243.0,403733.0,staging.raw_idp_2024_src_pollution_globale,161,627243.0,403733.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3078,627243.0,403733.0,staging.raw_idp_2024_src_pollution_globale,161,627243.0,403733.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3079,627243.0,403733.0,staging.raw_idp_2024_src_pollution_globale,161,627243.0,403733.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,308,424538.0,441614.0,staging.raw_idp_2024_src_pollution_globale,23,424538.0,441614.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3080,627243.0,403733.0,staging.raw_idp_2024_src_pollution_globale,161,627243.0,403733.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3081,627243.0,403733.0,staging.raw_idp_2024_src_pollution_globale,161,627243.0,403733.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3082,627243.0,403733.0,staging.raw_idp_2024_src_pollution_globale,161,627243.0,403733.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3083,627243.0,403733.0,staging.raw_idp_2024_src_pollution_globale,161,627243.0,403733.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3084,627243.0,403733.0,staging.raw_idp_2024_src_pollution_globale,161,627243.0,403733.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3085,627243.0,403733.0,staging.raw_idp_2024_src_pollution_globale,161,627243.0,403733.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3086,627243.0,403733.0,staging.raw_idp_2024_src_pollution_globale,161,627243.0,403733.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3087,627243.0,403733.0,staging.raw_idp_2024_src_pollution_globale,161,627243.0,403733.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3088,627243.0,403733.0,staging.raw_idp_2024_src_pollution_globale,161,627243.0,403733.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3089,627243.0,403733.0,staging.raw_idp_2024_src_pollution_globale,161,627243.0,403733.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,309,424538.0,441614.0,staging.raw_idp_2024_src_pollution_globale,23,424538.0,441614.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3090,627243.0,403733.0,staging.raw_idp_2024_src_pollution_globale,161,627243.0,403733.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3091,603921.0,398982.0,staging.raw_idp_2024_src_pollution_globale,164,603921.0,398982.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3092,603921.0,398982.0,staging.raw_idp_2024_src_pollution_globale,164,603921.0,398982.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3093,603921.0,398982.0,staging.raw_idp_2024_src_pollution_globale,164,603921.0,398982.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3094,603921.0,398982.0,staging.raw_idp_2024_src_pollution_globale,164,603921.0,398982.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3095,603921.0,398982.0,staging.raw_idp_2024_src_pollution_globale,164,603921.0,398982.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3096,603921.0,398982.0,staging.raw_idp_2024_src_pollution_globale,164,603921.0,398982.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3097,603921.0,398982.0,staging.raw_idp_2024_src_pollution_globale,164,603921.0,398982.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3098,603921.0,398982.0,staging.raw_idp_2024_src_pollution_globale,164,603921.0,398982.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3099,603921.0,398982.0,staging.raw_idp_2024_src_pollution_globale,164,603921.0,398982.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,31,407303.0,432473.0,staging.raw_idp_2024_src_pollution_globale,5,407303.0,432473.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,310,424538.0,441614.0,staging.raw_idp_2024_src_pollution_globale,23,424538.0,441614.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3100,603921.0,398982.0,staging.raw_idp_2024_src_pollution_globale,164,603921.0,398982.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3101,603921.0,398982.0,staging.raw_idp_2024_src_pollution_globale,164,603921.0,398982.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3102,603921.0,398982.0,staging.raw_idp_2024_src_pollution_globale,164,603921.0,398982.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3103,603921.0,398982.0,staging.raw_idp_2024_src_pollution_globale,164,603921.0,398982.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3104,603921.0,398982.0,staging.raw_idp_2024_src_pollution_globale,164,603921.0,398982.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3105,603921.0,398982.0,staging.raw_idp_2024_src_pollution_globale,164,603921.0,398982.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3106,603921.0,398982.0,staging.raw_idp_2024_src_pollution_globale,164,603921.0,398982.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3107,603921.0,398982.0,staging.raw_idp_2024_src_pollution_globale,164,603921.0,398982.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3108,603921.0,398982.0,staging.raw_idp_2024_src_pollution_globale,164,603921.0,398982.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3109,603921.0,398982.0,staging.raw_idp_2024_src_pollution_globale,164,603921.0,398982.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,311,424538.0,441614.0,staging.raw_idp_2024_src_pollution_globale,23,424538.0,441614.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3110,600202.0,406183.0,staging.raw_idp_2024_src_pollution_globale,165,600202.0,406183.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3111,600202.0,406183.0,staging.raw_idp_2024_src_pollution_globale,165,600202.0,406183.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3112,600202.0,406183.0,staging.raw_idp_2024_src_pollution_globale,165,600202.0,406183.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3113,600202.0,406183.0,staging.raw_idp_2024_src_pollution_globale,165,600202.0,406183.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3114,600202.0,406183.0,staging.raw_idp_2024_src_pollution_globale,165,600202.0,406183.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3115,600202.0,406183.0,staging.raw_idp_2024_src_pollution_globale,165,600202.0,406183.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3116,600202.0,406183.0,staging.raw_idp_2024_src_pollution_globale,165,600202.0,406183.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3117,600202.0,406183.0,staging.raw_idp_2024_src_pollution_globale,165,600202.0,406183.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3118,600202.0,406183.0,staging.raw_idp_2024_src_pollution_globale,165,600202.0,406183.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3119,600202.0,406183.0,staging.raw_idp_2024_src_pollution_globale,165,600202.0,406183.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,312,424538.0,441614.0,staging.raw_idp_2024_src_pollution_globale,23,424538.0,441614.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3120,600202.0,406183.0,staging.raw_idp_2024_src_pollution_globale,165,600202.0,406183.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3121,600202.0,406183.0,staging.raw_idp_2024_src_pollution_globale,165,600202.0,406183.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3122,600202.0,406183.0,staging.raw_idp_2024_src_pollution_globale,165,600202.0,406183.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3123,600202.0,406183.0,staging.raw_idp_2024_src_pollution_globale,165,600202.0,406183.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3124,600202.0,406183.0,staging.raw_idp_2024_src_pollution_globale,165,600202.0,406183.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3125,600202.0,406183.0,staging.raw_idp_2024_src_pollution_globale,165,600202.0,406183.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3126,600202.0,406183.0,staging.raw_idp_2024_src_pollution_globale,165,600202.0,406183.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3127,600202.0,406183.0,staging.raw_idp_2024_src_pollution_globale,165,600202.0,406183.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3128,600202.0,406183.0,staging.raw_idp_2024_src_pollution_globale,165,600202.0,406183.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3129,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,313,424538.0,441614.0,staging.raw_idp_2024_src_pollution_globale,23,424538.0,441614.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3130,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3131,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3132,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3133,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3134,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3135,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3136,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3137,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3138,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3139,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,314,424538.0,441614.0,staging.raw_idp_2024_src_pollution_globale,23,424538.0,441614.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3140,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3141,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3142,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3143,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3144,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3145,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3146,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3147,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3148,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3149,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,315,424538.0,441614.0,staging.raw_idp_2024_src_pollution_globale,23,424538.0,441614.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3150,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3151,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3152,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3153,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3154,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3155,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3156,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3157,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3158,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3159,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,316,424538.0,441614.0,staging.raw_idp_2024_src_pollution_globale,23,424538.0,441614.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3160,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3161,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3162,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3163,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3164,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3165,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3166,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3167,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3168,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3169,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,317,424538.0,441614.0,staging.raw_idp_2024_src_pollution_globale,23,424538.0,441614.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3170,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3171,603267.0,399513.0,staging.raw_idp_2024_src_pollution_globale,166,603267.0,399513.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3172,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3173,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3174,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3175,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3176,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3177,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3178,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3179,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,318,424538.0,441614.0,staging.raw_idp_2024_src_pollution_globale,23,424538.0,441614.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3180,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3181,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3182,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3183,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3184,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3185,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3186,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3187,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3188,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3189,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,319,424538.0,441614.0,staging.raw_idp_2024_src_pollution_globale,23,424538.0,441614.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3190,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3191,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3192,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3193,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3194,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3195,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3196,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3197,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3198,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3199,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,32,407303.0,432473.0,staging.raw_idp_2024_src_pollution_globale,5,407303.0,432473.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,320,424538.0,441614.0,staging.raw_idp_2024_src_pollution_globale,23,424538.0,441614.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3200,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3201,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3202,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3203,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3204,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3205,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3206,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3207,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3208,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3209,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,321,424538.0,441614.0,staging.raw_idp_2024_src_pollution_globale,23,424538.0,441614.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3210,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3211,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3212,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3213,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3214,627835.0,404673.0,staging.raw_idp_2024_src_pollution_globale,167,627835.0,404673.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3215,580831.0,388098.0,staging.raw_idp_2024_src_pollution_globale,168,580831.0,388098.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3216,580831.0,388098.0,staging.raw_idp_2024_src_pollution_globale,168,580831.0,388098.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3217,580831.0,388098.0,staging.raw_idp_2024_src_pollution_globale,168,580831.0,388098.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3218,580831.0,388098.0,staging.raw_idp_2024_src_pollution_globale,168,580831.0,388098.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3219,580831.0,388098.0,staging.raw_idp_2024_src_pollution_globale,168,580831.0,388098.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,322,436692.0,445438.0,staging.raw_idp_2024_src_pollution_globale,24,436692.0,445438.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3220,580831.0,388098.0,staging.raw_idp_2024_src_pollution_globale,168,580831.0,388098.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3221,580831.0,388098.0,staging.raw_idp_2024_src_pollution_globale,168,580831.0,388098.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3222,580831.0,388098.0,staging.raw_idp_2024_src_pollution_globale,168,580831.0,388098.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3223,580831.0,388098.0,staging.raw_idp_2024_src_pollution_globale,168,580831.0,388098.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3224,580831.0,388098.0,staging.raw_idp_2024_src_pollution_globale,168,580831.0,388098.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3225,580831.0,388098.0,staging.raw_idp_2024_src_pollution_globale,168,580831.0,388098.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3226,580831.0,388098.0,staging.raw_idp_2024_src_pollution_globale,168,580831.0,388098.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3227,580831.0,388098.0,staging.raw_idp_2024_src_pollution_globale,168,580831.0,388098.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3228,580831.0,388098.0,staging.raw_idp_2024_src_pollution_globale,168,580831.0,388098.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3229,580831.0,388098.0,staging.raw_idp_2024_src_pollution_globale,168,580831.0,388098.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,323,436692.0,445438.0,staging.raw_idp_2024_src_pollution_globale,24,436692.0,445438.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3230,580831.0,388098.0,staging.raw_idp_2024_src_pollution_globale,168,580831.0,388098.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3231,580831.0,388098.0,staging.raw_idp_2024_src_pollution_globale,168,580831.0,388098.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3232,615850.0,400850.0,staging.raw_idp_2024_src_pollution_globale,169,615850.0,400850.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3233,615850.0,400850.0,staging.raw_idp_2024_src_pollution_globale,169,615850.0,400850.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3234,615850.0,400850.0,staging.raw_idp_2024_src_pollution_globale,169,615850.0,400850.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3235,615850.0,400850.0,staging.raw_idp_2024_src_pollution_globale,169,615850.0,400850.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,3236,615850.0,400850.0,staging.raw_idp_2024_src_pollution_globale,169,615850.0,400850.0,0.0,exact
